SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
,Kantipur Media Group,65280-0,,DVB-S2,6000.0,3/5,3634 H,tp 1A,38.5,,https://www.lyngsat.com/providers/np/Kantipur-Media-Group.html,,,,,True,Kantipur Media Group,,
101,Kantipur TV,MPEG-4/HD,257.0,DVB-S2,6000.0,3/5,3634 H,tp 1A,38.5,,,Kantipur TV,https://www.lyngsat.com/tvchannels/np/Kantipur-TV.html,,,False,Kantipur Media Group,Nep,np
101,Kantipur TV,MPEG-4/HD,257.0,DVB-S2,6000.0,3/5,3634 H,tp 1A,38.5,,,Kantipur TV,https://www.lyngsat.com/tvchannels/np/Kantipur-TV.html,,,False,Kantipur Media Group,Nep,np
111,Kantipur Max,MPEG-4/HD,3001.0,DVB-S2,6000.0,3/5,3634 H,tp 1A,38.5,,,Kantipur Max,https://www.lyngsat.com/tvchannels/np/Kantipur-Max.html,,,False,Kantipur Media Group,Nep,np
,(feeds),,,DVB-S2,4700.0,3/5,3695 H,tp 2A,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S,6111.0,3/4,3832 V,tp 5B,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,9875.0,3/4,3834 H,tp 6A,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,9875.0,3/4,3852 H,tp 6A,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S,3255.0,3/4,3914 V,tp 7B,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,6700.0,3/4,4035 H,tp 11A,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,6700.0,3/4,4045 H,tp 11A,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,7200.0,3/4,4047 V,tp 11B,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,6700.0,3/4,4054 H,tp 11A,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,9600.0,3/4,4058 V,tp 11B,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,5000.0,3/4,4065 V,tp 11B,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,4800.0,3/4,4070 V,tp 11B,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,4800.0,3/4,4075 V,tp 11B,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S,4800.0,3/4,4145 H,tp 14A,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S,3200.0,3/4,4158 H,tp 14A,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,7120.0,3/4,4165 H,tp 14A,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,7200.0,3/4,4174 H,tp 14A,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S,3200.0,3/4,4188 V,tp 14B,,,,,,,,False,Kantipur Media Group,,
,(feeds),,,DVB-S2,4800.0,3/4,10954 V,,,,,,,,,False,Kantipur Media Group,,
,TeleNest,10201-10201,,DVB-S2,5000.0,3/5,3745 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,,,True,TeleNest,,
,TeleNest,10201-10201,,DVB-S2,5000.0,3/5,3745 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,,,True,TeleNest,,
,TeleNest,1339-10103,,DVB-S2,8330.0,3/5,3753 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,,,True,TeleNest,,
,TeleNest,1339-10103,,DVB-S2,8330.0,3/5,3753 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,,,True,TeleNest,,
5,Metro 1 News,MPEG-4/SD,351.0,DVB-S2,5000.0,3/5,3745 V,tp 3B,38.5,,,Metro 1 News,https://www.lyngsat.com/tvchannels/pk/Metro-1-News.html,,,False,TeleNest,Urd,pk
10,VSH News,MPEG-4/SD,357.0,DVB-S2,5000.0,3/5,3745 V,tp 3B,38.5,,,VSH News,https://www.lyngsat.com/tvchannels/pk/VSH-News.html,,,False,TeleNest,,pk
15,Special TV,MPEG-4/HD,363.0,DVB-S2,5000.0,3/5,3745 V,tp 3B,38.5,,,Special TV,https://www.lyngsat.com/tvchannels/--/Special-TV.html,,,False,TeleNest,,--
25,Sab TV,MPEG-4/HD,366.0,DVB-S2,5000.0,3/5,3745 V,tp 3B,38.5,,,Sab TV,https://www.lyngsat.com/tvchannels/pk/Sab-TV.html,,,False,TeleNest,Urd,pk
33,Venus Entertainment,MPEG-4/HD,385.0,DVB-S2,5000.0,3/5,3745 V,tp 3B,38.5,,,Venus Entertainment,https://www.lyngsat.com/tvchannels/pk/Venus-Entertainment.html,,,False,TeleNest,,pk
35,Channel Five,MPEG-4/SD,391.0,DVB-S2,5000.0,3/5,3745 V,tp 3B,38.5,,,Channel Five,https://www.lyngsat.com/tvchannels/pk/Channel-Five.html,,,False,TeleNest,Urd,pk
1,KidZone+ Pakistan,MPEG-4/HD,508.0,DVB-S2,8330.0,3/5,3753 V,tp 3B,38.5,,,KidZone+ Pakistan,https://www.lyngsat.com/tvchannels/ee/KidZone--Pakistan.html,,,False,TeleNest,Urd,ee
10,Planet Fun,MPEG-4/HD,502.0,DVB-S2,8330.0,3/5,3753 V,tp 3B,38.5,,,Planet Fun,https://www.lyngsat.com/tvchannels/uk/Planet-Fun.html,,,False,TeleNest,Eng,uk
15,Inplus,MPEG-4/HD,520.0,DVB-S2,8330.0,3/5,3753 V,tp 3B,38.5,,,Inplus,https://www.lyngsat.com/tvchannels/nl/Inplus.html,,,False,TeleNest,Eng,nl
20,LTN Family,MPEG-4/SD,538.0,DVB-S2,8330.0,3/5,3753 V,tp 3B,38.5,,,LTN Family,https://www.lyngsat.com/tvchannels/pk/LTN-Family.html,,,False,TeleNest,,pk
23,Filmax,MPEG-4/SD,546.0,DVB-S2,8330.0,3/5,3753 V,tp 3B,38.5,,,Filmax,https://www.lyngsat.com/tvchannels/pk/Filmax.html,,,False,TeleNest,Urd,pk
,APT,1-1,,DVB-S2,30000.0,3/4,3780 V,tp 4B,38.5,,https://www.lyngsat.com/providers/hk/APT.html,,,,,True,APT,,
64,Macau Lotus TV,MPEG-4/HD,1040.0,DVB-S2,30000.0,3/4,3780 V,tp 4B,38.5,,,Macau Lotus TV,https://www.lyngsat.com/tvchannels/mo/Macau-Lotus-TV.html,,,False,APT,Chi,mo
101,HKS TV,MPEG-4/HD,53.0,DVB-S2,30000.0,3/4,3780 V,tp 4B,38.5,,,HKS TV,https://www.lyngsat.com/tvchannels/hk/HKS-TV.html,,,False,APT,Chi,hk
