SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
514.0,Capital FM (Malawi),,,DVB-S2,3333.0,1/2,3817 H,tp 4C,,,,Capital FM (Malawi),https://www.lyngsat.com/radiochannels/mw/Capital-FM.html,,,False,,Eng,mw
514.0,Capital FM (Malawi),,,DVB-S2,3333.0,1/2,3817 H,tp 4C,,,,Capital FM (Malawi),https://www.lyngsat.com/radiochannels/mw/Capital-FM.html,,,False,,Eng,mw
517.0,Nyami Nyami FM,,,DVB-S2,3333.0,1/2,3817 H,tp 4C,,,,Nyami Nyami FM,https://www.lyngsat.com/radiochannels/za/Nyami-Nyami-FM.html,,,False,,Eng,za
517.0,Nyami Nyami FM,,,DVB-S2,3333.0,1/2,3817 H,tp 4C,,,,Nyami Nyami FM,https://www.lyngsat.com/radiochannels/za/Nyami-Nyami-FM.html,,,False,,Eng,za
1.0,Kameme TV,?-?MPEG-4/SD,258.0,DVB-S2,1400.0,4/5,3827 V,tp 3C,,,,,,,,False,,Eng,
,Kenyan mux,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,,,,,False,,,
,Kenyan mux,,,DVB-S2,1304.0,5/6,4138 V,tp 11C,,,,,,,,False,,,
11.0,Lulu FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Lulu FM,https://www.lyngsat.com/radiochannels/ke/Lulu-FM.html,,,False,,,ke
12.0,Trace FM Kenya,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Trace FM Kenya,https://www.lyngsat.com/radiochannels/fr/Trace-FM-Kenya.html,,,False,,Eng,fr
13.0,Sidai FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Sidai FM,https://www.lyngsat.com/radiochannels/ke/Sidai-FM.html,,,False,,,ke
13.0,Sidai FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Sidai FM,https://www.lyngsat.com/radiochannels/ke/Sidai-FM.html,,,False,,,ke
14.0,Soundcity Radio 88.5 Nairobi,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Soundcity Radio 88.5 Nairobi,https://www.lyngsat.com/radiochannels/ng/Soundcity-Radio-885-Nairobi.html,,,False,,Eng,ng
15.0,Sang'u FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Sang'u FM,https://www.lyngsat.com/radiochannels/ke/Sangu-FM.html,,,False,,,ke
15.0,Sang'u FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Sang'u FM,https://www.lyngsat.com/radiochannels/ke/Sangu-FM.html,,,False,,,ke
16.0,Getu FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Getu FM,https://www.lyngsat.com/radiochannels/ke/Getu-FM.html,,,False,,Som,ke
16.0,Getu FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Getu FM,https://www.lyngsat.com/radiochannels/ke/Getu-FM.html,,,False,,Som,ke
17.0,Inka FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Inka FM,https://www.lyngsat.com/radiochannels/gh/Inka-FM.html,,,False,,,gh
18.0,Gichichio FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Gichichio FM,https://www.lyngsat.com/radiochannels/ke/Gichichio-FM.html,,,False,,,ke
19.0,Kayu FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Kayu FM,https://www.lyngsat.com/radiochannels/ke/Kayu-FM.html,,,False,,Eng,ke
19.0,Kayu FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Kayu FM,https://www.lyngsat.com/radiochannels/ke/Kayu-FM.html,,,False,,Eng,ke
20.0,Mwangaza wa Neno FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,,,False,,,ke
20.0,Mwangaza wa Neno FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,,,False,,,ke
20.0,Mwangaza wa Neno FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,,,False,,,ke
20.0,Mwangaza wa Neno FM,,,DVB-S2,1585.0,3/4,3834 H,tp 16C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,,,False,,,ke
512.0,Mwangaza wa Neno FM,,,DVB-S2,1166.0,3/4,4117 V,tp 11C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,,,False,,,ke
512.0,Mwangaza wa Neno FM,,,DVB-S2,1166.0,3/4,4117 V,tp 11C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,,,False,,,ke
512.0,Mwangaza wa Neno FM,,,DVB-S2,1166.0,3/4,4117 V,tp 11C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,,,False,,,ke
512.0,Mwangaza wa Neno FM,,,DVB-S2,1166.0,3/4,4117 V,tp 11C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,,,False,,,ke
1003.0,Thunder TV,?-?MPEG-4/SD,34.0,DVB-S2,1250.0,3/4,3836 H,tp 16C,,,,,,,,False,,Eng,
257.0,Christ Mandate TV,?-?MPEG-4/SD,257.0,DVB-S2,1250.0,2/3,3838 H,tp 16C,,,,,,,,False,,Eng,
101.0,Rapid TV,?-?MPEG-4/SD,33.0,DVB-S2,1500.0,3/4,3840 H,tp 16C,,,,,,,,False,,Eng,
1.0,Salt TV,?-?MPEG-2/SD,308.0,DVB-S2,1582.0,2/3,3842 H,tp 16C,,,,,,,,False,,Eng,
2.0,Salt FM,,,DVB-S2,1582.0,2/3,3842 H,tp 16C,,,,Salt FM,https://www.lyngsat.com/radiochannels/ug/Salt-FM.html,,,False,,Eng,ug
1.0,AfroSport TV,?-?MPEG-4/HD,257.0,DVB-S2,2380.0,3/5,3863 H,tp 16C,,,,,,,,False,,Eng,
1.0,News Central TV,?-?MPEG-4/SD,273.0,DVB-S2,2500.0,5/6,3866 H,tp 16C,,,,,,,,False,,Eng,
100.0,Joy Gospel TV,?-?MPEG-4/SD,257.0,DVB-S2,1250.0,3/5,3869 H,tp 16C,,,,,,,,False,,Eng,
1.0,Jehova Jire TV,?-?,256.0,DVB-S2,1250.0,3/5,3874 H,tp 17C,,,,,,,,False,,Eng,
,(feeds),,,DVB-S2,7200.0,3/4,3915 V,tp 6C,,,,,,,,False,,,
,(feeds),,,DVB-S,2222.0,3/4,3944 H,tp 18C,,,,,,,,False,,,
,(feeds),,,DVB-S2,3750.0,3/4,3955 V,tp 7C,,,,,,,,False,,,
,(feeds),,,DVB-S2,3333.0,5/6,10958 H,tp 1K,,,,,,,,False,,,
,(feeds),,,DVB-S2,7500.0,5/6,10960 V,tp 2K,,,,,,,,False,,,
,(feeds),,,DVB-S2,2962.0,5/6,10998 V,tp 4K,,,,,,,,False,,,
,(feeds),,,DVB-S2,10000.0,5/6,11007 V,tp 4K,,,,,,,,False,,,
,(feeds),,,DVB-S2,5832.0,3/4,11017 H,tp 3K,,,,,,,,False,,,
,(feeds),,,DVB-S2,5832.0,3/4,11024 H,tp 3K,,,,,,,,False,,,
,(feeds),,,DVB-S2,5185.0,3/4,11030 H,tp 3K,,,,,,,,False,,,
,(feeds),,,DVB-S2,2500.0,5/6,11037 V,tp 6K,,,,,,,,False,,,
,(feeds),,,DVB-S2,3333.0,5/6,11042 H,tp 5K,,,,,,,,False,,,
,(feeds),,,DVB-S2,2500.0,5/6,11042 V,tp 6K,,,,,,,,False,,,
,(feeds),,,DVB-S2,2500.0,5/6,11046 H,tp 5K,,,,,,,,False,,,
,(feeds),,,DVB-S2,2480.0,5/6,11048 V,tp 6K,,,,,,,,False,,,
,(feeds),,,DVB-S2,3333.0,5/6,11049 H,tp 5K,,,,,,,,False,,,
,(feeds),,,DVB-S2,7500.0,5/6,11058 H,tp 5K,,,,,,,,False,,,
,(feeds),,,DVB-S2,5000.0,5/6,11060 V,tp 6K,,,,,,,,False,,,
,(feeds),,,DVB-S2,3333.0,3/4,11071 H,tp 5K,,,,,,,,False,,,
,(feeds),,,DVB-S2,3330.0,5/6,11071 V,tp 6K,,,,,,,,False,,,
,(feeds),,,DVB-S2,2222.0,5/6,11077 V,tp 8K,,,,,,,,False,,,
,(feeds),,,DVB-S2,7500.0,3/4,11088 V,tp 8K,,,,,,,,False,,,
,(feeds),,,DVB-S2,5000.0,3/4,11119 V,tp 10K,,,,,,,,False,,,
,(feeds),,,DVB-S2,7500.0,3/4,11126 V,tp 10K,,,,,,,,False,,,
,(feeds),,,DVB-S2,2500.0,5/6,11132 V,tp 10K,,,,,,,,False,,,
,(feeds),,,DVB-S2,2500.0,5/6,11135 V,tp 10K,,,,,,,,False,,,
,(feeds),,,DVB-S2,5800.0,3/4,11143 V,tp 10K,,,,,,,,False,,,
,(feeds),,,DVB-S,2100.0,3/4,11147 V,tp 10K,,,,,,,,False,,,
,(feeds),,,DVB-S2,3330.0,5/6,11150 V,tp 10K,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11162 V,tp 12K,,,,,,,,False,,,
,(feeds),,,DVB-S2,3200.0,5/6,11174 V,tp 12K,,,,,,,,False,,,
,(feeds),,,DVB-S2,2060.0,4/5,11184 V,tp 12K,,,,,,,,False,,,
,(feeds),,,DVB-S2,2500.0,5/6,11187 V,tp 12K,,,,,,,,False,,,
2.0,Wasafi TV,?-?MPEG-4/SD,515.0,DVB-S2,2500.0,5/6,3922 V,tp 6C,,,,,,,,False,,,
1.0,Wasafi FM,,,DVB-S2,2500.0,5/6,3922 V,tp 6C,,,,Wasafi FM,https://www.lyngsat.com/radiochannels/tz/Wasafi-FM.html,,,False,,,tz
1.0,Plus TV Africa,?-?MPEG-4/SD,512.0,DVB-S2,1666.0,5/6,3993 V,tp 8C,,,,,,,,False,,Eng,
1.0,Hi-Impact TV,?-?MPEG-4/HD,258.0,DVB-S2,2204.0,3/5,4003 V,tp 8C,,,,,,,,False,,Eng,
2.0,Hi-Impact Radio,,,DVB-S2,2204.0,3/5,4003 V,tp 8C,,,,Hi-Impact Radio,https://www.lyngsat.com/radiochannels/ng/Hi-Impact-Radio.html,,,False,,Eng,ng
1.0,Salvation Ministries,?-?MPEG-4/SD,512.0,DVB-S2,1600.0,5/6,4005 V,tp 8C,,,,,,,,False,,Eng,
2.0,Channel Ten,1-1MPEG-4/SD,49.0,DVB-S2,2432.0,3/4,4112 V,tp 11C,,,,,,,,False,,Eng,
1.0,Magic FM (Tanzania),,,DVB-S2,2432.0,3/4,4112 V,tp 11C,,,,Magic FM (Tanzania),https://www.lyngsat.com/radiochannels/tz/Magic-FM.html,,,False,,Eng,tz
3.0,Classic FM (Tanzania),,,DVB-S2,2432.0,3/4,4112 V,tp 11C,,,,Classic FM (Tanzania),https://www.lyngsat.com/radiochannels/tz/Classic-FM.html,,,False,,Eng,tz
1.0,TV Imaan,?-?MPEG-4/SD,512.0,DVB-S2,1190.0,8/9,4115 V,tp 11C,,,,,,,,False,,,
2.0,Radio Imaan FM,,,DVB-S2,1190.0,8/9,4115 V,tp 11C,,,,Radio Imaan FM,https://www.lyngsat.com/radiochannels/tz/Radio-Imaan-FM.html,,,False,,Eng,tz
257.0,Mwangaza TV,?-?MPEG-4/SD,257.0,DVB-S2,1166.0,3/4,4117 V,tp 11C,,,,,,,,False,,,
257.0,Celebration TV,?-?MPEG-4/SD,257.0,DVB-S2,1200.0,3/5,4119 V,tp 11C,,,,,,,,False,,Eng,
257.0,Celebration TV,?-?MPEG-4/SD,257.0,DVB-S2,1057.0,3/4,4125 V,tp 11C,,,,,,,,False,,Eng,
1.0,Lagos TV,?-?MPEG-4/SD,103.0,DVB-S2,1190.0,3/4,4121 V,tp 11C,,,,,,,,False,,Eng,
1.0,Star TV (Tanzania),?-?MPEG-2/SD,4194.0,DVB-S2,2381.0,3/4,4123 V,tp 11C,,,,,,,,False,,Swa,
3.0,TV Sapientia,?-?MPEG-4/HD,481.0,DVB-S2,2380.0,5/6,4127 V,tp 11C,,,,,,,,False,,Eng,
1.0,TV E,?-?MPEG-4/HD,260.0,DVB-S2,2000.0,3/4,4130 V,tp 11C,,,,,,,,False,,Eng,
2.0,EFM,,,DVB-S2,2000.0,3/4,4130 V,tp 11C,,,,EFM,https://www.lyngsat.com/radiochannels/tz/EFM.html,,,False,,Swa,tz
1.0,Clouds TV,8192-4096MPEG-4/SD,512.0,DVB-S2,1843.0,5/6,4132 V,tp 11C,,,,,,,,False,,Eng,
2.0,Clouds FM,,,DVB-S2,1843.0,5/6,4132 V,tp 11C,,,,Clouds FM,https://www.lyngsat.com/radiochannels/tz/Clouds-FM.html,,,False,,Eng,tz
2.0,Clouds FM,,,DVB-S2,1843.0,5/6,4132 V,tp 11C,,,,Clouds FM,https://www.lyngsat.com/radiochannels/tz/Clouds-FM.html,,,False,,Eng,tz
3.0,Choice FM,,,DVB-S2,1843.0,5/6,4132 V,tp 11C,,,,Choice FM,https://www.lyngsat.com/radiochannels/tz/Choice-FM.html,,,False,,Swa,tz
4.0,Radio Safina,,,DVB-S2,1843.0,5/6,4132 V,tp 11C,,,,Radio Safina,https://www.lyngsat.com/radiochannels/tz/Radio-Safina.html,,,False,,,tz
4.0,Radio Safina,,,DVB-S2,1843.0,5/6,4132 V,tp 11C,,,,Radio Safina,https://www.lyngsat.com/radiochannels/tz/Radio-Safina.html,,,False,,,tz
5.0,Jambo FM,,,DVB-S2,1843.0,5/6,4132 V,tp 11C,,,,Jambo FM,https://www.lyngsat.com/radiochannels/tz/Jambo-FM.html,,,False,,Swa,tz
5.0,Jambo FM,,,DVB-S2,1843.0,5/6,4132 V,tp 11C,,,,Jambo FM,https://www.lyngsat.com/radiochannels/tz/Jambo-FM.html,,,False,,Swa,tz
1.0,Salvation TV (Nigeria),?-?MPEG-4/SD,512.0,DVB-S,1282.0,5/6,4135 V,tp 11C,,,,,,,,False,,Eng,
257.0,Upendo TV,?-?MPEG-4/HD,257.0,DVB-S2,1603.0,8/9,4137 V,tp 11C,,,,,,,,False,,,
1.0,Milele FM,,,DVB-S2,1304.0,5/6,4138 V,tp 11C,,,,Milele FM,https://www.lyngsat.com/radiochannels/ke/Milele-FM.html,,,False,,,ke
2.0,Kameme FM,,,DVB-S2,1304.0,5/6,4138 V,tp 11C,,,,Kameme FM,https://www.lyngsat.com/radiochannels/ke/Kameme-FM.html,,,False,,,ke
3.0,Meru FM,,,DVB-S2,1304.0,5/6,4138 V,tp 11C,,,,Meru FM,https://www.lyngsat.com/radiochannels/ke/Meru-FM.html,,,False,,,ke
4.0,Mayian FM,,,DVB-S2,1304.0,5/6,4138 V,tp 11C,,,,Mayian FM,https://www.lyngsat.com/radiochannels/ke/Mayian-FM.html,,,False,,,ke
5.0,Emoo FM,,,DVB-S2,1304.0,5/6,4138 V,tp 11C,,,,Emoo FM,https://www.lyngsat.com/radiochannels/ke/Emoo-FM.html,,,False,,,ke
6.0,Msenangu FM,,,DVB-S2,1304.0,5/6,4138 V,tp 11C,,,,Msenangu FM,https://www.lyngsat.com/radiochannels/ke/Msenangu-FM.html,,,False,,,ke
7.0,Osiepe FM,,,DVB-S2,1304.0,5/6,4138 V,tp 11C,,,,Osiepe FM,https://www.lyngsat.com/radiochannels/ke/Osiepe-FM.html,,,False,,,ke
8.0,Anguo FM,,,DVB-S2,1304.0,5/6,4138 V,tp 11C,,,,Anguo FM,https://www.lyngsat.com/radiochannels/ke/Anguo-FM.html,,,False,,,ke
,Silverbird TV,,,DVB-S2,2328.0,3/4,4140 V,tp 11C,,,https://www.lyngsat.com/providers/ng/Silverbird-TV.html,Silverbird TV,https://www.lyngsat.com/tvchannels/ng/Silverbird-TV.html,,,True,Silverbird TV,,ng
,Silverbird TV,,,DVB-S2,2328.0,3/4,4140 V,tp 11C,,,https://www.lyngsat.com/providers/ng/Silverbird-TV.html,Silverbird TV,https://www.lyngsat.com/tvchannels/ng/Silverbird-TV.html,,,True,Silverbird TV,,ng
2.0,Silverbird TV,MPEG-4/SD,529.0,DVB-S2,2328.0,3/4,4140 V,tp 11C,,,https://www.lyngsat.com/providers/ng/Silverbird-TV.html,Silverbird TV,https://www.lyngsat.com/tvchannels/ng/Silverbird-TV.html,,,True,Silverbird TV,Eng,ng
2.0,Silverbird TV,MPEG-4/SD,529.0,DVB-S2,2328.0,3/4,4140 V,tp 11C,,,https://www.lyngsat.com/providers/ng/Silverbird-TV.html,Silverbird TV,https://www.lyngsat.com/tvchannels/ng/Silverbird-TV.html,,,True,Silverbird TV,Eng,ng
10.0,Silverbird TV,MPEG-4/SD,1041.0,DVB-S2,2328.0,3/4,4140 V,tp 11C,,,https://www.lyngsat.com/providers/ng/Silverbird-TV.html,Silverbird TV,https://www.lyngsat.com/tvchannels/ng/Silverbird-TV.html,,,True,Silverbird TV,Eng,ng
10.0,Silverbird TV,MPEG-4/SD,1041.0,DVB-S2,2328.0,3/4,4140 V,tp 11C,,,https://www.lyngsat.com/providers/ng/Silverbird-TV.html,Silverbird TV,https://www.lyngsat.com/tvchannels/ng/Silverbird-TV.html,,,True,Silverbird TV,Eng,ng
32.0,Silverbird News 24,MPEG-4/SD,34.0,DVB-S2,2328.0,3/4,4140 V,tp 11C,,,,Silverbird News 24,https://www.lyngsat.com/tvchannels/ng/Silverbird-News-24.html,,,False,Silverbird TV,Eng,ng
1001.0,Arise & Shine TV,?-?MPEG-4/HD,34.0,DVB-S2,2300.0,3/4,4144 V,tp 11C,,,,,,,,False,Silverbird TV,Eng,
1.0,Imam Ali TV,65535-1MPEG-4/HD,1001.0,DVB-S2,2030.0,8/9,11002 H,tp 3K,,,,,,,,False,Silverbird TV,Ara,
,ARB Media Qrup,0-1,,DVB-S2,12700.0,5/6,11024 V,tp 4K,,,https://www.lyngsat.com/providers/az/ARB-Media-Qrup.html,,,,,True,ARB Media Qrup,,
1.0,ARB,MPEG-4/HD,515.0,DVB-S2,12700.0,5/6,11024 V,tp 4K,,,,ARB,https://www.lyngsat.com/tvchannels/az/ARB.html,,,False,ARB Media Qrup,Aze,az
2.0,ARB 24,MPEG-4/HD,516.0,DVB-S2,12700.0,5/6,11024 V,tp 4K,,,,ARB 24,https://www.lyngsat.com/tvchannels/az/ARB-24.html,,,False,ARB Media Qrup,Aze,az
3.0,ARB Günes,MPEG-4/HD,513.0,DVB-S2,12700.0,5/6,11024 V,tp 4K,,,,ARB Günes,https://www.lyngsat.com/tvchannels/az/ARB-Gunes.html,,,False,ARB Media Qrup,Aze,az
4.0,Start TV,MPEG-4/HD,517.0,DVB-S2,12700.0,5/6,11024 V,tp 4K,,,,Start TV,https://www.lyngsat.com/tvchannels/az/Start-TV.html,,,False,ARB Media Qrup,Aze,az
4.0,Start TV,MPEG-4/HD,517.0,DVB-S2,12700.0,5/6,11024 V,tp 4K,,,,Start TV,https://www.lyngsat.com/tvchannels/az/Start-TV.html,,,False,ARB Media Qrup,Aze,az
5.0,Kepez FM,,,DVB-S2,12700.0,5/6,11024 V,tp 4K,,,,Kepez FM,https://www.lyngsat.com/radiochannels/az/Kepez-FM.html,,,False,ARB Media Qrup,Aze,az
5.0,Kepez FM,,,DVB-S2,12700.0,5/6,11024 V,tp 4K,,,,Kepez FM,https://www.lyngsat.com/radiochannels/az/Kepez-FM.html,,,False,ARB Media Qrup,Aze,az
,Georgian mux,0-0,,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,,,,,False,ARB Media Qrup,,
1.0,1 TV (Georgia),MPEG-4/SD,1010.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,1 TV (Georgia),https://www.lyngsat.com/tvchannels/ge/1-TV.html,,,False,ARB Media Qrup,Geo,ge
2.0,Ajara TV,MPEG-4/HD,1020.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Ajara TV,https://www.lyngsat.com/tvchannels/ge/Ajara-TV.html,,,False,ARB Media Qrup,Geo,ge
3.0,Imedi TV,MPEG-4/HD,1030.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Imedi TV,https://www.lyngsat.com/tvchannels/ge/Imedi-TV.html,,,False,ARB Media Qrup,Geo,ge
3.0,Imedi TV,MPEG-4/HD,1030.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Imedi TV,https://www.lyngsat.com/tvchannels/ge/Imedi-TV.html,,,False,ARB Media Qrup,Geo,ge
4.0,GDS TV,MPEG-4/SD,1040.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,GDS TV,https://www.lyngsat.com/tvchannels/ge/GDS-TV.html,,,False,ARB Media Qrup,Geo,ge
6.0,TV Pirveli,MPEG-4/HD,1060.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,TV Pirveli,https://www.lyngsat.com/tvchannels/ge/TV-Pirveli.html,,,False,ARB Media Qrup,Geo,ge
6.0,TV Pirveli,MPEG-4/HD,1060.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,TV Pirveli,https://www.lyngsat.com/tvchannels/ge/TV-Pirveli.html,,,False,ARB Media Qrup,Geo,ge
7.0,Mtavari Arkhi,MPEG-4/HD,1070.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Mtavari Arkhi,https://www.lyngsat.com/tvchannels/ge/Mtavari-Arkhi.html,,,False,ARB Media Qrup,Geo,ge
7.0,Mtavari Arkhi,MPEG-4/HD,1070.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Mtavari Arkhi,https://www.lyngsat.com/tvchannels/ge/Mtavari-Arkhi.html,,,False,ARB Media Qrup,Geo,ge
8.0,Obieqtivi TV,MPEG-4/SD,1080.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Obieqtivi TV,https://www.lyngsat.com/tvchannels/ge/Obieqtivi-TV.html,,,False,ARB Media Qrup,Geo,ge
8.0,Obieqtivi TV,MPEG-4/SD,1080.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Obieqtivi TV,https://www.lyngsat.com/tvchannels/ge/Obieqtivi-TV.html,,,False,ARB Media Qrup,Geo,ge
9.0,TV 25 (Georgia),MPEG-4/HD,1090.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,TV 25 (Georgia),https://www.lyngsat.com/tvchannels/ge/TV-25.html,,,False,ARB Media Qrup,Geo,ge
9.0,TV 25 (Georgia),MPEG-4/HD,1090.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,TV 25 (Georgia),https://www.lyngsat.com/tvchannels/ge/TV-25.html,,,False,ARB Media Qrup,Geo,ge
11.0,Rustavi 2,MPEG-4/HD,1110.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Rustavi 2,https://www.lyngsat.com/tvchannels/ge/Rustavi-2.html,,,False,ARB Media Qrup,Geo,ge
11.0,Rustavi 2,MPEG-4/HD,1110.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Rustavi 2,https://www.lyngsat.com/tvchannels/ge/Rustavi-2.html,,,False,ARB Media Qrup,Geo,ge
12.0,Qartuli TV,MPEG-4/SD,1120.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Qartuli TV,https://www.lyngsat.com/tvchannels/ge/Qartuli-TV.html,,,False,ARB Media Qrup,Geo,ge
12.0,Qartuli TV,MPEG-4/SD,1120.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Qartuli TV,https://www.lyngsat.com/tvchannels/ge/Qartuli-TV.html,,,False,ARB Media Qrup,Geo,ge
13.0,Comedy TV (Georgia),MPEG-4/SD,1130.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Comedy TV (Georgia),https://www.lyngsat.com/tvchannels/ge/Comedy-TV.html,,,False,ARB Media Qrup,Geo,ge
14.0,Pos TV,MPEG-4/HD,1140.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Pos TV,https://www.lyngsat.com/tvchannels/ge/Pos-TV.html,,,False,ARB Media Qrup,Geo,ge
15.0,Marneuli TV,MPEG-4/SD,1150.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Marneuli TV,https://www.lyngsat.com/tvchannels/ge/Marneuli-TV.html,,,False,ARB Media Qrup,Geo,ge
15.0,Marneuli TV,MPEG-4/SD,1150.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Marneuli TV,https://www.lyngsat.com/tvchannels/ge/Marneuli-TV.html,,,False,ARB Media Qrup,Geo,ge
17.0,Palitra News,MPEG-4/SD,1170.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Palitra News,https://www.lyngsat.com/tvchannels/ge/Palitra-News.html,,,False,ARB Media Qrup,Geo,ge
17.0,Palitra News,MPEG-4/SD,1170.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Palitra News,https://www.lyngsat.com/tvchannels/ge/Palitra-News.html,,,False,ARB Media Qrup,Geo,ge
18.0,Formula,MPEG-4/HD,1180.0,DVB-S2,30000.0,5/6,11095 H,tp 7K,,,,Formula,https://www.lyngsat.com/tvchannels/ge/Formula.html,,,False,ARB Media Qrup,Geo,ge
