SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country
,BFBS,19-5,,DVB-S2,9583.0,2/3,3775 L,tp EHL2,,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,,,True,BFBS,,
,BFBS,19-5,,DVB-S2,9583.0,2/3,3775 L,tp EHL2,,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,,,True,BFBS,,
,BFBS,17-3,,DVB-S2,19167.0,3/5,3798 R,tp WHR3,39-40,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,,,True,BFBS,,
,BFBS,17-3,,DVB-S2,19167.0,3/5,3798 R,tp WHR3,39-40,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,,,True,BFBS,,
8305.0,Sky Sports Main Event UK,MPEG-4/SD,105.0,DVB-S2,9583.0,2/3,3775 L,tp EHL2,,Irdeto,,Sky Sports Main Event UK,https://www.lyngsat.com/tvchannels/uk/Sky-Sports-Main-Event-UK.html,False,BFBS,Eng,uk
8305.0,Sky Sports Main Event UK,MPEG-4/SD,105.0,DVB-S2,9583.0,2/3,3775 L,tp EHL2,,Irdeto,,Sky Sports Main Event UK,https://www.lyngsat.com/tvchannels/uk/Sky-Sports-Main-Event-UK.html,False,BFBS,Eng,uk
8105.0,Sky Sports Main Event UK,MPEG-4/SD,105.0,DVB-S2,19167.0,3/5,3798 R,tp WHR3,39-40,Irdeto,,Sky Sports Main Event UK,https://www.lyngsat.com/tvchannels/uk/Sky-Sports-Main-Event-UK.html,False,BFBS,Eng,uk
8105.0,Sky Sports Main Event UK,MPEG-4/SD,105.0,DVB-S2,19167.0,3/5,3798 R,tp WHR3,39-40,Irdeto,,Sky Sports Main Event UK,https://www.lyngsat.com/tvchannels/uk/Sky-Sports-Main-Event-UK.html,False,BFBS,Eng,uk
8306.0,TNT Sports 1,MPEG-4/SD,106.0,DVB-S2,9583.0,2/3,3775 L,tp EHL2,,Irdeto,,TNT Sports 1,https://www.lyngsat.com/tvchannels/us/TNT-Sports-1.html,False,BFBS,Eng,us
8306.0,TNT Sports 1,MPEG-4/SD,106.0,DVB-S2,9583.0,2/3,3775 L,tp EHL2,,Irdeto,,TNT Sports 1,https://www.lyngsat.com/tvchannels/us/TNT-Sports-1.html,False,BFBS,Eng,us
8106.0,TNT Sports 1,MPEG-4/SD,106.0,DVB-S2,19167.0,3/5,3798 R,tp WHR3,39-40,Irdeto,,TNT Sports 1,https://www.lyngsat.com/tvchannels/us/TNT-Sports-1.html,False,BFBS,Eng,us
8106.0,TNT Sports 1,MPEG-4/SD,106.0,DVB-S2,19167.0,3/5,3798 R,tp WHR3,39-40,Irdeto,,TNT Sports 1,https://www.lyngsat.com/tvchannels/us/TNT-Sports-1.html,False,BFBS,Eng,us
8307.0,BFBS Sport,MPEG-4/SD,107.0,DVB-S2,9583.0,2/3,3775 L,tp EHL2,,Irdeto,,BFBS Sport,https://www.lyngsat.com/tvchannels/uk/BFBS-Sport.html,False,BFBS,Eng,uk
8307.0,BFBS Sport,MPEG-4/SD,107.0,DVB-S2,9583.0,2/3,3775 L,tp EHL2,,Irdeto,,BFBS Sport,https://www.lyngsat.com/tvchannels/uk/BFBS-Sport.html,False,BFBS,Eng,uk
