SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
,VTV,,,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,https://www.lyngsat.com/providers/vn/VTV.html,,,,,True,VTV,,
1.0,VTV 1,MPEG-4/SD,1011.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,,,VTV 1,https://www.lyngsat.com/tvchannels/vn/VTV-1.html,,,False,VTV,Vie,vn
1.0,VTV 1,MPEG-4/SD,1011.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,,,VTV 1,https://www.lyngsat.com/tvchannels/vn/VTV-1.html,,,False,VTV,Vie,vn
1.0,VTV 1,MPEG-4/SD,1011.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,,,VTV 1,https://www.lyngsat.com/tvchannels/vn/VTV-1.html,,,False,VTV,Vie,vn
1.0,VTV 1,MPEG-4/SD,1011.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,,,VTV 1,https://www.lyngsat.com/tvchannels/vn/VTV-1.html,,,False,VTV,Vie,vn
11.0,VTV 1,MPEG-4/HD,1111.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 1,https://www.lyngsat.com/tvchannels/vn/VTV-1.html,,,False,VTV,Vie Vie,vn
11.0,VTV 1,MPEG-4/HD,1111.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 1,https://www.lyngsat.com/tvchannels/vn/VTV-1.html,,,False,VTV,Vie Vie,vn
11.0,VTV 1,MPEG-4/HD,1111.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 1,https://www.lyngsat.com/tvchannels/vn/VTV-1.html,,,False,VTV,Vie Vie,vn
11.0,VTV 1,MPEG-4/HD,1111.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 1,https://www.lyngsat.com/tvchannels/vn/VTV-1.html,,,False,VTV,Vie Vie,vn
2.0,VTV 2,MPEG-4/SD,1021.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 2,https://www.lyngsat.com/tvchannels/vn/VTV-2.html,,,False,VTV,Vie,vn
2.0,VTV 2,MPEG-4/SD,1021.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 2,https://www.lyngsat.com/tvchannels/vn/VTV-2.html,,,False,VTV,Vie,vn
2.0,VTV 2,MPEG-4/SD,1021.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 2,https://www.lyngsat.com/tvchannels/vn/VTV-2.html,,,False,VTV,Vie,vn
2.0,VTV 2,MPEG-4/SD,1021.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 2,https://www.lyngsat.com/tvchannels/vn/VTV-2.html,,,False,VTV,Vie,vn
12.0,VTV 2,MPEG-4/HD,1121.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 2,https://www.lyngsat.com/tvchannels/vn/VTV-2.html,,,False,VTV,Vie,vn
12.0,VTV 2,MPEG-4/HD,1121.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 2,https://www.lyngsat.com/tvchannels/vn/VTV-2.html,,,False,VTV,Vie,vn
12.0,VTV 2,MPEG-4/HD,1121.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 2,https://www.lyngsat.com/tvchannels/vn/VTV-2.html,,,False,VTV,Vie,vn
12.0,VTV 2,MPEG-4/HD,1121.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 2,https://www.lyngsat.com/tvchannels/vn/VTV-2.html,,,False,VTV,Vie,vn
4.0,VTV 4,MPEG-4/SD,1041.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,,,VTV 4,https://www.lyngsat.com/tvchannels/vn/VTV-4.html,,,False,VTV,Vie,vn
4.0,VTV 4,MPEG-4/SD,1041.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,,,VTV 4,https://www.lyngsat.com/tvchannels/vn/VTV-4.html,,,False,VTV,Vie,vn
5.0,VTV 5,MPEG-4/HD,1051.0,DVB-S2,19200,2/3,3418 H,tp 15A,0.0,Director,,VTV 5,https://www.lyngsat.com/tvchannels/vn/VTV-5.html,,,False,VTV,Vie,vn
