SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country
641.0,MTV Latino Norte,MPEG-4/HD,410.0,DVB-S2,30000,5/6,4055 R,tp EA15,36-38,PowerVu,,MTV Latino Norte,https://www.lyngsat.com/tvchannels/us/MTV-Latino-Norte.html,False,Paramount Networks Americas,Spa Eng,us
651.0,Paramount Network Brasil,MPEG-4/HD,510.0,DVB-S2,30000,5/6,4055 R,tp EA15,36-38,PowerVu,,Paramount Network Brasil,https://www.lyngsat.com/tvchannels/us/Paramount-Network-Brasil.html,False,Paramount Networks Americas,Por Eng,us
661.0,MTV Latino Sud,MPEG-4/HD,610.0,DVB-S2,30000,5/6,4055 R,tp EA15,36-38,PowerVu,,MTV Latino Sud,https://www.lyngsat.com/tvchannels/us/MTV-Latino-Sud.html,False,Paramount Networks Americas,Spa Eng,us
671.0,Nickelodeon Norte,MPEG-4/HD,710.0,DVB-S2,30000,5/6,4055 R,tp EA15,36-38,PowerVu,,Nickelodeon Norte,https://www.lyngsat.com/tvchannels/us/Nickelodeon-Norte.html,False,Paramount Networks Americas,Spa Eng,us
681.0,Nick Jr Latin America,MPEG-4/HD,810.0,DVB-S2,30000,5/6,4055 R,tp EA15,36-38,PowerVu,,Nick Jr Latin America,https://www.lyngsat.com/tvchannels/us/Nick-Jr-Latin-America.html,False,Paramount Networks Americas,Spa Eng,us
711.0,Nick Jr Brasil,MPEG-4/HD,910.0,DVB-S2,30000,5/6,4055 R,tp EA15,36-38,PowerVu,,Nick Jr Brasil,https://www.lyngsat.com/tvchannels/us/Nick-Jr-Brasil.html,False,Paramount Networks Americas,Por Eng,us
721.0,Nickelodeon Sur,MPEG-4/HD,1010.0,DVB-S2,30000,5/6,4055 R,tp EA15,36-38,PowerVu,,Nickelodeon Sur,https://www.lyngsat.com/tvchannels/us/Nickelodeon-Sur.html,False,Paramount Networks Americas,Spa Eng,us
731.0,Comedy Central Brasil,MPEG-4/HD,1110.0,DVB-S2,30000,5/6,4055 R,tp EA15,36-38,PowerVu,,Comedy Central Brasil,https://www.lyngsat.com/tvchannels/us/Comedy-Central-Brasil.html,False,Paramount Networks Americas,Por Eng,us
741.0,MTV Brasil,MPEG-4/HD,1210.0,DVB-S2,30000,5/6,4055 R,tp EA15,36-38,PowerVu,,MTV Brasil,https://www.lyngsat.com/tvchannels/us/MTV-Brasil.html,False,Paramount Networks Americas,Por Eng,us
,SES,1-6,,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,,https://www.lyngsat.com/providers/lu/SES.html,,,True,SES,,
7002.0,Rai Italia Sud America,MPEG-4/HD,712.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,Irdeto,,Rai Italia Sud America,https://www.lyngsat.com/tvchannels/it/Rai-Italia-Sud-America.html,False,SES,Ita Ita,it
7015.0,CNN Brasil,MPEG-4/HD,2015.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,Viaccess,,CNN Brasil,https://www.lyngsat.com/tvchannels/us/CNN-Brasil.html,False,SES,Por,us
7015.0,CNN Brasil,MPEG-4/HD,2015.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,Viaccess,,CNN Brasil,https://www.lyngsat.com/tvchannels/us/CNN-Brasil.html,False,SES,Por,us
7016.0,CNN Brasil,MPEG-2/SD,36.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,Viaccess,,CNN Brasil,https://www.lyngsat.com/tvchannels/us/CNN-Brasil.html,False,SES,Por,us
7016.0,CNN Brasil,MPEG-2/SD,36.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,Viaccess,,CNN Brasil,https://www.lyngsat.com/tvchannels/us/CNN-Brasil.html,False,SES,Por,us
7030.0,France 24 English,MPEG-4/HD,1304.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html,False,SES,Eng Eng,fr
7030.0,France 24 English,MPEG-4/HD,1304.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html,False,SES,Eng Eng,fr
7031.0,France 24 Español,MPEG-4/HD,1311.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,,,France 24 Español,https://www.lyngsat.com/tvchannels/fr/France-24-Espanol.html,False,SES,Spa Spa,fr
7031.0,France 24 Español,MPEG-4/HD,1311.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,,,France 24 Español,https://www.lyngsat.com/tvchannels/fr/France-24-Espanol.html,False,SES,Spa Spa,fr
7032.0,France 24 Français,MPEG-2/SD,303.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,SES,Fre Fre,fr
7032.0,France 24 Français,MPEG-2/SD,303.0,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,SES,Fre Fre,fr
7035.0,RFI Latine,,,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,,,RFI Latine,https://www.lyngsat.com/radiochannels/fr/RFI-Latine.html,False,SES,Spa,fr
7036.0,RFI Français,,,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,,,RFI Français,https://www.lyngsat.com/radiochannels/fr/RFI-Francais.html,False,SES,Fre,fr
7037.0,RFI Langues,,,DVB-S2,30000,2/3,4095 L,tp EA18,36-38,,,RFI Langues,https://www.lyngsat.com/radiochannels/fr/RFI-Langues.html,False,SES,,fr
