SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country
,Color Visión 9,MPEG-4/HD,512.0,DVB-S2,3333.0,5/6,3719 H,tp A25CH,0,,,,,False,,Spa,
,TV Tarobá Cascavel,,,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,,br
,TV Tarobá Cascavel,,,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,,br
,TV Tarobá Cascavel,,,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,,br
,TV Tarobá Cascavel,,,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,,br
,TV Tarobá Cascavel,MPEG-4/HD,273.0,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,Por,br
,TV Tarobá Cascavel,MPEG-4/HD,273.0,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,Por,br
,TV Tarobá Cascavel,MPEG-4/HD,273.0,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,Por,br
,TV Tarobá Cascavel,MPEG-4/HD,273.0,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,Por,br
,TV Tarobá Cascavel,MPEG-4/1seg,529.0,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,Por,br
,TV Tarobá Cascavel,MPEG-4/1seg,529.0,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,Por,br
,TV Tarobá Cascavel,MPEG-4/1seg,529.0,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,Por,br
,TV Tarobá Cascavel,MPEG-4/1seg,529.0,DVB-S2,4812.0,5/6,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,Por,br
,Cholusat Sur 36,MPEG-2/SD,4131.0,DVB-S,4812.0,5/6,3744 H,tp A25CH,0,,,,,False,TV Tarobá Cascavel,Spa,
,TV Gazeta Rio Branco,MPEG-4/SD,257.0,DVB-S2,3750.0,3/4,3745 V,tp A26CV,0,,,,,False,TV Tarobá Cascavel,Por,
,Rádio Cidade 107.1 FM,,,DVB-S2,3750.0,3/4,3745 V,tp A26CV,0,,,Rádio Cidade 107.1 FM,https://www.lyngsat.com/radiochannels/br/Radio-Cidade-1071-FM.html,False,TV Tarobá Cascavel,Por,br
,Rádio Cidade 107.1 FM,,,DVB-S2,3750.0,3/4,3745 V,tp A26CV,0,,,Rádio Cidade 107.1 FM,https://www.lyngsat.com/radiochannels/br/Radio-Cidade-1071-FM.html,False,TV Tarobá Cascavel,Por,br
,TeleAmazonas,MPEG-2/SD,308.0,DVB-S,1924.0,5/6,3748 H,tp A25CH,0,BISS,,,,False,TV Tarobá Cascavel,Spa,
,TeleAmazonas,MPEG-4/HD,404.0,DVB-S2,4500.0,5/6,3752 H,tp A25CH,0,BISS,,,,False,TV Tarobá Cascavel,Spa,
,TV Guararapes,,,DVB-S2,4780.0,3/4,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,,br
,TV Guararapes,,,DVB-S2,4780.0,3/4,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,,br
,TV Guararapes,MPEG-4/HD,273.0,DVB-S2,4780.0,3/4,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,Por,br
,TV Guararapes,MPEG-4/HD,273.0,DVB-S2,4780.0,3/4,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,Por,br
,TV Guararapes,MPEG-4/1seg,641.0,DVB-S2,4780.0,3/4,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,Por,br
,TV Guararapes,MPEG-4/1seg,641.0,DVB-S2,4780.0,3/4,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,Por,br
,Sertel,,,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,https://www.lyngsat.com/providers/do/Sertel.html,,,True,Sertel,,
,Canal del Sol,MPEG-4/SD,210.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,Canal del Sol,https://www.lyngsat.com/tvchannels/do/Canal-del-Sol.html,False,Sertel,Spa,do
,Canal del Sol,MPEG-4/SD,210.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,Canal del Sol,https://www.lyngsat.com/tvchannels/do/Canal-del-Sol.html,False,Sertel,Spa,do
,Colimdo TV,MPEG-4/SD,881.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,Colimdo TV,https://www.lyngsat.com/tvchannels/do/Colimdo-TV.html,False,Sertel,Spa,do
,Sport Visión 35,MPEG-4/SD,980.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,Sport Visión 35,https://www.lyngsat.com/tvchannels/do/Sport-Vision-35.html,False,Sertel,Spa,do
,VTV 32,MPEG-4/SD,1001.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,VTV 32,https://www.lyngsat.com/tvchannels/do/VTV-32.html,False,Sertel,Spa,do
,VTV 32,MPEG-4/SD,1001.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,VTV 32,https://www.lyngsat.com/tvchannels/do/VTV-32.html,False,Sertel,Spa,do
,Carivisión,MPEG-4/SD,4224.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,Carivisión,https://www.lyngsat.com/tvchannels/do/Carivision.html,False,Sertel,Spa,do
,Carivisión,MPEG-4/SD,4224.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,Carivisión,https://www.lyngsat.com/tvchannels/do/Carivision.html,False,Sertel,Spa,do
,TNI Canal 51,MPEG-4/SD,6110.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,TNI Canal 51,https://www.lyngsat.com/tvchannels/do/TNI-Canal-51.html,False,Sertel,Spa,do
,TNI Canal 51,MPEG-4/SD,6110.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,TNI Canal 51,https://www.lyngsat.com/tvchannels/do/TNI-Canal-51.html,False,Sertel,Spa,do
,Catorce TV,MPEG-4/SD,7545.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,Catorce TV,https://www.lyngsat.com/tvchannels/do/Catorce-TV.html,False,Sertel,Spa,do
,Catorce TV,MPEG-4/SD,7545.0,DVB-S2,8332.0,3/4,3761 V,tp A28CV,0,,,Catorce TV,https://www.lyngsat.com/tvchannels/do/Catorce-TV.html,False,Sertel,Spa,do
