SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
,HTVC,1-3,,DVB-S2,28800,3/4,11088 V,tp 16,,,https://www.lyngsat.com/providers/vn/HTVC.html,,,,,True,HTVC,,
1.0,HTV 7,MPEG-4/HD,33.0,DVB-S2,28800,3/4,11088 V,tp 16,,,,HTV 7,https://www.lyngsat.com/tvchannels/vn/HTV-7.html,,,False,HTVC,Vie,vn
1.0,HTV 7,MPEG-4/HD,33.0,DVB-S2,28800,3/4,11088 V,tp 16,,,,HTV 7,https://www.lyngsat.com/tvchannels/vn/HTV-7.html,,,False,HTVC,Vie,vn
2.0,HTV 9,MPEG-4/HD,36.0,DVB-S2,28800,3/4,11088 V,tp 16,,,,HTV 9,https://www.lyngsat.com/tvchannels/vn/HTV-9.html,,,False,HTVC,Vie,vn
2.0,HTV 9,MPEG-4/HD,36.0,DVB-S2,28800,3/4,11088 V,tp 16,,,,HTV 9,https://www.lyngsat.com/tvchannels/vn/HTV-9.html,,,False,HTVC,Vie,vn
3.0,Hau Giang TV,MPEG-4/HD,596.0,DVB-S2,28800,3/4,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,,,False,HTVC,Vie,vn
3.0,Hau Giang TV,MPEG-4/HD,596.0,DVB-S2,28800,3/4,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,,,False,HTVC,Vie,vn
3.0,Hau Giang TV,MPEG-4/HD,596.0,DVB-S2,28800,3/4,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,,,False,HTVC,Vie,vn
3.0,Hau Giang TV,MPEG-4/HD,596.0,DVB-S2,28800,3/4,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,,,False,HTVC,Vie,vn
3.0,Hau Giang TV,MPEG-4/HD,596.0,DVB-S2,28800,3/4,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,,,False,HTVC,Vie,vn
