SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country
,Saudi Broadcasting Authority,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html,,,True,Saudi Broadcasting Authority,,
2601.0,Saudi TV,MPEG-4/HD,512.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html,False,Saudi Broadcasting Authority,Ara,sa
2601.0,Saudi TV,MPEG-4/HD,512.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html,False,Saudi Broadcasting Authority,Ara,sa
2602.0,Thikrayat TV,MPEG-4/HD,513.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Thikrayat TV,https://www.lyngsat.com/tvchannels/sa/Thikrayat-TV.html,False,Saudi Broadcasting Authority,Ara,sa
2602.0,Thikrayat TV,MPEG-4/HD,513.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Thikrayat TV,https://www.lyngsat.com/tvchannels/sa/Thikrayat-TV.html,False,Saudi Broadcasting Authority,Ara,sa
2603.0,SBC,MPEG-4/HD,514.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,SBC,https://www.lyngsat.com/tvchannels/sa/SBC.html,False,Saudi Broadcasting Authority,Ara,sa
2603.0,SBC,MPEG-4/HD,514.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,SBC,https://www.lyngsat.com/tvchannels/sa/SBC.html,False,Saudi Broadcasting Authority,Ara,sa
2604.0,Ekhbariya TV,MPEG-4/HD,515.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html,False,Saudi Broadcasting Authority,Ara,sa
2604.0,Ekhbariya TV,MPEG-4/HD,515.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html,False,Saudi Broadcasting Authority,Ara,sa
2605.0,Saudia Alaan TV,MPEG-4/HD,516.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Saudia Alaan TV,https://www.lyngsat.com/tvchannels/sa/Saudia-Alaan-TV.html,False,Saudi Broadcasting Authority,Ara,sa
2605.0,Saudia Alaan TV,MPEG-4/HD,516.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Saudia Alaan TV,https://www.lyngsat.com/tvchannels/sa/Saudia-Alaan-TV.html,False,Saudi Broadcasting Authority,Ara,sa
5601.0,Quran TV (Saudi Arabia),MPEG-4/HD,2308.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html,False,Saudi Broadcasting Authority,Ara,sa
5601.0,Quran TV (Saudi Arabia),MPEG-4/HD,2308.0,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html,False,Saudi Broadcasting Authority,Ara,sa
