SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
,(feeds),,,DVB-S2,2240.0,2/3,3704 H,tp 3A,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,3763 H,tp 4A,,,,,,,,False,,,
3.0,(feeds),,769.0,DVB-S2,3750.0,5/6,3872 H,tp 7A,0.0,BISS,,,,,,False,,,
,(feeds),,,DVB-S2,7500.0,3/4,3905 V,tp 7B,,,,,,,,False,,,
,(feeds),,,DVB-S2,5600.0,3/4,3914 V,tp 7B,,,,,,,,False,,,
,(GMA feeds),,,DVB-S2,2240.0,2/3,3707 H,tp 3A,,,,,,,,False,,,
,(GMA feeds),,,DVB-S2,2240.0,2/3,3710 H,tp 3A,,,,,,,,False,,,
,GMA Network,,,DVB-S2,4583.0,3/4,3745 H,tp 4A,0.0,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html,,,,,True,GMA Network,,
,GMA Network,,,DVB-S2,4583.0,3/4,3745 H,tp 4A,0.0,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html,,,,,True,GMA Network,,
,GMA Network,,,DVB-S2,4583.0,3/4,3745 H,tp 4A,0.0,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html,,,,,True,GMA Network,,
,GMA Network,,,DVB-S2,4444.0,2/3,3751 H,tp 4A,0.0,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html,,,,,True,GMA Network,,
,GMA Network,,,DVB-S2,4444.0,2/3,3751 H,tp 4A,0.0,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html,,,,,True,GMA Network,,
,GMA Network,,,DVB-S2,4444.0,2/3,3751 H,tp 4A,0.0,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html,,,,,True,GMA Network,,
,GMA Network,0-700,,DVB-S2,8000.0,3/4,3847 H,tp 6A,0.0,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html,,,,,True,GMA Network,,
,GMA Network,0-700,,DVB-S2,8000.0,3/4,3847 H,tp 6A,0.0,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html,,,,,True,GMA Network,,
,GMA Network,0-700,,DVB-S2,8000.0,3/4,3847 H,tp 6A,0.0,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html,,,,,True,GMA Network,,
12.0,GMA TV,MPEG-4/SD,110.0,DVB-S2,4583.0,3/4,3745 H,tp 4A,0.0,PowerVu,,GMA TV,https://www.lyngsat.com/tvchannels/ph/GMA-TV.html,,,False,GMA Network,Tgl,ph
12.0,GMA TV,MPEG-4/SD,110.0,DVB-S2,4583.0,3/4,3745 H,tp 4A,0.0,PowerVu,,GMA TV,https://www.lyngsat.com/tvchannels/ph/GMA-TV.html,,,False,GMA Network,Tgl,ph
12.0,GMA TV,MPEG-4/SD,110.0,DVB-S2,4583.0,3/4,3745 H,tp 4A,0.0,PowerVu,,GMA TV,https://www.lyngsat.com/tvchannels/ph/GMA-TV.html,,,False,GMA Network,Tgl,ph
96.0,GMA TV,MPEG-4/SD,463.0,DVB-S2,8000.0,3/4,3847 H,tp 6A,0.0,PowerVu,,GMA TV,https://www.lyngsat.com/tvchannels/ph/GMA-TV.html,,,False,GMA Network,Tgl,ph
