SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
1.0,Alsumaria,1-0MPEG-4/HD,512.0,DVB-S2,2142.0,5/6,11514 H,,50-52,,,,,,,False,,Ara,
1.0,Sumer FM,,,DVB-S2,2142.0,5/6,11514 H,,50-52,,,Sumer FM,https://www.lyngsat.com/radiochannels/iq/Sumer-FM.html,,,False,,Ara,iq
1.0,Sumer FM,,,DVB-S2,2142.0,5/6,11514 H,,50-52,,,Sumer FM,https://www.lyngsat.com/radiochannels/iq/Sumer-FM.html,,,False,,Ara,iq
131.0,The Voice TV,HEVC,4101.0,DVB-S2,30000.0,5/6,12117 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,,,False,,Bul,bg
131.0,The Voice TV,HEVC,4101.0,DVB-S2,30000.0,5/6,12117 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,,,False,,Bul,bg
131.0,The Voice TV,HEVC,4101.0,DVB-S2,30000.0,5/6,12117 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,,,False,,Bul,bg
131.0,The Voice TV,HEVC,4101.0,DVB-S2,30000.0,5/6,12117 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,,,False,,Bul,bg
1015.0,The Voice TV,MPEG-2/SD,848.0,DVB-S,30000.0,7/8,12271 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,,,False,,Bul,bg
1015.0,The Voice TV,MPEG-2/SD,848.0,DVB-S,30000.0,7/8,12271 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,,,False,,Bul,bg
1015.0,The Voice TV,MPEG-2/SD,848.0,DVB-S,30000.0,7/8,12271 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,,,False,,Bul,bg
1015.0,The Voice TV,MPEG-2/SD,848.0,DVB-S,30000.0,7/8,12271 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,,,False,,Bul,bg
50.0,Radio 1 Rock,,,DVB-S,30000.0,7/8,12194 H,,46-48,,,Radio 1 Rock,https://www.lyngsat.com/radiochannels/bg/Radio-1-Rock.html,,,False,,Bul,bg
50.0,Radio 1 Rock,,,DVB-S,30000.0,7/8,12194 H,,46-48,,,Radio 1 Rock,https://www.lyngsat.com/radiochannels/bg/Radio-1-Rock.html,,,False,,Bul,bg
51.0,NRJ Bulgaria,,,DVB-S,30000.0,7/8,12194 H,,46-48,,,NRJ Bulgaria,https://www.lyngsat.com/radiochannels/fr/NRJ-Bulgaria.html,,,False,,Bul,fr
51.0,NRJ Bulgaria,,,DVB-S,30000.0,7/8,12194 H,,46-48,,,NRJ Bulgaria,https://www.lyngsat.com/radiochannels/fr/NRJ-Bulgaria.html,,,False,,Bul,fr
52.0,BG Radio,,,DVB-S,30000.0,7/8,12194 H,,46-48,,,BG Radio,https://www.lyngsat.com/radiochannels/bg/BG-Radio.html,,,False,,Bul,bg
52.0,BG Radio,,,DVB-S,30000.0,7/8,12194 H,,46-48,,,BG Radio,https://www.lyngsat.com/radiochannels/bg/BG-Radio.html,,,False,,Bul,bg
53.0,Darik Radio,,,DVB-S,30000.0,7/8,12194 H,,46-48,,,Darik Radio,https://www.lyngsat.com/radiochannels/bg/Darik-Radio.html,,,False,,Bul,bg
53.0,Darik Radio,,,DVB-S,30000.0,7/8,12194 H,,46-48,,,Darik Radio,https://www.lyngsat.com/radiochannels/bg/Darik-Radio.html,,,False,,Bul,bg
54.0,Tangra Mega Rock,,,DVB-S,30000.0,7/8,12194 H,,46-48,,,Tangra Mega Rock,https://www.lyngsat.com/radiochannels/bg/Tangra-Mega-Rock.html,,,False,,Bul,bg
55.0,Radio Payner,,,DVB-S,30000.0,7/8,12194 H,,46-48,,,Radio Payner,https://www.lyngsat.com/radiochannels/bg/Radio-Payner.html,,,False,,Bul,bg
115.0,Fen Folk,MPEG-2/SD,616.0,DVB-S,30000.0,7/8,12213 V,,46-48,,,Fen Folk,https://www.lyngsat.com/tvchannels/bg/Fen-Folk.html,,,False,,Bul,bg
119.0,Folklor TV,MPEG-2/SD,632.0,DVB-S,30000.0,7/8,12213 V,,46-48,,,Folklor TV,https://www.lyngsat.com/tvchannels/bg/Folklor-TV.html,,,False,,Bul,bg
121.0,Fen TV,MPEG-2/SD,640.0,DVB-S,30000.0,7/8,12213 V,,46-48,,,Fen TV,https://www.lyngsat.com/tvchannels/bg/Fen-TV.html,,,False,,Bul,bg
123.0,Balkanika Music TV,MPEG-2/SD,648.0,DVB-S,30000.0,7/8,12213 V,,46-48,,,Balkanika Music TV,https://www.lyngsat.com/tvchannels/bg/Balkanika-Music-TV.html,,,False,,Bul,bg
,ERT,8492-2,,DVB-S2,13381.0,3/4,12224 H,,46-48,,https://www.lyngsat.com/providers/gr/ERT.html,,,,,True,ERT,,
9.0,Vouli TV,MPEG-4/SD,137.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Vouli TV,https://www.lyngsat.com/tvchannels/gr/Vouli-TV.html,,,False,ERT,Gre,gr
9.0,Vouli TV,MPEG-4/SD,137.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Vouli TV,https://www.lyngsat.com/tvchannels/gr/Vouli-TV.html,,,False,ERT,Gre,gr
10.0,ERT 1,MPEG-4/SD,138.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,,,False,ERT,Gre,gr
10.0,ERT 1,MPEG-4/SD,138.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,,,False,ERT,Gre,gr
10.0,ERT 1,MPEG-4/SD,138.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,,,False,ERT,Gre,gr
40.0,ERT 1,MPEG-4/HD,141.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,,,False,ERT,Gre Qaa,gr
40.0,ERT 1,MPEG-4/HD,141.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,,,False,ERT,Gre Qaa,gr
40.0,ERT 1,MPEG-4/HD,141.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,,,False,ERT,Gre Qaa,gr
3.0,ERT 1,MPEG-4/SD,130.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,,,False,ERT,Gre,gr
3.0,ERT 1,MPEG-4/SD,130.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,,,False,ERT,Gre,gr
3.0,ERT 1,MPEG-4/SD,130.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,,,False,ERT,Gre,gr
20.0,ERT 2,MPEG-4/SD,139.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT 2,https://www.lyngsat.com/tvchannels/gr/ERT-2.html,,,False,ERT,Gre,gr
20.0,ERT 2,MPEG-4/SD,139.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT 2,https://www.lyngsat.com/tvchannels/gr/ERT-2.html,,,False,ERT,Gre,gr
1.0,ERT 2,MPEG-4/HD,128.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT 2,https://www.lyngsat.com/tvchannels/gr/ERT-2.html,,,False,ERT,Gre,gr
1.0,ERT 2,MPEG-4/HD,128.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT 2,https://www.lyngsat.com/tvchannels/gr/ERT-2.html,,,False,ERT,Gre,gr
35.0,ERT 3,MPEG-4/SD,142.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT 3,https://www.lyngsat.com/tvchannels/gr/ERT-3.html,,,False,ERT,Gre,gr
35.0,ERT 3,MPEG-4/SD,142.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT 3,https://www.lyngsat.com/tvchannels/gr/ERT-3.html,,,False,ERT,Gre,gr
2.0,ERT 3,MPEG-4/HD,129.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT 3,https://www.lyngsat.com/tvchannels/gr/ERT-3.html,,,False,ERT,Gre,gr
2.0,ERT 3,MPEG-4/HD,129.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT 3,https://www.lyngsat.com/tvchannels/gr/ERT-3.html,,,False,ERT,Gre,gr
41.0,ERT News,MPEG-4/HD,143.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT News,https://www.lyngsat.com/tvchannels/gr/ERT-News.html,,,False,ERT,Gre,gr
41.0,ERT News,MPEG-4/HD,143.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT News,https://www.lyngsat.com/tvchannels/gr/ERT-News.html,,,False,ERT,Gre,gr
41.0,ERT News,MPEG-4/HD,143.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT News,https://www.lyngsat.com/tvchannels/gr/ERT-News.html,,,False,ERT,Gre,gr
41.0,ERT News,MPEG-4/HD,143.0,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERT News,https://www.lyngsat.com/tvchannels/gr/ERT-News.html,,,False,ERT,Gre,gr
7.0,ERT News,MPEG-4/SD,134.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT News,https://www.lyngsat.com/tvchannels/gr/ERT-News.html,,,False,ERT,Gre,gr
7.0,ERT News,MPEG-4/SD,134.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT News,https://www.lyngsat.com/tvchannels/gr/ERT-News.html,,,False,ERT,Gre,gr
7.0,ERT News,MPEG-4/SD,134.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT News,https://www.lyngsat.com/tvchannels/gr/ERT-News.html,,,False,ERT,Gre,gr
7.0,ERT News,MPEG-4/SD,134.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,ERT News,https://www.lyngsat.com/tvchannels/gr/ERT-News.html,,,False,ERT,Gre,gr
11.0,Proto Programma,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Proto Programma,https://www.lyngsat.com/radiochannels/gr/Proto-Programma.html,,,False,ERT,Gre,gr
11.0,Proto Programma,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Proto Programma,https://www.lyngsat.com/radiochannels/gr/Proto-Programma.html,,,False,ERT,Gre,gr
12.0,Kosmos,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Kosmos,https://www.lyngsat.com/radiochannels/gr/Kosmos.html,,,False,ERT,Gre,gr
12.0,Kosmos,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Kosmos,https://www.lyngsat.com/radiochannels/gr/Kosmos.html,,,False,ERT,Gre,gr
13.0,Trito Maestro,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Trito Maestro,https://www.lyngsat.com/radiochannels/gr/Trito-Maestro.html,,,False,ERT,Gre,gr
13.0,Trito Maestro,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Trito Maestro,https://www.lyngsat.com/radiochannels/gr/Trito-Maestro.html,,,False,ERT,Gre,gr
14.0,Deftero Paradosiaka,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Deftero Paradosiaka,https://www.lyngsat.com/radiochannels/gr/Deftero-Paradosiaka.html,,,False,ERT,Gre,gr
14.0,Deftero Paradosiaka,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Deftero Paradosiaka,https://www.lyngsat.com/radiochannels/gr/Deftero-Paradosiaka.html,,,False,ERT,Gre,gr
21.0,Trito Programma,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Trito Programma,https://www.lyngsat.com/radiochannels/gr/Trito-Programma.html,,,False,ERT,Gre,gr
21.0,Trito Programma,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Trito Programma,https://www.lyngsat.com/radiochannels/gr/Trito-Programma.html,,,False,ERT,Gre,gr
22.0,Deftero Programma,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Deftero Programma,https://www.lyngsat.com/radiochannels/gr/Deftero-Programma.html,,,False,ERT,Gre,gr
22.0,Deftero Programma,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Deftero Programma,https://www.lyngsat.com/radiochannels/gr/Deftero-Programma.html,,,False,ERT,Gre,gr
23.0,Deftero Laika,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Deftero Laika,https://www.lyngsat.com/radiochannels/gr/Deftero-Laika.html,,,False,ERT,Gre,gr
23.0,Deftero Laika,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Deftero Laika,https://www.lyngsat.com/radiochannels/gr/Deftero-Laika.html,,,False,ERT,Gre,gr
31.0,ERA Spor,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERA Spor,https://www.lyngsat.com/radiochannels/gr/ERA-Spor.html,,,False,ERT,Gre,gr
31.0,ERA Spor,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,ERA Spor,https://www.lyngsat.com/radiochannels/gr/ERA-Spor.html,,,False,ERT,Gre,gr
32.0,I Foni tis Elladas,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,I Foni tis Elladas,https://www.lyngsat.com/radiochannels/gr/I-Foni-tis-Elladas.html,,,False,ERT,,gr
32.0,I Foni tis Elladas,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,I Foni tis Elladas,https://www.lyngsat.com/radiochannels/gr/I-Foni-tis-Elladas.html,,,False,ERT,,gr
33.0,Zeppelin 106.7,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Zeppelin 106.7,https://www.lyngsat.com/radiochannels/gr/Zeppelin-1067.html,,,False,ERT,Gre,gr
33.0,Zeppelin 106.7,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Zeppelin 106.7,https://www.lyngsat.com/radiochannels/gr/Zeppelin-1067.html,,,False,ERT,Gre,gr
34.0,Kosmos Jazz,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Kosmos Jazz,https://www.lyngsat.com/radiochannels/gr/Kosmos-Jazz.html,,,False,ERT,Gre,gr
34.0,Kosmos Jazz,,,DVB-S2,13381.0,3/4,12224 H,,46-48,,,Kosmos Jazz,https://www.lyngsat.com/radiochannels/gr/Kosmos-Jazz.html,,,False,ERT,Gre,gr
,,8492-1,,DVB-S2,13381.0,3/4,12242 H,,46-48,,,,,,,False,ERT,,
4.0,RIK Sat,MPEG-4/SD,131.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,RIK Sat,https://www.lyngsat.com/tvchannels/cy/RIK-Sat.html,,,False,ERT,Gre,cy
4.0,RIK Sat,MPEG-4/SD,131.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,RIK Sat,https://www.lyngsat.com/tvchannels/cy/RIK-Sat.html,,,False,ERT,Gre,cy
5.0,TV5Monde Europe,MPEG-4/SD,132.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,TV5Monde Europe,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Europe.html,,,False,ERT,Fre,fr
6.0,BBC News Europe,MPEG-4/SD,133.0,DVB-S2,13381.0,3/4,12242 H,,46-48,,,BBC News Europe,https://www.lyngsat.com/tvchannels/uk/BBC-News-Europe.html,,,False,ERT,Eng,uk
1004.0,Magic TV (Bulgaria),MPEG-2/SD,792.0,DVB-S,30000.0,7/8,12271 H,,46-48,,,Magic TV (Bulgaria),https://www.lyngsat.com/tvchannels/bg/Magic-TV.html,,,False,ERT,Bul,bg
1004.0,Magic TV (Bulgaria),MPEG-2/SD,792.0,DVB-S,30000.0,7/8,12271 H,,46-48,,,Magic TV (Bulgaria),https://www.lyngsat.com/tvchannels/bg/Magic-TV.html,,,False,ERT,Bul,bg
324.0,Nasul TV,MPEG-4/SD,611.0,DVB-S2,30000.0,3/4,12328 V,,46-48,,,Nasul TV,https://www.lyngsat.com/tvchannels/ro/Nasul-TV.html,,,False,ERT,Rum,ro
324.0,Nasul TV,MPEG-4/SD,611.0,DVB-S2,30000.0,3/4,12328 V,,46-48,,,Nasul TV,https://www.lyngsat.com/tvchannels/ro/Nasul-TV.html,,,False,ERT,Rum,ro
,Digea,8492-101,,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,,,,,True,Digea,,
,Digea,8492-101,,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,,,,,True,Digea,,
,Digea,8492-101,,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,,,,,True,Digea,,
,Digea,8492-103,,DVB-S2,11568.0,2/3,12352 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,,,,,True,Digea,,
,Digea,8492-103,,DVB-S2,11568.0,2/3,12352 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,,,,,True,Digea,,
,Digea,8492-103,,DVB-S2,11568.0,2/3,12352 H,,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,,,,,True,Digea,,
,Digea,8492-105,,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,,,,,True,Digea,,
,Digea,8492-105,,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,,,,,True,Digea,,
,Digea,8492-105,,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,https://www.lyngsat.com/providers/gr/Digea.html,,,,,True,Digea,,
1100.0,Alpha TV,MPEG-4/HD,1110.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,Alpha TV,https://www.lyngsat.com/tvchannels/gr/Alpha-TV.html,,,False,Digea,Gre,gr
1100.0,Alpha TV,MPEG-4/HD,1110.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,Alpha TV,https://www.lyngsat.com/tvchannels/gr/Alpha-TV.html,,,False,Digea,Gre,gr
1100.0,Alpha TV,MPEG-4/HD,1110.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,Alpha TV,https://www.lyngsat.com/tvchannels/gr/Alpha-TV.html,,,False,Digea,Gre,gr
1100.0,Alpha TV,MPEG-4/HD,1110.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,Alpha TV,https://www.lyngsat.com/tvchannels/gr/Alpha-TV.html,,,False,Digea,Gre,gr
3100.0,Alpha TV,MPEG-4/SD,3110.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,Alpha TV,https://www.lyngsat.com/tvchannels/gr/Alpha-TV.html,,,False,Digea,Gre,gr
3100.0,Alpha TV,MPEG-4/SD,3110.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,Alpha TV,https://www.lyngsat.com/tvchannels/gr/Alpha-TV.html,,,False,Digea,Gre,gr
3100.0,Alpha TV,MPEG-4/SD,3110.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,Alpha TV,https://www.lyngsat.com/tvchannels/gr/Alpha-TV.html,,,False,Digea,Gre,gr
3100.0,Alpha TV,MPEG-4/SD,3110.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,Alpha TV,https://www.lyngsat.com/tvchannels/gr/Alpha-TV.html,,,False,Digea,Gre,gr
1200.0,SKAÏ,MPEG-4/HD,1210.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,SKAÏ,https://www.lyngsat.com/tvchannels/gr/SKAI.html,,,False,Digea,Gre,gr
1200.0,SKAÏ,MPEG-4/HD,1210.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,SKAÏ,https://www.lyngsat.com/tvchannels/gr/SKAI.html,,,False,Digea,Gre,gr
1200.0,SKAÏ,MPEG-4/HD,1210.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,SKAÏ,https://www.lyngsat.com/tvchannels/gr/SKAI.html,,,False,Digea,Gre,gr
1200.0,SKAÏ,MPEG-4/HD,1210.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,SKAÏ,https://www.lyngsat.com/tvchannels/gr/SKAI.html,,,False,Digea,Gre,gr
3200.0,SKAÏ,MPEG-4/SD,3210.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,SKAÏ,https://www.lyngsat.com/tvchannels/gr/SKAI.html,,,False,Digea,Gre,gr
3200.0,SKAÏ,MPEG-4/SD,3210.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,SKAÏ,https://www.lyngsat.com/tvchannels/gr/SKAI.html,,,False,Digea,Gre,gr
3200.0,SKAÏ,MPEG-4/SD,3210.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,SKAÏ,https://www.lyngsat.com/tvchannels/gr/SKAI.html,,,False,Digea,Gre,gr
3200.0,SKAÏ,MPEG-4/SD,3210.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,SKAÏ,https://www.lyngsat.com/tvchannels/gr/SKAI.html,,,False,Digea,Gre,gr
1300.0,Ant1,MPEG-4/HD,1310.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,Ant1,https://www.lyngsat.com/tvchannels/gr/Ant1.html,,,False,Digea,Gre,gr
1300.0,Ant1,MPEG-4/HD,1310.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,Ant1,https://www.lyngsat.com/tvchannels/gr/Ant1.html,,,False,Digea,Gre,gr
3300.0,Ant1,MPEG-4/SD,3310.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,Ant1,https://www.lyngsat.com/tvchannels/gr/Ant1.html,,,False,Digea,Gre,gr
3300.0,Ant1,MPEG-4/SD,3310.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,Ant1,https://www.lyngsat.com/tvchannels/gr/Ant1.html,,,False,Digea,Gre,gr
1400.0,Open Beyond TV,MPEG-4/HD,1410.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,Open Beyond TV,https://www.lyngsat.com/tvchannels/gr/Open-Beyond-TV.html,,,False,Digea,Gre,gr
1400.0,Open Beyond TV,MPEG-4/HD,1410.0,DVB-S2,11568.0,2/3,12338 H,,46-48,BISS,,Open Beyond TV,https://www.lyngsat.com/tvchannels/gr/Open-Beyond-TV.html,,,False,Digea,Gre,gr
3400.0,Open Beyond TV,MPEG-4/SD,3410.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,Open Beyond TV,https://www.lyngsat.com/tvchannels/gr/Open-Beyond-TV.html,,,False,Digea,Gre,gr
3400.0,Open Beyond TV,MPEG-4/SD,3410.0,DVB-S2,11568.0,2/3,12414 H,tp F5,46-48,BISS,,Open Beyond TV,https://www.lyngsat.com/tvchannels/gr/Open-Beyond-TV.html,,,False,Digea,Gre,gr
1500.0,Star Channel (Greece),MPEG-4/HD,1510.0,DVB-S2,11568.0,2/3,12352 H,,46-48,BISS,,Star Channel (Greece),https://www.lyngsat.com/tvchannels/gr/Star-Channel.html,,,False,Digea,Gre,gr
1500.0,Star Channel (Greece),MPEG-4/HD,1510.0,DVB-S2,11568.0,2/3,12352 H,,46-48,BISS,,Star Channel (Greece),https://www.lyngsat.com/tvchannels/gr/Star-Channel.html,,,False,Digea,Gre,gr
1500.0,Star Channel (Greece),MPEG-4/HD,1510.0,DVB-S2,11568.0,2/3,12352 H,,46-48,BISS,,Star Channel (Greece),https://www.lyngsat.com/tvchannels/gr/Star-Channel.html,,,False,Digea,Gre,gr
1500.0,Star Channel (Greece),MPEG-4/HD,1510.0,DVB-S2,11568.0,2/3,12352 H,,46-48,BISS,,Star Channel (Greece),https://www.lyngsat.com/tvchannels/gr/Star-Channel.html,,,False,Digea,Gre,gr
