SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
,KBS,4369-1,,DVB-S2,7900.0,5/6,12523 V,tp CS13,0.0,,https://www.lyngsat.com/providers/kr/KBS.html,,,,,True,KBS,,
2.0,KBS 2 TV,MPEG-4/HD,201.0,DVB-S2,7900.0,5/6,12523 V,tp CS13,0.0,,,KBS 2 TV,https://www.lyngsat.com/tvchannels/kr/KBS-2-TV.html,,,False,KBS,Kor,kr
1.0,KBS 1 Radio,,,DVB-S2,7900.0,5/6,12523 V,tp CS13,0.0,,,KBS 1 Radio,https://www.lyngsat.com/radiochannels/kr/KBS-1-Radio.html,,,False,KBS,Kor,kr
1.0,KBS 1 Radio,,,DVB-S2,7900.0,5/6,12523 V,tp CS13,0.0,,,KBS 1 Radio,https://www.lyngsat.com/radiochannels/kr/KBS-1-Radio.html,,,False,KBS,Kor,kr
1.0,KBS Classic FM,,,DVB-S2,7900.0,5/6,12523 V,tp CS13,0.0,,,KBS Classic FM,https://www.lyngsat.com/radiochannels/kr/KBS-Classic-FM.html,,,False,KBS,Kor,kr
1.0,KBS Classic FM,,,DVB-S2,7900.0,5/6,12523 V,tp CS13,0.0,,,KBS Classic FM,https://www.lyngsat.com/radiochannels/kr/KBS-Classic-FM.html,,,False,KBS,Kor,kr
2.0,KBS Happy FM,,,DVB-S2,7900.0,5/6,12523 V,tp CS13,0.0,,,KBS Happy FM,https://www.lyngsat.com/radiochannels/kr/KBS-Happy-FM.html,,,False,KBS,Kor,kr
2.0,KBS Happy FM,,,DVB-S2,7900.0,5/6,12523 V,tp CS13,0.0,,,KBS Happy FM,https://www.lyngsat.com/radiochannels/kr/KBS-Happy-FM.html,,,False,KBS,Kor,kr
2.0,KBS 3 Radio,,,DVB-S2,7900.0,5/6,12523 V,tp CS13,0.0,,,KBS 3 Radio,https://www.lyngsat.com/radiochannels/kr/KBS-3-Radio.html,,,False,KBS,Kor,kr
2.0,KBS 3 Radio,,,DVB-S2,7900.0,5/6,12523 V,tp CS13,0.0,,,KBS 3 Radio,https://www.lyngsat.com/radiochannels/kr/KBS-3-Radio.html,,,False,KBS,Kor,kr
1.0,SBS (South Korea),?-?MPEG-4/HD,33.0,DVB-S2,2500.0,5/6,12545 V,tp CS15,0.0,,,,,,,False,KBS,Kor,
1.0,MBC (South Korea),8192-4096MPEG-4/HD,513.0,DVB-S2,3818.0,3/4,12560 V,tp CS15,0.0,,,,,,,False,KBS,Kor,
1.0,MBC Standard FM,,,DVB-S2,3818.0,3/4,12560 V,tp CS15,0.0,,,MBC Standard FM,https://www.lyngsat.com/radiochannels/kr/MBC-Standard-FM.html,,,False,KBS,Kor,kr
1.0,MBC FM4U,,,DVB-S2,3818.0,3/4,12560 V,tp CS15,0.0,,,MBC FM4U,https://www.lyngsat.com/radiochannels/kr/MBC-FM4U.html,,,False,KBS,Kor,kr
1.0,Ching,MPEG-2/SD,1301.0,DVB-S,26700.0,7/8,12670 V,tp CS21,0.0,Codicrypt,,Ching,https://www.lyngsat.com/tvchannels/kr/Ching.html,,,False,KBS,Chi,kr
2.0,ENA Story,MPEG-2/SD,1311.0,DVB-S,26700.0,7/8,12670 V,tp CS21,0.0,Codicrypt,,ENA Story,https://www.lyngsat.com/tvchannels/kr/ENA-Story.html,,,False,KBS,Kor,kr
3.0,Indie Film,MPEG-2/SD,1321.0,DVB-S,26700.0,7/8,12670 V,tp CS21,0.0,Codicrypt,,Indie Film,https://www.lyngsat.com/tvchannels/kr/Indie-Film.html,,,False,KBS,Kor,kr
4.0,Baduk TV,MPEG-2/SD,1331.0,DVB-S,26700.0,7/8,12670 V,tp CS21,0.0,Codicrypt,,Baduk TV,https://www.lyngsat.com/tvchannels/kr/Baduk-TV.html,,,False,KBS,Kor,kr
5.0,China TV,MPEG-2/SD,1341.0,DVB-S,26700.0,7/8,12670 V,tp CS21,0.0,Codicrypt,,China TV,https://www.lyngsat.com/tvchannels/kr/China-TV.html,,,False,KBS,Chi,kr
6.0,Fashion N,MPEG-2/SD,1351.0,DVB-S,26700.0,7/8,12670 V,tp CS21,0.0,Codicrypt,,Fashion N,https://www.lyngsat.com/tvchannels/kr/Fashion-N.html,,,False,KBS,Kor,kr
7.0,Screen,MPEG-2/SD,1361.0,DVB-S,26700.0,7/8,12670 V,tp CS21,0.0,Codicrypt,,Screen,https://www.lyngsat.com/tvchannels/kr/Screen.html,,,False,KBS,Kor,kr
8.0,View,MPEG-2/SD,1371.0,DVB-S,26700.0,7/8,12670 V,tp CS21,0.0,Codicrypt,,View,https://www.lyngsat.com/tvchannels/kr/View.html,,,False,KBS,Kor,kr
,,,,,,,,,,,,DVB-S2400,,,,False,KBS,,
,,,,,,,,,,,,DVB-S88667/8,,,,False,KBS,,
,,,,,,,,,,,,DVB-S28PSK25005/6,,,,False,KBS,,
,,,,,,,,,,,,DVB-S28PSK38183/4,,,,False,KBS,,
