SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
,,1918-8031,,DVB-S2,13830.0,4/5,3826 R,tp 3C,40,,,,,,,False,,,
,,42-1,,DVB-S2,27500.0,5/6,11137 H,tp BEM9,51-52,Verimatrix (B),,,,,,False,,,
,,2048-73,,DVB-S2,27500.0,3/4,11137 V,tp BEM10,51-52,,,,,,,False,,,
,,2048-74,,DVB-S,27500.0,5/6,11179 V,tp BEM12,51-52,,,,,,,False,,,
,,,,DVB-S,27500.0,5/6,11512 V,tp DAE4,52,,,,,,,False,,,
361.0,Tele Congo,MPEG-4/SD,138.0,DVB-S2,13830.0,4/5,3826 R,tp 3C,40,,,Tele Congo,https://www.lyngsat.com/tvchannels/cg/Tele-Congo.html,,,False,,Fre,cg
108.0,Tele Congo,65535-1MPEG-4/SD,138.0,DVB-S2,3410.0,2/3,3977 R,tp 7C,40,,,Tele Congo,https://www.lyngsat.com/tvchannels/cg/Tele-Congo.html,,,False,,Fre,cg
364.0,Equidia Pro 1,MPEG-4/SD,1511.0,DVB-S2,13830.0,4/5,3826 R,tp 3C,40,Viaccess,,Equidia Pro 1,https://www.lyngsat.com/tvchannels/fr/Equidia-Pro-1.html,,,False,,Fre Eng Ger,fr
362.0,Radio Congo,,,DVB-S2,13830.0,4/5,3826 R,tp 3C,40,,,Radio Congo,https://www.lyngsat.com/radiochannels/cg/Radio-Congo.html,,,False,,Fre,cg
362.0,Radio Congo,,,DVB-S2,13830.0,4/5,3826 R,tp 3C,40,,,Radio Congo,https://www.lyngsat.com/radiochannels/cg/Radio-Congo.html,,,False,,Fre,cg
108.0,Radio Congo,,,DVB-S2,3410.0,2/3,3977 R,tp 7C,40,,,Radio Congo,https://www.lyngsat.com/radiochannels/cg/Radio-Congo.html,,,False,,Fre,cg
