SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
101.0,[Inter info card],MPEG-2/SD,2710.0,DVB-S,28888.0,3/4,10728 H,,0.0,,,,,,,False,,Spa,
107.0,TV Perú,MPEG-2/SD,2113.0,DVB-S,28888.0,3/4,10728 H,,0.0,,,TV Perú,https://www.lyngsat.com/tvchannels/pe/TV-Peru.html,,,False,,Spa,pe
439.0,EWTN España - Latinoamérica,MPEG-2/SD,2119.0,DVB-S,28888.0,3/4,10768 H,,0.0,,,EWTN España - Latinoamérica,https://www.lyngsat.com/tvchannels/us/EWTN-Espana---Latinoamerica.html,,,False,,Spa,us
439.0,EWTN España - Latinoamérica,MPEG-2/SD,2119.0,DVB-S,28888.0,3/4,10768 H,,0.0,,,EWTN España - Latinoamérica,https://www.lyngsat.com/tvchannels/us/EWTN-Espana---Latinoamerica.html,,,False,,Spa,us
362.0,Travelxp HD,MPEG-4/HD,2185.0,DVB-S2,30000.0,2/3,10808 H,,0.0,,,Travelxp HD,https://www.lyngsat.com/tvchannels/in/Travelxp-HD.html,,,False,,Spa,in
1772.0,TVC (Ecuador),MPEG-2/SD,2880.0,DVB-S,30000.0,2/3,10808 V,,0.0,,,TVC (Ecuador),https://www.lyngsat.com/tvchannels/ec/TVC.html,,,False,,Spa,ec
1772.0,TVC (Ecuador),MPEG-2/SD,2880.0,DVB-S,30000.0,2/3,10808 V,,0.0,,,TVC (Ecuador),https://www.lyngsat.com/tvchannels/ec/TVC.html,,,False,,Spa,ec
805.0,TV+,MPEG-4/HD,2242.0,DVB-S2,30000.0,2/3,10848 H,,0.0,,,TV+,https://www.lyngsat.com/tvchannels/cl/TV-.html,,,False,,Spa,cl
805.0,TV+,MPEG-4/HD,2242.0,DVB-S2,30000.0,2/3,10848 H,,0.0,,,TV+,https://www.lyngsat.com/tvchannels/cl/TV-.html,,,False,,Spa,cl
118.0,TV+,MPEG-2/SD,2276.0,DVB-S,30000.0,2/3,10888 H,,0.0,,,TV+,https://www.lyngsat.com/tvchannels/cl/TV-.html,,,False,,Spa,cl
118.0,TV+,MPEG-2/SD,2276.0,DVB-S,30000.0,2/3,10888 H,,0.0,,,TV+,https://www.lyngsat.com/tvchannels/cl/TV-.html,,,False,,Spa,cl
2.0,Aprende TV,?-?MPEG-2/SD,308.0,DVB-S,28888.0,3/4,11072 H,,,,,,,,,False,,Spa,
201.0,TV Perú Noticias,MPEG-2/SD,2226.0,DVB-S,28888.0,3/4,11222 H,,0.0,,,TV Perú Noticias,https://www.lyngsat.com/tvchannels/pe/TV-Peru-Noticias.html,,,False,,Spa,pe
201.0,TV Perú Noticias,MPEG-2/SD,2226.0,DVB-S,28888.0,3/4,11222 H,,0.0,,,TV Perú Noticias,https://www.lyngsat.com/tvchannels/pe/TV-Peru-Noticias.html,,,False,,Spa,pe
152.0,Canal Institucional TV,MPEG-2/SD,3015.0,DVB-S,28888.0,3/4,11302 H,,0.0,,,Canal Institucional TV,https://www.lyngsat.com/tvchannels/co/Canal-Institucional-TV.html,,,False,,Spa,co
152.0,Canal Institucional TV,MPEG-2/SD,3015.0,DVB-S,28888.0,3/4,11302 H,,0.0,,,Canal Institucional TV,https://www.lyngsat.com/tvchannels/co/Canal-Institucional-TV.html,,,False,,Spa,co
,(feeds),,,DVB-S,30000.0,2/3,12132 H,,,,,,,,,False,,,
,,,,,,,,,,,,DVB-S3001,,,,False,,,
,,,,,,,,,,,,DVB-S3001,,,,False,,,
