SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
9990.0,[Avalpa test card],MPEG-4/SD,1501.0,DVB-S2,45000.0,4/5,10983 H,tp 8,0.0,,,,,,,False,,,
,Voice of America,,,DVB-S,12500.0,1/2,11026 H,tp 9,0.0,,https://www.lyngsat.com/providers/us/Voice-of-America.html,,,,,True,Voice of America,,
340.0,VoA TV Global,MPEG-4/HD,100.0,DVB-S,12500.0,1/2,11026 H,tp 9,0.0,,,VoA TV Global,https://www.lyngsat.com/tvchannels/us/VoA-TV-Global.html,,,False,Voice of America,Eng,us
350.0,TV Martí,MPEG-4/HD,110.0,DVB-S,12500.0,1/2,11026 H,tp 9,0.0,,,TV Martí,https://www.lyngsat.com/tvchannels/us/TV-Marti.html,,,False,Voice of America,Spa,us
350.0,TV Martí,MPEG-4/HD,110.0,DVB-S,12500.0,1/2,11026 H,tp 9,0.0,,,TV Martí,https://www.lyngsat.com/tvchannels/us/TV-Marti.html,,,False,Voice of America,Spa,us
300.0,Voz de América,,,DVB-S,12500.0,1/2,11026 H,tp 9,0.0,,,Voz de América,https://www.lyngsat.com/radiochannels/us/Voz-de-America.html,,,False,Voice of America,Spa,us
301.0,VoA 1,,,DVB-S,12500.0,1/2,11026 H,tp 9,0.0,,,VoA 1,https://www.lyngsat.com/radiochannels/us/VoA-1.html,,,False,Voice of America,Eng,us
301.0,VoA 1,,,DVB-S,12500.0,1/2,11026 H,tp 9,0.0,,,VoA 1,https://www.lyngsat.com/radiochannels/us/VoA-1.html,,,False,Voice of America,Eng,us
302.0,VoA 1,,,DVB-S,12500.0,1/2,11026 H,tp 9,0.0,,,VoA 1,https://www.lyngsat.com/radiochannels/us/VoA-1.html,,,False,Voice of America,Eng,us
302.0,VoA 1,,,DVB-S,12500.0,1/2,11026 H,tp 9,0.0,,,VoA 1,https://www.lyngsat.com/radiochannels/us/VoA-1.html,,,False,Voice of America,Eng,us
303.0,Radio Martí,,,DVB-S,12500.0,1/2,11026 H,tp 9,0.0,,,Radio Martí,https://www.lyngsat.com/radiochannels/us/Radio-Marti.html,,,False,Voice of America,Spa,us
