SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
,(feeds),,,DVB-S2,7200.0,3/4,10996 V,tp B2,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11005 V,tp B2,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11014 V,tp B2,,,,,,,,False,,,
,(feeds),,,DVB-S,2000.0,3/4,11018 H,tp B1,,,,,,,,False,,,
,(feeds),,,DVB-S2,3333.0,5/6,11026 V,tp B2,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11042 H,tp B3,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11043 V,tp B4,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11051 H,tp B3,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11052 V,tp B4,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11061 V,tp B4,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11070 H,tp B3,,,,,,,,False,,,
,(feeds),,,DVB-S2,2333.0,3/4,11072 V,tp B4,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11079 H,tp B3,,,,,,,,False,,,
,(feeds),,,DVB-S2,3650.0,3/4,11095 H,tp B3,,,,,,,,False,,,
,(feeds),,,DVB-S2,3000.0,3/4,11111 H,tp B3,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11127 V,tp B6,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11136 H,tp B5,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11136 V,tp B6,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11145 H,tp B5,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11150 V,tp B6,,,,,,,,False,,,
,(feeds),,,DVB-S2,1950.0,5/6,11159 H,tp B5,,,,,,,,False,,,
,(feeds),,,DVB-S2,3700.0,3/4,11169 V,tp B6,,,,,,,,False,,,
,(feeds),,,DVB-S2,3700.0,3/4,11174 V,tp B6,,,,,,,,False,,,
,(feeds),,,DVB-S2,2170.0,3/4,11179 V,tp B6,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,11189 V,tp B6,,,,,,,,False,,,
,(feeds),,,DVB-S2,3600.0,3/4,11192 H,tp B5,,,,,,,,False,,,
,(feeds),,,DVB-S,2600.0,5/6,11488 V,tp D2,,,,,,,,False,,,
,(feeds),,,DVB-S2,7500.0,3/5,11510 V,tp D2,,,,,,,,False,,,
,(feeds),,,DVB-S2,2963.0,3/4,11570 V,tp D4,,,,,,,,False,,,
,(feeds),,,DVB-S,2200.0,3/4,11626 V,tp G6,,,,,,,,False,,,
,(feeds),,,DVB-S2,3200.0,5/6,11670 V,tp G6,,,,,,,,False,,,
,(feeds),,,DVB-S2,3200.0,5/6,11674 V,tp G6,,,,,,,,False,,,
,(feeds),,,DVB-S2,2000.0,5/6,11681 V,tp G6,,,,,,,,False,,,
,(feeds),,,DVB-S2,2500.0,5/6,11684 V,tp G6,,,,,,,,False,,,
,(feeds),,,DVB-S2,3700.0,3/4,11690 V,tp G6,,,,,,,,False,,,
,(feeds),,,DVB-S2,1800.0,5/6,12503 V,tp F2,,,,,,,,False,,,
,(feeds),,,DVB-S2,1880.0,5/6,12508 H,tp H1,,,,,,,,False,,,
,(feeds),,,DVB-S,1346.0,3/4,12522 V,tp F2,,,,,,,,False,,,
,(feeds),,,DVB-S2,2600.0,3/4,12560 V,tp F2,,,,,,,,False,,,
,(feeds),,,DVB-S,1450.0,3/4,12575 V,tp F2,,,,,,,,False,,,
,(feeds),,,DVB-S2,1471.0,5/6,12577 V,tp F2,,,,,,,,False,,,
,(feeds),,,DVB-S2,1471.0,5/6,12579 V,tp F2,,,,,,,,False,,,
,(feeds),,,DVB-S2,7200.0,3/4,12594 H,tp F3,,,,,,,,False,,,
,(feeds),,,DVB-S2,3330.0,3/4,12600 H,tp F3,,,,,,,,False,,,
,(feeds),,,DVB-S,2222.0,5/6,12620 H,tp F3,,,,,,,,False,,,
