SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country
,TV A Crítica,,,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica,,br
,TV A Crítica,,,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica,,br
,TV A Crítica,MPEG-4/1seg,101.0,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica,Por,br
,TV A Crítica,MPEG-4/1seg,101.0,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica,Por,br
,TV A Crítica,MPEG-4/HD,1001.0,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica,Por,br
,TV A Crítica,MPEG-4/HD,1001.0,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica,Por,br
1.0,FM O Dia,,,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,,FM O Dia,https://www.lyngsat.com/radiochannels/br/FM-O-Dia.html,False,TV A Crítica,Por,br
1.0,FM O Dia,,,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,,FM O Dia,https://www.lyngsat.com/radiochannels/br/FM-O-Dia.html,False,TV A Crítica,Por,br
,Rede Bahia,,,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,https://www.lyngsat.com/providers/br/Rede-Bahia.html,,,True,Rede Bahia,,
,Rede Bahia,,,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,https://www.lyngsat.com/providers/br/Rede-Bahia.html,,,True,Rede Bahia,,
,Rede Bahia,,,DVB-S2,11275.0,8/9,3758 H,tp 2ANC,0.0,,https://www.lyngsat.com/providers/br/Rede-Bahia.html,,,True,Rede Bahia,,
,Rede Bahia,,,DVB-S2,11275.0,8/9,3758 H,tp 2ANC,0.0,,https://www.lyngsat.com/providers/br/Rede-Bahia.html,,,True,Rede Bahia,,
7648.0,TV Oeste,MPEG-4/HD,373.0,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,,TV Oeste,https://www.lyngsat.com/tvchannels/br/TV-Oeste.html,False,Rede Bahia,Por,br
7648.0,TV Oeste,MPEG-4/HD,373.0,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,,TV Oeste,https://www.lyngsat.com/tvchannels/br/TV-Oeste.html,False,Rede Bahia,Por,br
0.0,TV Oeste,MPEG-4/1seg,629.0,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,,TV Oeste,https://www.lyngsat.com/tvchannels/br/TV-Oeste.html,False,Rede Bahia,Por,br
0.0,TV Oeste,MPEG-4/1seg,629.0,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,,TV Oeste,https://www.lyngsat.com/tvchannels/br/TV-Oeste.html,False,Rede Bahia,Por,br
56096.0,TV São Francisco,MPEG-4/HD,273.0,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,,TV São Francisco,https://www.lyngsat.com/tvchannels/br/TV-Sao-Francisco.html,False,Rede Bahia,Por,br
56096.0,TV São Francisco,MPEG-4/HD,273.0,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,,TV São Francisco,https://www.lyngsat.com/tvchannels/br/TV-Sao-Francisco.html,False,Rede Bahia,Por,br
