SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country
,UAU!TV,1-2,,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,https://www.lyngsat.com/providers/ao/UAUTV.html,,,True,UAU!TV,,
1.0,TPA 1,MPEG-4/SD,1001.0,DVB-S2,30000,9/10,10975 H,tp 2K,,,,TPA 1,https://www.lyngsat.com/tvchannels/ao/TPA-1.html,False,UAU!TV,Por,ao
2.0,TPA 2,MPEG-4/SD,1011.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,TPA 2,https://www.lyngsat.com/tvchannels/ao/TPA-2.html,False,UAU!TV,Por,ao
3.0,RTP África,MPEG-4/SD,1021.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,RTP África,https://www.lyngsat.com/tvchannels/pt/RTP-Africa.html,False,UAU!TV,Por,pt
3.0,RTP África,MPEG-4/SD,1021.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,RTP África,https://www.lyngsat.com/tvchannels/pt/RTP-Africa.html,False,UAU!TV,Por,pt
4.0,RTP Internacional Europa,MPEG-4/SD,1031.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,RTP Internacional Europa,https://www.lyngsat.com/tvchannels/pt/RTP-Internacional-Europa.html,False,UAU!TV,Por,pt
4.0,RTP Internacional Europa,MPEG-4/SD,1031.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,RTP Internacional Europa,https://www.lyngsat.com/tvchannels/pt/RTP-Internacional-Europa.html,False,UAU!TV,Por,pt
5.0,Record TV Europa,MPEG-4/SD,1041.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,Record TV Europa,https://www.lyngsat.com/tvchannels/br/Record-TV-Europa.html,False,UAU!TV,Por,br
6.0,Band Internacional,MPEG-4/SD,1051.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,Band Internacional,https://www.lyngsat.com/tvchannels/br/Band-Internacional.html,False,UAU!TV,Por,br
7.0,TV Zimbo,MPEG-4/SD,1061.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,TV Zimbo,https://www.lyngsat.com/tvchannels/ao/TV-Zimbo.html,False,UAU!TV,Por,ao
7.0,TV Zimbo,MPEG-4/SD,1061.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,TV Zimbo,https://www.lyngsat.com/tvchannels/ao/TV-Zimbo.html,False,UAU!TV,Por,ao
8.0,Band News,MPEG-4/SD,1071.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,Band News,https://www.lyngsat.com/tvchannels/br/Band-News.html,False,UAU!TV,Por,br
9.0,AMC Portugal,MPEG-4/SD,1081.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,AMC Portugal,https://www.lyngsat.com/tvchannels/us/AMC-Portugal.html,False,UAU!TV,Por,us
10.0,Afro Music Channel,MPEG-4/SD,1091.0,DVB-S2,30000,9/10,10975 H,tp 2K,,Videoguard,,Afro Music Channel,https://www.lyngsat.com/tvchannels/pt/Afro-Music-Channel.html,False,UAU!TV,Por,pt
