Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3775 Ltp EHL2East hemi,DVB-S28PSK95832/3,8335,BFBS Rewind,,,,435 Eng,,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8135,BFBS Rewind,,,,435 Eng,,,,,3798 R,tp WHR3,West hemi39-40
3775 Ltp EHL2East hemi,DVB-S28PSK95832/3,8337,BFBS Shamishran,,,,437,,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8137,BFBS Shamishran,,,,437,,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8101,BBC One,,MPEG-4/SD,101,401 Eng,Irdeto,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8102,CBBC (07-18),,MPEG-4/SD,102,402 Eng,Irdeto,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8102,BBC Two (18-07),,MPEG-4/SD,102,4.2 Eng,Irdeto,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8103,ITV 1 London,,MPEG-4/SD,103,403 Eng,Irdeto,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8104,BFBS Extra,,MPEG-4/SD,104,404 Eng,Irdeto,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8109,Channel 4 London,,MPEG-4/SD,109,409 Eng,Irdeto,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8110,Channel 5 (UK),,MPEG-4/SD,110,410 Eng,Irdeto,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8123,BFBS UK Bases,,,,423 Eng,,,,,3798 R,tp WHR3,West hemi39-40
3798 Rtp WHR3West hemi39-40,DVB-S2QPSK191673/5,8138,BFBS Falklands,,,,438 Eng,,,,,3798 R,tp WHR3,West hemi39-40
3813 Rtp WHR3West hemi39-40,DVB-S2QPSK24005/6,1,Benishangul Gumuz Media,,1-1MPEG-4/HD,512,5.2 258,,N Stanislav240216,,,3798 R,tp WHR3,West hemi39-40
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,6136,Benishangul Gumuz Media,,MPEG-4/SD,2036,3.6,,,,,3798 R,tp WHR3,West hemi39-40
3816 Rtp WHR3West hemi39-40,DVB-S2QPSK24005/6,1,NBC Ethiopia,,1-1MPEG-4/HD,404,5.2 100 Amh,,N Stanislav230119,,,3798 R,tp WHR3,West hemi39-40
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,6189,NBC Ethiopia,,MPEG-4/SD,90,91 Amh,,,,,3798 R,tp WHR3,West hemi39-40
3833 Ltp WHL4West hemi39-40,DVB-S2QPSK24003/4,1,Harari TV,,8192-4096MPEG-4/HD,512,4.041.2 Amh,,N Stanislav220624,,,3798 R,tp WHR3,West hemi39-40
11605 Htp EAH7East Africa0-50,DVB-S2QPSK450005/6,6202,Harari TV,,MPEG-4/SD,49,50 Amh,,,,,3798 R,tp WHR3,West hemi39-40
3840 Ltp WHL4West hemi39-40,DVB-S2QPSK24005/6,1,Dire TV,,8192-4096MPEG-4/HD,512,5.24112 Amh,,N Stanislav230826,,,3798 R,tp WHR3,West hemi39-40
3855 Ltp WHL4West hemi39-40,DVB-S2QPSK44402/3,1,Walta TV,,.-1MPEG-4/HD,33,3.1  34 Amh,,N Stanislav231119,,,3798 R,tp WHR3,West hemi39-40
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,6125,Walta TV,,MPEG-4/SD,63,65 Amh,,,,,3798 R,tp WHR3,West hemi39-40
11545 Htp EAH6East Africa0-50,DVB-S2QPSK450005/6,6414,Walta TV,,MPEG-2/SD,33,34 Amh,,,,,3798 R,tp WHR3,West hemi39-40
3855 Rtp WHR4West hemi39-40,DVB-S2QPSK40343/4,1,Addis Media Network,,1-1MPEG-4/HD,512,4.04112 Amh,,Onacila191221,,,3798 R,tp WHR3,West hemi39-40
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,6187,Addis Media Network,,MPEG-4/SD,56,61 Amh,,,,,3798 R,tp WHR3,West hemi39-40
11165 Htp EAH4East Africa0-50,DVB-S2QPSK450003/4,6313,Addis Media Network,,MPEG-4/HD,54,57 Amh,,,,,3798 R,tp WHR3,West hemi39-40
3855 Rtp WHR4West hemi39-40,DVB-S2QPSK40343/4,5,Addis FM 96.3,,,,4114 Amh,,,,,3798 R,tp WHR3,West hemi39-40
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,6190,Addis FM 96.3,,,,4114 Amh,,,,,3798 R,tp WHR3,West hemi39-40
11165 Htp EAH4East Africa0-50,DVB-S2QPSK450003/4,6355,Addis FM 96.3,,,,902 Amh,,,,,3798 R,tp WHR3,West hemi39-40
3861 Rtp WHR4West hemi,DVB-S2QPSK40343/4,,(Addis Media Network feeds),,,,,,Zelda220716,,,3798 R,tp WHR3,West hemi39-40
3916 Rtp WHR6West hemi39-40,DVB-S2QPSK41672/3,1,OBN Horn of Africa,,1001-1002MPEG-4/HD,512,3.14112 Orm,,N Stanislav230119,,,3798 R,tp WHR3,West hemi39-40
11165 Htp EAH4East Africa0-50,DVB-S2QPSK450003/4,6375,OBN Horn of Africa,,MPEG-4/SD,51,81,,,,,3798 R,tp WHR3,West hemi39-40
3932 Ltp WHL6West hemi39-40,DVB-S2QPSK39202/3,1,Amhara TV,,65535-1MPEG-4/HD,33,3.1 257 Amh,,N Stanislav220720,,,3798 R,tp WHR3,West hemi39-40
11165 Htp EAH4East Africa0-50,DVB-S2QPSK450003/4,6306,Amhara TV,,MPEG-4/HD,308,257 Amh,,,,,3798 R,tp WHR3,West hemi39-40
11545 Htp EAH6East Africa0-50,DVB-S2QPSK450005/6,6405,Amhara TV,,MPEG-2/SD,308,257 Amh,,,,,3798 R,tp WHR3,West hemi39-40
11605 Htp EAH7East Africa0-50,DVB-S2QPSK450005/6,6215,Amhara TV,,MPEG-4/SD,33,34 Amh,,,,,3798 R,tp WHR3,West hemi39-40
3932 Ltp WHL6West hemi39-40,DVB-S2QPSK39202/3,1,FM Bahir Dar 96.9,,,,25.,,,,,3798 R,tp WHR3,West hemi39-40
3941 Ltp WHL6West hemi39-40,DVB-S2QPSK35852/3,,FM Bahir Dar 96.9,,,,3.,,,,,3798 R,tp WHR3,West hemi39-40
11165 Htp EAH4East Africa0-50,DVB-S2QPSK450003/4,6354,FM Bahir Dar 96.9,,,,258 Amh,,,,,3798 R,tp WHR3,West hemi39-40
3941 Ltp WHL6West hemi39-40,DVB-S2QPSK35852/3,1,Fana TV,,65535-1MPEG-4/HD,33,3.1  34 Amh,,Onacila210129,,,3798 R,tp WHR3,West hemi39-40
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,6150,Fana TV,,MPEG-4/HD,34,35 Amh,,,,,3798 R,tp WHR3,West hemi39-40
11545 Htp EAH6East Africa0-50,DVB-S2QPSK450005/6,6413,Fana TV,,MPEG-2/SD,50,52 Amh,,,,,3798 R,tp WHR3,West hemi39-40
4044 Ltp GLL9West hemi,DVB-S38151/2,,(feeds),,,,,,Onacila160128,,,3798 R,tp WHR3,West hemi39-40
4065 Ltp GLL9Global,DVB-S28PSK15005/6,,(feeds),,,,,,DX Bozóth240205,,,3798 R,tp WHR3,West hemi39-40
4069 Rtp GLR9Global,DVB-S35001/2,,(feeds),,,,,,I Perera100218,,,3798 R,tp WHR3,West hemi39-40
4079 Ltp GLL10Global,DVB-S20007/8,,(feeds),,,,,,DX Bozóth131106,,,3798 R,tp WHR3,West hemi39-40
4082 Ltp GLL10Global,DVB-S20001/2,,(feeds),,,,,,Onacila100320,,,3798 R,tp WHR3,West hemi39-40
10976 Vtp MEV1Middle East,DVB-S44443/4,,(feeds),,,,,,Marcel 2191209,,,3798 R,tp WHR3,West hemi39-40
11039 Vtp MEV2Middle East,DVB-S31003/4,,(feeds),,,,,,N Stanislav130609,,,3798 R,tp WHR3,West hemi39-40
11069 Htp EAH2East Africa,DVB-S25003/4,,(feeds),,,,,,DX Bozóth210109,,,3798 R,tp WHR3,West hemi39-40
11129 Vtp MEV4Middle East,DVB-S22003/4,,(feeds),,,,,,W Zaremba130918,,,3798 R,tp WHR3,West hemi39-40
11134 Vtp MEV4Middle East,DVB-S222003/4,,(feeds),,,,,,DX Bozóth130626,,,3798 R,tp WHR3,West hemi39-40
11460 Htp CAH5Central Asia,DVB-S35002/3,,(feeds),,,,,,Onacila140622,,,3798 R,tp WHR3,West hemi39-40
11464 Htp CAH5Central Asia,DVB-S31003/4,,(feeds),,,,,,DX Bozóth110216,,,3798 R,tp WHR3,West hemi39-40
11469 Htp CAH5Central Asia,DVB-S31003/4,,(feeds),,,,,,DX Bozóth110217,,,3798 R,tp WHR3,West hemi39-40
11473 Htp CAH5Central Asia,DVB-S31003/4,,(feeds),,,,,,DX Bozóth110203,,,3798 R,tp WHR3,West hemi39-40
11499 Htp CAH5Central Asia,DVB-S40902/3,,(feeds),,,,,,DX Bozóth110218,,,3798 R,tp WHR3,West hemi39-40
11503 Htp CAH5Central Asia,DVB-S28801/2,,(feeds),,,,,,DX Bozóth110809,,,3798 R,tp WHR3,West hemi39-40
11510 Htp EAH5East Africa,DVB-S3330,,(feeds),,,,,,F Orwa120926,,,3798 R,tp WHR3,West hemi39-40
11539 Htp CAH6Central Asia,DVB-S28PSK45803/4,,(feeds),,,,,,N Stanislav240208,,,3798 R,tp WHR3,West hemi39-40
11645 Vtp MEV8Middle East,DVB-S33333/4,,(feeds),,,,,,DX Bozóth110504,,,3798 R,tp WHR3,West hemi39-40
12292 Vtp INV15South Asia,DVB-S25003/4,,(feeds),,,,,,I Perera110115,,,3798 R,tp WHR3,West hemi39-40
12306 Vtp INV16South Asia,DVB-S20003/4,,(feeds),,,,,,I Perera130205,,,3798 R,tp WHR3,West hemi39-40
12313 Vtp INV16South Asia,DVB-S21235/6,,(feeds),,,,,,I Perera110821,,,3798 R,tp WHR3,West hemi39-40
12316 Vtp INV16South Asia,DVB-S21233/4,,(feeds),,,,,,I Perera100707,,,3798 R,tp WHR3,West hemi39-40
12413 Vtp INV19South Asia,DVB-S16003/4,,(feeds),,,,,,I Perera110605,,,3798 R,tp WHR3,West hemi39-40
12429 Vtp INV19South Asia,DVB-S28PSK35003/4,,(feeds),,,,,,I Perera121116,,,3798 R,tp WHR3,West hemi39-40
12554 Vtp INV10South Asia,DVB-S18003/4,,(feeds),,,,,,I Perera100707,,,3798 R,tp WHR3,West hemi39-40
12556 Vtp INV10South Asia,DVB-S16003/4,,(feeds),,,,,,I Perera100714,,,3798 R,tp WHR3,West hemi39-40
12559 Vtp INV10South Asia,DVB-S16003/4,,(feeds),,,,,,I Perera100707,,,3798 R,tp WHR3,West hemi39-40
12571 Vtp INV10South Asia,DVB-S25003/4,,(feeds),,,,,,I Perera130205,,,3798 R,tp WHR3,West hemi39-40
12579 Vtp INV10South Asia,DVB-S40003/4,,(feeds),,,,,,I Perera120913,,,3798 R,tp WHR3,West hemi39-40
12621 Vtp INV11South Asia,DVB-S20003/4,,(feeds),,,,,,I Perera100707,,,3798 R,tp WHR3,West hemi39-40
12625 Vtp INV11South Asia,DVB-S22003/4,,(feeds),,,,,,I Perera110119,,,3798 R,tp WHR3,West hemi39-40
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,,Alhurra TV,,1-101,,4.0,,F Dibba240212,https://www.lyngsat.com/providers/us/Alhurra-TV.html,Alhurra TV,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,200,Alhurra TV,,MPEG-4/HD,1560,1562 Ara,,,https://www.lyngsat.com/providers/us/Alhurra-TV.html,Alhurra TV,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,400,Alhurra TV Iraq,,MPEG-4/HD,260,1820 Ara,,,,,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,421,VoA Djibouti MW,,,,1120,,,,,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,434,Radio Sawa Iraq,,,,1222 Ara,,,,,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,435,VoA Iraq,,,,1230,,,,,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,441,Radio Sawa Levant,,,,1432 Ara,,,,,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,446,VoA French to Africa,,,,1622 Fre,,,,,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,447,VoA Djibouti FM,,,,1630,,,,,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,454,VoA Ethiopia,,,,1920,,,,,4060 L,tp GLL9,Global34-36
11605 Htp EAH7East Africa0-50,DVB-S2QPSK450005/6,6230,VoA Ethiopia,,,,3021,,,,,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,455,Radio Sawa Sudan,,,,1922 Ara,,,,,4060 L,tp GLL9,Global34-36
4060 Ltp GLL9Global34-36,DVB-S2QPSK70433/4,457,VoA Libya,,,,1932,,,,,4060 L,tp GLL9,Global34-36
4069 Ltp GLL9Global34-36,DVB-S10401/2,,VoA,,1-1,,2.7,,N Stanislav220703,https://www.lyngsat.com/providers/us/VoA.html,VoA,4069 L,tp GLL9,Global34-36
4069 Ltp GLL9Global34-36,DVB-S10401/2,22,VoA Somali,,,,1232 Som,,,,,4069 L,tp GLL9,Global34-36
11605 Htp EAH7East Africa0-50,DVB-S2QPSK450005/6,6231,VoA Somali,,,,3025 Som,,,,,4069 L,tp GLL9,Global34-36
4069 Ltp GLL9Global34-36,DVB-S10401/2,30,VoA Madagascar,,,,1222,,,,,4069 L,tp GLL9,Global34-36
4069 Ltp GLL9Global34-36,DVB-S10401/2,38,VoA Kenya,,,,2530,,,,,4069 L,tp GLL9,Global34-36
11605 Htp EAH7East Africa0-50,DVB-S2QPSK450005/6,6232,VoA Kenya,,,,3024,,,,,4069 L,tp GLL9,Global34-36
4069 Ltp GLL9Global34-36,DVB-S10401/2,100,VoA Congo DRC,,,,1422,,,,,4069 L,tp GLL9,Global34-36
4069 Ltp GLL9Global34-36,DVB-S10401/2,101,VoA Southern Africa,,,,1430,,,,,4069 L,tp GLL9,Global34-36
4071 Ltp GLL9Global34-36,DVB-S2QPSK27221/2,1,VoA TV Africa,,1-1MPEG-4/SD,100,1.0 101 Eng,,Onacila210129,,,4069 L,tp GLL9,Global34-36
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,6133,VoA TV Africa,,MPEG-4/SD,2027,3027 Eng,,,,,4069 L,tp GLL9,Global34-36
11605 Htp EAH7East Africa0-50,DVB-S2QPSK450005/6,6229,VoA TV Africa,,MPEG-4/HD,2026,3026 Eng,,,,,4069 L,tp GLL9,Global34-36
4095 Ltp GLL10Global34-36,DVB-S2QPSK110001/2,,American Forces Network,,18-101,,1.0,PowerVuVerimatrix,Onacila210130,https://www.lyngsat.com/providers/us/American-Forces-Network.html,American Forces Network,4095 L,tp GLL10,Global34-36
4095 Ltp GLL10Global34-36,DVB-S2QPSK110001/2,302,AFN Prime Atlantic,,MPEG-4/SD,2160,2120 Eng,PowerVuVerimatrix,,,,4095 L,tp GLL10,Global34-36
4095 Ltp GLL10Global34-36,DVB-S2QPSK110001/2,303,AFN News,,MPEG-4/SD,2260,2220 Eng,PowerVuVerimatrix,,,,4095 L,tp GLL10,Global34-36
4095 Ltp GLL10Global34-36,DVB-S2QPSK110001/2,304,AFN Sports,,MPEG-4/SD,2360,2320 Eng,PowerVuVerimatrix,,,,4095 L,tp GLL10,Global34-36
4095 Ltp GLL10Global34-36,DVB-S2QPSK110001/2,305,AFN Sports 2,,MPEG-4/SD,2370,2330 Eng,PowerVuVerimatrix,,,,4095 L,tp GLL10,Global34-36
4095 Ltp GLL10Global34-36,DVB-S2QPSK110001/2,320,AFN The Eagle Atlantic,,,,2720 Eng,PowerVuVerimatrix,,,,4095 L,tp GLL10,Global34-36
4095 Ltp GLL10Global34-36,DVB-S2QPSK110001/2,321,AFN The Voice,,,,2520 Eng,PowerVuVerimatrix,,,,4095 L,tp GLL10,Global34-36
4095 Ltp GLL10Global34-36,DVB-S2QPSK110001/2,322,AFN Music Service 1,,,,2420 Eng,PowerVuVerimatrix,,,,4095 L,tp GLL10,Global34-36
4095 Ltp GLL10Global34-36,DVB-S2QPSK110001/2,323,AFN Music Service 2,,,,2620 Eng,PowerVuVerimatrix,,,,4095 L,tp GLL10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,,Anuvu,,100-2,,4.0,PowerVu,M Al-Taie221105,https://www.lyngsat.com/providers/us/Anuvu.html,Anuvu,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,100,[MTN info card],,MPEG-4/SD,6177,6178 Eng,,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,101,MTN Special Events,,MPEG-4/SD,4897,4898 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,200,MTN Special Events,,MPEG-4/SD,4401,4402 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,102,MSNBC International,,MPEG-4/SD,4129,4130 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,103,Fox News Channel,,MPEG-4/SD,4385,4386 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,104,CNBC US,,MPEG-4/SD,4641,4642 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,105,Sky News International,,MPEG-4/SD,5153,5154 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,106,BBC News,,MPEG-4/SD,5409,5410 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,107,Prime Journey,,MPEG-4/SD,5665,5666 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,108,Sky Sports News UK,,MPEG-4/SD,5921,5922 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,109,Sport 24,,MPEG-4/HD,6433,6434 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,110,Prime One,,MPEG-4/SD,6945,6946 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,111,Sport 24 Extra,,MPEG-4/SD,7201,7202,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,112,RTL Deutschland,,MPEG-4/SD,6689,6690 Ger,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,113,Sky News Australia,,MPEG-4/SD,7457,7458 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,115,TFC Middle East,,MPEG-4/SD,7969,7970,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,116,Prime Favorites,,MPEG-4/SD,4145,4146,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,117,BBC HD,,MPEG-4/HD,4657,4658 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,118,TVE Internacional Europa,,MPEG-4/SD,4913,491. Spa,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,119,Canal 24 Horas,,MPEG-4/SD,5169,5170 Spa,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,120,Australian Comedy & Drama Channel,,MPEG-4/SD,5425,5426 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,121,ABC News (Australia),,MPEG-4/SD,5681,5682 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,124,Food Network East,,MPEG-4/SD,6961,6962 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,125,HGTV East,,MPEG-4/SD,6705,6706 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,126,Travel Channel East,,MPEG-4/SD,5937,5938 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,131,France 24 Français,,MPEG-4/SD,4161,4162 Fre,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,132,Mediaset Italia,,MPEG-4/SD,4417,4418 Ita,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,140,Hunan TV,,MPEG-4/SD,6465,6466 Chi,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,143,CCTV 6,,MPEG-4/SD,6449,6450 Chi,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,144,CCTV Entertainment,,MPEG-4/SD,6193,6194 Chi,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,145,CCTV 4 America,,MPEG-4/SD,7729,7730 Chi,PowerVu,,,,4095 R,tp GLR10,Global34-36
4095 Rtp GLR10Global34-36,DVB-S2QPSK300003/4,161,National Geographic UK,,MPEG-4/SD,5649,5650 Eng,PowerVu,,,,4095 R,tp GLR10,Global34-36
4159 Ltp GLL11Global34-36,DVB-S29623/4,4,VoA TV Asia,,1-1MPEG-2/SD,210,5.5 .11,,DX Bozóth220828,,,4095 R,tp GLR10,Global34-36
10985 Htp EAH1East Africa0-50,DVB-S2QPSK450003/4,,Mediavision,,,,4.0,,DX Bozóth231130,https://www.lyngsat.com/providers/ae/Mediavision.html,Mediavision,10985 H,tp EAH1,East Africa0-50
10985 Htp EAH1East Africa0-50,DVB-S2QPSK450003/4,6000,BBC News Africa,,MPEG-4/SD,49,50 Eng,,,,,10985 H,tp EAH1,East Africa0-50
10985 Htp EAH1East Africa0-50,DVB-S2QPSK450003/4,6001,CNN International Europe,,MPEG-4/SD,481,482 Eng,,,,,10985 H,tp EAH1,East Africa0-50
10985 Htp EAH1East Africa0-50,DVB-S2QPSK450003/4,6002,Aljazeera English,,MPEG-4/SD,52,53 Eng,,,,,10985 H,tp EAH1,East Africa0-50
10985 Htp EAH1East Africa0-50,DVB-S2QPSK450003/4,6003,Dubai One,,MPEG-4/SD,55,56 Eng,,,,,10985 H,tp EAH1,East Africa0-50
11046 Htp EAH2East Africa0-50,DVB-S2QPSK40003/5,,,,,,2.2,,DX Bozóth240311,,,10985 H,tp EAH1,East Africa0-50
11605 Htp EAH7East Africa0-50,DVB-S2QPSK450005/6,,,,10-10107,,5.2,,DX Bozóth211031,,,10985 H,tp EAH1,East Africa0-50
11046 Htp EAH2East Africa0-50,DVB-S2QPSK40003/5,1,Sky Sports Football UK,,MPEG-4/SD,3011,3012 Eng,,,,,10985 H,tp EAH1,East Africa0-50
11046 Htp EAH2East Africa0-50,DVB-S2QPSK40003/5,2,Yayi TV Sport 2,,MPEG-4/SD,3021,3022 Eng,,new,,,10985 H,tp EAH1,East Africa0-50
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,,EthioSat,,10-10103,,5.2,,DX Bozóth240126,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11105 H,tp EAH3,East Africa0-50
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,,EthioSat,,10-10103,,5.2,,DX Bozóth240126,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11165 H,tp EAH4,East Africa0-50
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,,EthioSat,,10-10103,,5.2,,DX Bozóth240126,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11545 H,tp EAH6,East Africa0-50
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,,EthioSat,,10-10103,,5.2,,DX Bozóth240126,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11105 H,tp EAH3,East Africa0-50
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,,EthioSat,,10-10103,,5.2,,DX Bozóth240126,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11165 H,tp EAH4,East Africa0-50
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,,EthioSat,,10-10103,,5.2,,DX Bozóth240126,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11545 H,tp EAH6,East Africa0-50
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,,EthioSat,,10-10103,,5.2,,DX Bozóth240126,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11105 H,tp EAH3,East Africa0-50
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,,EthioSat,,10-10103,,5.2,,DX Bozóth240126,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11165 H,tp EAH4,East Africa0-50
11105 Htp EAH3East Africa0-50,DVB-S2QPSK450005/6,,EthioSat,,10-10103,,5.2,,DX Bozóth240126,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11545 H,tp EAH6,East Africa0-50
11165 Htp EAH4East Africa0-50,DVB-S2QPSK450003/4,,EthioSat,,10-10104,,4.0,,DX Bozóth230404,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11105 H,tp EAH3,East Africa0-50
11165 Htp EAH4East Africa0-50,DVB-S2QPSK450003/4,,EthioSat,,10-10104,,4.0,,DX Bozóth230404,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11165 H,tp EAH4,East Africa0-50
11165 Htp EAH4East Africa0-50,DVB-S2QPSK450003/4,,EthioSat,,10-10104,,4.0,,DX Bozóth230404,https://www.lyngsat.com/providers/et/EthioSat.html,EthioSat,11545 H,tp EAH6,East Africa0-50
