Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3860 Htp 4C,DVB-S42503/4,1,DD Goa,,?-?MPEG-2/SD,308,5.5 256,,DX Bozóth231217,,,3848 H,tp 4,C
3925 Htp 6C,DVB-S275003/4,,Doordarshan,,45-45,,5.5,,N Stanislav240323,https://www.lyngsat.com/providers/in/Doordarshan.html,Doordarshan,3925 H,tp 6,C
3925 Htp 6C,DVB-S275003/4,1,DD National,,MPEG-2/SD,2304,2305 Hin,,,,,3925 H,tp 6,C
3925 Htp 6C,DVB-S275003/4,2,DD News,,MPEG-2/SD,2306,2307 Hin,,,,,3925 H,tp 6,C
3925 Htp 6C,DVB-S275003/4,3,DD India,,MPEG-2/SD,2308,2309 Hin,,,,,3925 H,tp 6,C
3925 Htp 6C,DVB-S275003/4,4,DD Bharati,,MPEG-2/SD,2310,2311 Hin,,,,,3925 H,tp 6,C
3925 Htp 6C,DVB-S275003/4,5,DD Bangla,,MPEG-4/SD,2312,2313 Ben,,,https://www.lyngsat.com/providers/in/DD-Bangla.html,DD Bangla,3952 H,tp 7,C
3952 Htp 7C,DVB-S62503/4,,DD Bangla,,,,5.5,,DX Bozóth200514,https://www.lyngsat.com/providers/in/DD-Bangla.html,DD Bangla,3952 H,tp 7,C
3952 Htp 7C,DVB-S62503/4,7,DD Bangla,,MPEG-2/SD,4470,4670 Ben,,,https://www.lyngsat.com/providers/in/DD-Bangla.html,DD Bangla,3952 H,tp 7,C
3925 Htp 6C,DVB-S275003/4,6,DD Tamil,,MPEG-2/SD,2314,2315 Tam,,,https://www.lyngsat.com/providers/in/DD-Tamil.html,DD Tamil,4051 H,tp 9,C
4051 Htp 9C,DVB-S86003/4,,DD Tamil,,1-1,,5.5,,DX Bozóth200514,https://www.lyngsat.com/providers/in/DD-Tamil.html,DD Tamil,4051 H,tp 9,C
4051 Htp 9C,DVB-S86003/4,1,DD Tamil,,MPEG-2/SD,4420,4620 Tam,,,https://www.lyngsat.com/providers/in/DD-Tamil.html,DD Tamil,4051 H,tp 9,C
3925 Htp 6C,DVB-S275003/4,7,DD Yadagiri,,MPEG-2/SD,2316,2317 Tel,,,,,4051 H,tp 9,C
4040 Htp 9C,DVB-S33303/4,1,DD Yadagiri,,?-?MPEG-2/SD,33,5.5  34 Tel,,DX Bozóth230326,,,4051 H,tp 9,C
3925 Htp 6C,DVB-S275003/4,8,[DD Port Blair test card],,MPEG-4/SD,2326,2319,,,,,4051 H,tp 9,C
3925 Htp 6C,DVB-S275003/4,9,DD Malayalam,,MPEG-2/SD,2320,2321 Mal,,,https://www.lyngsat.com/providers/in/DD-Malayalam.html,DD Malayalam,4032 H,tp 9,C
4032 Htp 9C,DVB-S62503/4,,DD Malayalam,,,,5.5,,T K Aggarwal151212,https://www.lyngsat.com/providers/in/DD-Malayalam.html,DD Malayalam,4032 H,tp 9,C
4032 Htp 9C,DVB-S62503/4,3,DD Malayalam,,MPEG-2/SD,4430,4630 Mal,,,https://www.lyngsat.com/providers/in/DD-Malayalam.html,DD Malayalam,4032 H,tp 9,C
3925 Htp 6C,DVB-S275003/4,10,DD Urdu,,MPEG-2/SD,2322,2323 Urd,,,,,4032 H,tp 9,C
3925 Htp 6C,DVB-S275003/4,12,AIR Vividh Bharati,,,,1612,,,,,4032 H,tp 9,C
3925 Htp 6C,DVB-S275003/4,13,AIR FM Rainbow Delhi,,,,1613,,,,,4032 H,tp 9,C
3925 Htp 6C,DVB-S275003/4,14,AIR Hindi,,,,1614 Hin,,,,,4032 H,tp 9,C
3925 Htp 6C,DVB-S275003/4,15,AIR Tamil,,,,1615 Tam,,,,,4032 H,tp 9,C
3925 Htp 6C,DVB-S275003/4,16,AIR Bangla,,,,1616 Ben,,,,,4032 H,tp 9,C
3925 Htp 6C,DVB-S275003/4,17,AIR Port Blair,,,,1617,,,,,4032 H,tp 9,C
3952 Htp 7C,DVB-S62503/4,71,(DD Bangla feeds),,,513,660,,,,,4032 H,tp 9,C
3960 Htp 7C,DVB-S62503/4,,DD Punjabi,,65525-1,,5.5,,DX Bozóth200514,https://www.lyngsat.com/providers/in/DD-Punjabi.html,DD Punjabi,3960 H,tp 7,C
3960 Htp 7C,DVB-S62503/4,8,DD Punjabi,,MPEG-2/SD,4480,4680 Pan,,,https://www.lyngsat.com/providers/in/DD-Punjabi.html,DD Punjabi,3960 H,tp 7,C
3960 Htp 7C,DVB-S62503/4,9,(DD Punjab feeds),,,513,660,,,,,3960 H,tp 7,C
3970 Htp 7C,DVB-S62503/4,,DD Girnar,,,,5.5,,T K Aggarwal151212,https://www.lyngsat.com/providers/in/DD-Girnar.html,DD Girnar,3970 H,tp 7,C
3970 Htp 7C,DVB-S62503/4,5,DD Girnar,,MPEG-2/SD,4450,4650 Guj,,,https://www.lyngsat.com/providers/in/DD-Girnar.html,DD Girnar,3970 H,tp 7,C
3970 Htp 7C,DVB-S62503/4,51,(DD Girnar feeds),,,4451,4651,,,,,3970 H,tp 7,C
3976 Htp 7C,DVB-S33303/4,1,DD Chandana,,?-?MPEG-2/SD,4410,5.54610 Kan,,DX Bozóth200514,,,3970 H,tp 7,C
3981 Htp 7C,DVB-S28PSK29003/4,,(DD Chandana feeds),,,,,,DX Bozóth190510,,,3970 H,tp 7,C
3992 Htp 8C,DVB-S62503/4,,DD Odia,,,,5.5,,DX Bozóth200514,https://www.lyngsat.com/providers/in/DD-Odia.html,DD Odia,3992 H,tp 8,C
3992 Htp 8C,DVB-S62503/4,6,DD Odia,,MPEG-2/SD,4460,4660 Ori,,,https://www.lyngsat.com/providers/in/DD-Odia.html,DD Odia,3992 H,tp 8,C
3992 Htp 8C,DVB-S62503/4,55,(DD Odia feeds),,,513,660,,,,,3992 H,tp 8,C
4000 Htp 8C,DVB-S33303/4,1,DD Kashir,,?-?MPEG-2/SD,4741,5.5  34,,Anonymous200209,,,3992 H,tp 8,C
4008 Htp 8C,DVB-S33303/4,10,DD Sahyadri,,?-?MPEG-2/SD,257,5.5 258 Mar,,DX Bozóth210213,,,3992 H,tp 8,C
4020 Htp 8C,DVB-S42503/4,,DD Jalpaiguri,,MPEG-2/SD,308,5.5 256,,Gopalan231014,,,3992 H,tp 8,C
4032 Htp 9C,DVB-S62503/4,103,(DD Malayalam feeds),,,513,660,,,,,3992 H,tp 8,C
4051 Htp 9C,DVB-S86003/4,51,DD Puducherry,,MPEG-2/SD,513,660 Tam,,,,,3992 H,tp 8,C
4051 Htp 9C,DVB-S86003/4,52,(DD Tamil feeds),,,514,670,,,,,3992 H,tp 8,C
4060 Htp 9C,DVB-S42503/4,1,DD Saptagiri,,?-?MPEG-2/SD,308,5.5 256 Tel,,DX Bozóth200514,,,3992 H,tp 8,C
4072 Htp 10C,DVB-S62503/4,,DD Himachal Pradesh,,,,5.5,,DX Bozóth180430,https://www.lyngsat.com/providers/in/DD-Himachal-Pradesh.html,DD Himachal Pradesh,4072 H,tp 10,C
4072 Htp 10C,DVB-S62503/4,182,DD Himachal Pradesh,,MPEG-2/SD,4520,4720,,,https://www.lyngsat.com/providers/in/DD-Himachal-Pradesh.html,DD Himachal Pradesh,4072 H,tp 10,C
4072 Htp 10C,DVB-S62503/4,181,(DD Himachal Pradesh feeds),,,4521,4721,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,,ITV Network,,,,10.7,,N Stanislav240323,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,1,India News Haryana,,MPEG-4/SD,611,631 Hin,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,2,India News Rajasthan,,MPEG-4/SD,711,731,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,3,India News,,MPEG-4/SD,811,832,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,6,India News Uttar Pradesh,,MPEG-4/SD,1011,1031 Hin,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,7,India News Madhya Pradesh/Chhattisgarh,,MPEG-4/SD,1111,1131 Hin,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,8,News X,,MPEG-4/SD,1211,1231 Eng,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,10,Power TV (India),,MPEG-4/SD,3021,3022 Kan,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,14,India News Business,,MPEG-4/SD,1423,1422,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,15,Gulistan News,,MPEG-4/SD,1523,1522 Pan,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,18,India News Punjab,,MPEG-4/SD,1823,1822 Pan,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,19,India News Gujarati,,MPEG-4/SD,1922,1923 Guj,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,20,News Capital Gujarat,,MPEG-4/SD,2011,2010 Guj,,new,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,22,News X World,,MPEG-4/SD,2223,2222,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,24,Janta TV,,MPEG-4/SD,2423,2422 Hin,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,26,News World,,MPEG-4/SD,2623,2622,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,29,Asian News,,MPEG-4/SD,2941,2940,,,,,4072 H,tp 10,C
4074 VC,DVB-S28PSK125008/9,30,India News Bangla,,MPEG-4/SD,3012,3010 Ben,,,,,4072 H,tp 10,C
4080 Htp 10C,DVB-S62503/4,,DD Rajasthan,,200-100,,5.5,,DX Bozóth220904,https://www.lyngsat.com/providers/in/DD-Rajasthan.html,DD Rajasthan,4080 H,tp 10,C
4080 Htp 10C,DVB-S62503/4,14,DD Rajasthan,,MPEG-2/SD,4550,47.0 Hin,,,https://www.lyngsat.com/providers/in/DD-Rajasthan.html,DD Rajasthan,4080 H,tp 10,C
4080 Htp 10C,DVB-S62503/4,19,(DD Rajasthan feeds),,,4540,4740,,,,,4080 H,tp 10,C
4090 Htp 10C,DVB-S62503/4,,DD Madhya Pradesh,,1-0,,5.5,,DX Bozóth230327,https://www.lyngsat.com/providers/in/DD-Madhya-Pradesh.html,DD Madhya Pradesh,4090 H,tp 10,C
4090 Htp 10C,DVB-S62503/4,17,DD Madhya Pradesh,,MPEG-2/SD,4530,4730 Hin,,,https://www.lyngsat.com/providers/in/DD-Madhya-Pradesh.html,DD Madhya Pradesh,4090 H,tp 10,C
4090 Htp 10C,DVB-S62503/4,171,(DD Madhya Pradesh feeds),,,4531,4128,,,,,4090 H,tp 10,C
4098 Htp 10C,DVB-S62503/4,,DD Uttar Pradesh,,1-0,,5.5,,DX Bozóth240228,https://www.lyngsat.com/providers/in/DD-Uttar-Pradesh.html,DD Uttar Pradesh,4098 H,tp 10,C
4098 Htp 10C,DVB-S62503/4,1,DD Uttar Pradesh,,MPEG-2/SD,4540,4740 Hin,,,https://www.lyngsat.com/providers/in/DD-Uttar-Pradesh.html,DD Uttar Pradesh,4098 H,tp 10,C
4098 Htp 10C,DVB-S62503/4,2,(DD Uttar Pradesh feeds),,,4541,4741,,,,,4098 H,tp 10,C
4116 Htp 11C,DVB-S42503/4,1,DD Manipur,,?-?MPEG-2/SD,308,5.5 256,,Bulek Sps180510,,,4098 H,tp 10,C
4122 Htp 11C,DVB-S42503/4,1,DD Sikkim,,?-?MPEG-2/SD,308,5.5 256,,Bulek Sps180220,,,4098 H,tp 10,C
4128 Htp 11C,DVB-S42503/4,1,DD Jammu,,?-?MPEG-2/SD,512,5.5 650 Hin,,DX Bozóth240228,,,4098 H,tp 10,C
4149 Htp 12C,DVB-S40003/4,1,RTA,,?-?MPEG-2/SD,308,5.5 650 Per,,N Stanislav220917,,,4098 H,tp 10,C
4149 Htp 12C,DVB-S40003/4,2,Afghanistan National Radio,,,,652 Per,,,,,4098 H,tp 10,C
4160 Htp 12C,DVB-S28PSK84443/4,,,,,,7.9,,N Stanislav240323,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,,,,,,9.4,,N Stanislav231217,,,4098 H,tp 10,C
4160 Htp 12C,DVB-S28PSK84443/4,1,Popcorn Movies,,MPEG-4/SD,101,102 Pan,,,,,4098 H,tp 10,C
4160 Htp 12C,DVB-S28PSK84443/4,2,Swara Sagar,,MPEG-4/SD,201,202 Tel,,,,,4098 H,tp 10,C
4160 Htp 12C,DVB-S28PSK84443/4,8,Grace TV (India),,MPEG-4/SD,801,802 Eng,,,,,4098 H,tp 10,C
4160 Htp 12C,DVB-S28PSK84443/4,9,Studio N News,,MPEG-4/SD,901,902 Tel,,,,,4098 H,tp 10,C
4160 Htp 12C,DVB-S28PSK84443/4,10,Vistaar News,,MPEG-4/SD,1001,1002,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,1,Sanskriti 24x7,,MPEG-4/SD,1001,1002,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,2,Sadhna News Madhya Pradesh/Chhattisgarh,,MPEG-4/SD,2001,2002 Hin,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,3,Living India News,,MPEG-4/SD,3001,3002 Pan,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,4,Vip News,,MPEG-4/SD,4001,4002 Hin,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,5,World Punjabi,,MPEG-4/SD,5001,5002 Pan,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,6,AMV Network,,MPEG-4/SD,6001,6002,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,7,FM News,,MPEG-4/SD,7001,7002,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,8,Har Khabar,,MPEG-4/SD,8001,8002 Hin,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,9,Sadhna Plus News,,MPEG-4/SD,8004,8005,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,10,Bhakti Sagar,,MPEG-4/SD,8007,8008,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,11,BVG,,MPEG-4/SD,8010,8011,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,13,Soham TV,,MPEG-4/SD,8016,8017 Hin,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,14,Onkar Only Truth TV,,MPEG-4/SD,8019,8020 Ben,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,15,News Hour,,MPEG-4/SD,8022,8023 Ben,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,16,Enrich TV,,MPEG-4/SD,8025,8026,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,17,TV 24 (India),,MPEG-4/SD,8028,8029 Hin,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,18,Daily Post,,MPEG-4/SD,8031,8032,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,19,Lokshahi Marathi,,MPEG-4/SD,8034,8035 Mar,,,,,4098 H,tp 10,C
4176 Htp 12C,DVB-S28PSK136005/6,20,Sadhna Gold,,MPEG-4/SD,8037,8038,,,,,4098 H,tp 10,C
