Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3975 H,DVB-S28PSK342843/4,,Medianet,,,,7.9,Tongfang,N Stanislav240323,,,,,
3975 H,DVB-S28PSK342843/4,17093,SSTV,,HEVC,634,635,,new,,,,,
3975 V,DVB-S28PSK342843/4,,Medianet,,,,7.9,Tongfang,N Stanislav240323,,,,,
3975 V,DVB-S28PSK342843/4,17014,VFM 99,,,,82,,,,,,,
11596 V,DVB-S16007/8,,(feeds),,,,,,Bulek Sps201213,,,,,
11600 V,DVB-S16007/8,,(feeds),,,,,,Bulek Sps201211,,,,,
11658 V,DVB-S28PSK24005/6,,(feeds),,,,,,Bulek Sps201214,,,,,
