Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3605 Ltp 2ARussia C0,DVB-S26263/4,1,GNC Sibir,,176-177MPEG-2/SD,4194,5.54195 Rus,,A Ishchenko140606,,,,,
3616 Rtp 3Russia C0,DVB-S10003/4,1,Avtoradio Yar-Sale,,?-?,,5.5 257 Rus,,N Stanislav210717,,,,,
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3640 R,tp 3,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3705 L,tp 4A,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3786 R,tp 5,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,4064 R,tp 8,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3640 R,tp 3,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3705 L,tp 4A,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3786 R,tp 5,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,4064 R,tp 8,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3640 R,tp 3,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3705 L,tp 4A,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3786 R,tp 5,Russia C0
3640 Rtp 3Russia C0,DVB-S28PSK152853/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220703,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,4064 R,tp 8,Russia C0
