Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,,Warner Bros. Discovery,,1-1,,1.0,Viaccess,M Al-Taie230817,,,,,
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4000,Discovery Channel Central Europe,,MPEG-4/SD,4011,4021 Eng4022 Rus,Viaccess,,,,,,
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4100,Animal Planet Rossiya,,MPEG-4/SD,4111,4121 Rus4122 Eng,Viaccess,,,,,,
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4200,Investigation Discovery Rossiya,,MPEG-4/SD,4211,4221 Rus4222 Eng,Viaccess,,,,,,
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4300,TLC Rossiya,,MPEG-4/SD,4311,4321 Rus4322 Eng,Viaccess,,,,,,
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4400,Cartoon Network Russia & South East Europe,,MPEG-4/SD,4411,4421 Rus4422 Bul4423 Eng4424 Slv4425 Srp4426 Hrv,Viaccess,,,,,,
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4500,Cartoonito Central & Eastern Europe,,MPEG-4/SD,4511,4521 Pol4522 Eng4523 Hun4524 Rum4525 Rus4526 Cze,Viaccess,,,,,,
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4600,Eurosport 1 Rossiya,,MPEG-4/HD,4611,4621 Rus4622 Eng,Viaccess,,,,,,
10723 Vtp A2Wide47,DVB-S2QPSK321151/2,4700,Eurosport 2 Rossiya,,MPEG-4/HD,4711,4721 Rus4722 Eng,Viaccess,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,,Chinese mux,,0-2,,1.0,TopwellVisionCrypt,M Al-Taie231227,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,51,CCTV 1,,HEVC/HD,1201,1301 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,52,CCTV 2,,HEVC/HD,1202,1302 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,53,CCTV 3,,HEVC/HD,1203,1303 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,54,CCTV 4 Asia,,HEVC/HD,1204,1304 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,55,CCTV 5,,HEVC/HD,1205,1305 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,56,CHC HD Movies,,HEVC/HD,1206,1306 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,57,CCTV 5+,,HEVC/HD,1207,1307 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,58,CCTV 8,,HEVC/HD,1208,1308 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,59,CCTV 7,,HEVC/HD,1209,1309 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,60,CCTV 13,,HEVC/HD,1210,1310 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,61,Beijing TV Kaku,,HEVC/HD,1211,1311 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,62,Magic Channel,,HEVC/HD,1212,1312 Rus,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,63,Beijing TV,,HEVC/HD,1213,1313 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,64,Dragon TV International,,HEVC/HD,1214,1314 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,65,Hunan TV International,,HEVC/HD,1215,1315 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,66,Jiangsu Satellite TV,,HEVC/HD,1216,1316 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,67,Zhejiang Satellite TV,,HEVC/HD,1217,1317 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,68,Anhui Satellite TV,,HEVC/HD,1218,1318 Chi,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,69,[test card],,HEVC/HD,1219,1319,TopwellVisionCrypt,,,,,,
10856 Vtp A6Wide47,DVB-S2QPSK300001/2,70,Phoenix InfoNews Channel,,HEVC/HD,1220,1320 Chi,,,,,,,
10953 Htp BM1Wide,DVB-S22003/4,,(feeds),,,,,,Jamie A190619,,,,,
10960 Htp BM1Wide,DVB-S33003/4,,(feeds),,,,,,Roli180102,,,,,
10966 Htp BM1Wide,DVB-S25903/4,,(feeds),,,,,,Serdar 22140809,,,,,
10969 Vtp BM2Wide,DVB-S28PSK75003/4,,(feeds),,,,,,Marcel 2150927,,,,,
10975 Htp BM1Wide,DVB-S28PSK22005/6,,(feeds),,,,,,Roli130503,,,,,
10982 Htp BM1Wide47,DVB-S28PSK12003/4,257,Al Quds Today TV,,65535-1MPEG-2/SD,257,7.9 258 Ara,,Lexzie240118,,,,,
10985 Htp BM1Wide,DVB-S2QPSK32143/4,,(feeds),,,,,,Jamie A200908,,,,,
10988 Htp BM1Wide,DVB-S2300,,(feeds),,,,,,F Kocsis200105,,,,,
10990 Vtp BM2Wide,DVB-S28PSK100003/4,,(feeds),,,,,,Jamie A151018,,,,,
10995 Htp BM1Wide,DVB-S28PSK58323/4,,(feeds),,,,,,Jamie A231104,,,,,
11002 Htp BM1Wide,DVB-S28PSK58323/4,,(feeds),,,,,,Jamie A231104,,,,,
11003 Vtp BM2Wide,DVB-S28PSK100003/4,,(feeds),,,,,,Marcel 2151031,,,,,
11009 Htp BM1Wide,DVB-S28PSK58323/4,,(feeds),,,,,,Jamie A231104,,,,,
11013 Vtp BM2Wide,DVB-S13333/4,,(feeds),,,,,,Marcel 2180105,,,,,
11021 Vtp BM2Wide,DVB-S20003/4,,(feeds),,,,,,Roli151030,,,,,
11023 Htp BM1Wide,DVB-S28PSK75003/4,,(feeds),,,,,,Jamie A240120,,,,,
11030 Htp BM1Wide,DVB-S18005/6,,(feeds),,,,,,Roli230606,,,,,
11036 Htp BM1Wide,DVB-S21003/4,,(feeds),,,,,,Roli140104,,,,,
11038 Vtp BM2Wide,DVB-S20003/4,,(feeds),,,,,,Roli150225,,,,,
11044 Htp BM3Western,DVB-S272003/4,,(feeds),,,,,,Roli230913,,,,,
11053 Htp BM3Western,DVB-S272003/4,,(feeds),,,,,,Roli230913,,,,,
11054 Htp BE3Eastern,DVB-S2QPSK21703/4,,(feeds),,,,,,N Stanislav240127,,,,,
