Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
11960 LKu0,ABS-S288003/4,,Hainan Satellite TV,,,,Chi,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Qinghai TV,,,,Chi,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Sichuan Kangba Tibetan TV,,,,Tib,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Nei Monggol TV,,,,Mon,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Yanbian TV 1,,,,Chi,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Nei Monggol General News Radio,,,,,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Hainan News Radio,,,,Chi,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Xizang People's Radio,,,,Chi,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Xizang Tibetan Comprehensive,,,,Tib,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Xizang People's Radio Kangba,,,,,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Qinghai People's News Radio,,,,Chi,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Xinjiang People's Radio Comprehensive,,,,Chi,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Yunnan Traffic Radio,,,,Chi,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Sichuan People's Traffic Radio,,,,Chi,Videoguard,,,,,,
11960 LKu0,ABS-S288003/4,,Qinghai People's Radio Tibetan,,,,Tib,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,,,,,,Videoguard,Caribbean kelp210330,,,,,
11980 RKu0,ABS-S288003/4,,Shenzhen Satellite TV,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Xinjiang TV 12,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Xinjiang TV 8,,,,Kaz,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Xinjiang TV 5,,,,Uig,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Xinjiang TV 9,,,,Uig,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,BRTV Doc & Science Education Channel,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Dragon TV (China),,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Chongqing TV,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Sichuan Rural Channel,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Xinjiang People's Radio Uygur,,,,Uig,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Xinjiang People's Radio Khazak,,,,Kaz,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Xinjiang Mongolian Radio,,,,Mon,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Xinjiang Kyrgyz Radio,,,,Kir,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,Voice of the South China Sea,,,,,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 1 Voice of China,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 2 Voice of Finance,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 3 Music Radio,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 4 Golden Radio,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 5 Taiwan service 1,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 6 Taiwan service 2,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 7 Radio The Greater Bay,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 8 Minorities service,,,,,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 9 FM 106.6,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 10 Senior Citizen Radio,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 11 Tibetan Radio,,,,Tib,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 12 Reading Radio,,,,Chi,Videoguard,,,,,,
11980 RKu0,ABS-S288003/4,,CNR 13 Uyghur Radio,,,,Uig,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,,,,,,Videoguard,Caribbean kelp210329,,,,,
12020 RKu0,ABS-S288003/4,,CCTV 1,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,CCTV 2,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,CCTV 10,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,CCTV 12,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,CCTV 13,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,CCTV 14,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,CETV 1,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,Beijing TV,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,Tianjin TV,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,CCTV 17,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,CETV 4,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,CETV 2,,,,Chi,Videoguard,,,,,,
12020 RKu0,ABS-S288003/4,,Beijing News Radio,,,,Chi,Videoguard,,,,,,
12040 LKu0,ABS-S300004/5,,CCTV,,,,,Videoguard,Caribbean kelp210329,,,,,
12040 LKu0,ABS-S300004/5,,CCTV 4 Asia,,/HD,,Chi,Videoguard,,,,,,
12040 LKu0,ABS-S300004/5,,CCTV 11,,/HD,,Chi,Videoguard,,,,,,
12040 LKu0,ABS-S300004/5,,CCTV 13,,/HD,,Chi,Videoguard,,,,,,
12040 LKu0,ABS-S300004/5,,CCTV 15,,/HD,,Chi,Videoguard,,,,,,
12040 LKu0,ABS-S300004/5,,CCTV 5,,/HD,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,,,,,,Videoguard,Caribbean kelp210329,,,,,
12060 RKu0,ABS-S288003/4,,Hebei TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Shanxi TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Liaoning TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Heilongjiang TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Jiangsu Satellite TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Zhejiang Satellite TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Anhui Satellite TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Jiangxi TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Shandong TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Henan TV Satellite,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Hubei Satellite TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Hunan TV,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Hebei People's Radio,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Liaoning People's Radio AM 927,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Heilongjiang News Radio,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Jiangsu News Radio Comprehensive,,,,Chi,Videoguard,,,,,,
12060 RKu0,ABS-S288003/4,,Jiangxi News Radio,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CCTV,,,,,Videoguard,Caribbean kelp210329,,,,,
12100 RKu0,ABS-S288003/4,,CCTV 3,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CCTV 4 Asia,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CCTV 5,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CCTV 6,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CCTV 8,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CCTV 9,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CCTV 11,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CCTV 15,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CGTN,,,,Eng,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CCTV 7,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CNR 17 Kazakh Radio,,,,Kaz,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CNR 15 Traffic Radio,,,,Chi,Videoguard,,,,,,
12100 RKu0,ABS-S288003/4,,CNR 14 Hong Kong Radio,,,,Yue,Videoguard,,,,,,
12120 LKu0,ABS-S300004/5,,CCTV,,,,,Videoguard,Caribbean kelp220614,,,,,
12120 LKu0,ABS-S300004/5,,CCTV 7,,/HD,,Chi,Videoguard,,,,,,
12120 LKu0,ABS-S300004/5,,CGTN,,/HD,,Eng,Videoguard,,,,,,
12160 LKu0,ABS-S300004/5,,,,,,,Videoguard,Caribbean kelp211118,,,,,
12160 LKu0,ABS-S300004/5,,Chongqing TV,,/HD,,Chi,Videoguard,,,,,,
12160 LKu0,ABS-S300004/5,,Beijing TV,,/HD,,Chi,Videoguard,,,,,,
12160 LKu0,ABS-S300004/5,,Sichuan TV 1,,/HD,,Chi,Videoguard,,,,,,
12160 LKu0,ABS-S300004/5,,Nei Monggol TV,,/HD,,Mon,Videoguard,,,,,,
12160 LKu0,ABS-S300004/5,,Shandong TV,,/HD,,Chi,Videoguard,,,,,,
12180 RKu0,ABS-S300003/4,,,,,,,Videoguard,Harold240129,,,,,
12180 RKu0,ABS-S300003/4,,Qinghai TV,,/HD,,Chi,Videoguard,,,,,,
12180 RKu0,ABS-S300003/4,,Reviewing Classic Channel,,/HD,,Chi,Videoguard,,,,,,
