Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
11747 Htp 2East49-50,DVB-S28PSK275005/6,,Saudi Broadcasting Authority,,,,9.4,,N Stanislav231213,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html,Saudi Broadcasting Authority,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,2601,Saudi TV,,MPEG-4/HD,512,612 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,2602,Thikrayat TV,,MPEG-4/HD,513,712 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,2603,SBC,,MPEG-4/HD,514,812 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,2604,Ekhbariya TV,,MPEG-4/HD,515,912 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,2605,Saudia Alaan TV,,MPEG-4/HD,516,914 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,5601,Quran TV (Saudi Arabia),,MPEG-4/HD,2308,2309 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,5602,Sunna TV (Saudi Arabia),,MPEG-4/HD,2310,2311 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,5603,KSA Sports 1,,MPEG-4/HD,2312,2313 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,5604,KSA Sports 2,,MPEG-4/HD,2314,2315 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,5605,KSA Sports 3,,MPEG-4/HD,2316,2317 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,2620,Quran Radio (Saudi Arabia),,,,1061 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,2621,Riyadh Radio,,,,1091 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,2622,Jeddah Radio,,,,1081 Ara,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,2623,Saudia Radio,,,,1071,,,,,11747 H,tp 2,East49-50
11747 Htp 2East49-50,DVB-S28PSK275005/6,2624,Neda Radio,,,,1051 Ara,,,,,11747 H,tp 2,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,11766 V,tp 3,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,11958 V,tp 13,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,12073 V,tp 19,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,12149 V,tp 23,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,11766 V,tp 3,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,11958 V,tp 13,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,12073 V,tp 19,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,12149 V,tp 23,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,11766 V,tp 3,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,11958 V,tp 13,East49-50
11766 Vtp 3East49-50,DVB-S275007/8,,North Telecom,,0-1,,7.2,,N Stanislav240129,https://www.lyngsat.com/providers/de/North-Telecom.html,North Telecom,12073 V,tp 19,East49-50
