Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
11503 Vtp 9TV,DVB-S28PSK94008/9,,Kazakh mux,,,,10.7,IrdetoVideoguard,DX Bozóth240312,,,,,
11503 Vtp 9TV,DVB-S28PSK94008/9,201,Qazaqstan,,MPEG-4/SD,1025,1026 Kaz,IrdetoVideoguard,,,,,,
11503 Vtp 9TV,DVB-S28PSK94008/9,202,Balapan,,MPEG-4/SD,1041,1042 Kaz,,,,,,,
11503 Vtp 9TV,DVB-S28PSK94008/9,204,QazSport,,MPEG-4/SD,1073,1074 Kaz,IrdetoVideoguard,,,,,,
11503 Vtp 9TV,DVB-S28PSK94008/9,205,Jibek Joly,,MPEG-4/SD,1089,1090 Kaz,IrdetoVideoguard,,,,,,
11503 Vtp 9TV,DVB-S28PSK94008/9,206,Khabar 24,,MPEG-4/SD,1105,1106 Kaz,IrdetoVideoguard,,,,,,
11503 Vtp 9TV,DVB-S28PSK94008/9,207,Astana TV,,MPEG-4/SD,1121,1122 Kaz,IrdetoVideoguard,,,,,,
11503 Vtp 9TV,DVB-S28PSK94008/9,208,7 Kanal (Kazakhstan),,MPEG-4/SD,1137,1138 Kaz,IrdetoVideoguard,,,,,,
11503 Vtp 9TV,DVB-S28PSK94008/9,222,El Arna,,MPEG-4/SD,1553,1554 Kaz,IrdetoVideoguard,,,,,,
11503 Vtp 9TV,DVB-S28PSK94008/9,534,Abai TV,,MPEG-4/SD,3633,3634 Kaz,IrdetoVideoguard,,,,,,
11537 Vtp 11TV,DVB-S28PSK32003/4,,(feeds),,,,,,DX Bozóth221120,,,,,
11642 Vtp 15TV,DVB-S28PSK10803/4,1,Atyraý,,0-12MPEG-4/SD,611,7.9 631 Kaz,,DX Bozóth200826,,,,,
11643 Vtp 15TV,DVB-S28PSK10803/4,210,Altai,,1-1MPEG-4/SD,1169,7.91170 Kaz,,DX Bozóth161025,,,,,
11645 Vtp 15TV,DVB-S28PSK10803/4,215,Saryarqa,,0-1MPEG-4/SD,4097,7.94098 Kaz,,DX Bozóth200825,,,,,
11646 Vtp 15TV,DVB-S28PSK10803/4,2018,Aqtóbe,,1-1MPEG-4/SD,2214,7.92224 Kaz,,DX Bozóth171216,,,,,
11648 Vtp 15TV,DVB-S28PSK10803/4,1,Ontústik,,1-1MPEG-4/SD,500,7.9 700 Kaz,,DX Bozóth240116,,,,,
11649 Vtp 15TV,DVB-S28PSK10803/4,217,Mangystaý,,0-12MPEG-4/SD,1377,7.91378 Kaz,,DX Bozóth161229,,,,,
11650 Vtp 15TV,DVB-S28PSK10803/4,1,Ertis,,0-1MPEG-4/SD,611,7.9 631 Kaz,,Onacila150405,,,,,
11650 Vtp 15TV,DVB-S28PSK10803/4,2,Pavlodar Radio,,,,131 Kaz,,,,,,,
11651 Vtp 15TV,DVB-S28PSK10803/4,1,Kókshe,,0-1MPEG-4/SD,33,7.9  32 Kaz,,Onacila150405,,,,,
11653 Vtp 15TV,DVB-S28PSK10803/4,1,Qostanai,,0-1MPEG-4/SD,611,7.9 631 Kaz,,Onacila150405,,,,,
11654 Vtp 15TV,DVB-S28PSK10803/4,1,Qyzylorda,,0-1MPEG-4/SD,611,7.9 631 Kaz,,Onacila150405,,,,,
11656 Vtp 15TV,DVB-S28PSK10803/4,1,Qyzyljar,,0-1MPEG-4/SD,611,7.9 631 Kaz,,DX Bozóth200719,,,,,
11657 Vtp 15TV,DVB-S28PSK10803/4,1,Aqjaiyq,,0-1MPEG-4/SD,4180,7.94179 Kaz,,DX Bozóth200826,,,,,
11658 Vtp 15TV,DVB-S28PSK10803/4,214,Jambyl,,?-?MPEG-4/SD,1329,7.91330 Kaz,,N Stanislav210530,,,,,
11660 Vtp 15TV,DVB-S28PSK10803/4,41,Turkistan,,?-?MPEG-4/SD,4096,7.94097 Kaz,,N Stanislav210704,,,,,
11664 Vtp 15TV,DVB-S23567/8,,(feeds),,,,,,DX Bozóth221120,,,,,
11668 Vtp 15TV,DVB-S23563/4,,(feeds),,,,,,DX Bozóth221120,,,,,
11672 Vtp 15TV,DVB-S28PSK55005/6,,(feeds),,,,,,DX Bozóth220109,,,,,
11684 Vtp 15TV,DVB-S28PSK55005/6,,(feeds),,,,,,DX Bozóth231227,,,,,
11692 Vtp 15TV,DVB-S23557/8,,(feeds),,,,,,DX Bozóth221120,,,,,
