Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3894 Htp LM5CHLandmass38.2,DVB-S28PSK138405/6,17,CVR Health,,MPEG-4/SD,217,317 Tel,,,,,3925 V,tp LM6CV,Landmass38.2
3894 Htp LM5CHLandmass38.2,DVB-S28PSK138405/6,18,INews (India),,MPEG-4/SD,218,318 Tel,,,,,3925 V,tp LM6CV,Landmass38.2
3894 Htp LM5CHLandmass38.2,DVB-S28PSK138405/6,19,10 TV,,MPEG-4/SD,219,319 Tel,,,,,3925 V,tp LM6CV,Landmass38.2
3894 Htp LM5CHLandmass38.2,DVB-S28PSK138405/6,20,AP 24x7,,MPEG-4/SD,220,320,,,,,3925 V,tp LM6CV,Landmass38.2
3914 Htp LM6CHLandmass38.2,DVB-S28PSK112003/4,,New Delhi TV,,1-1,,7.9,Irdeto,N Stanislav230903,https://www.lyngsat.com/providers/in/New-Delhi-TV.html,New Delhi TV,3914 H,tp LM6CH,Landmass38.2
3914 Htp LM6CHLandmass38.2,DVB-S28PSK112003/4,1,NDTV 24x7,,MPEG-4/SD,1160,1120 Eng1140 Hin,Irdeto,,,,3914 H,tp LM6CH,Landmass38.2
3914 Htp LM6CHLandmass38.2,DVB-S28PSK112003/4,2,NDTV India,,MPEG-4/SD,1260,1220 Hin,Irdeto,,,,3914 H,tp LM6CH,Landmass38.2
3914 Htp LM6CHLandmass38.2,DVB-S28PSK112003/4,3,NDTV Profit,,MPEG-4/SD,1360,1320 Eng,Irdeto,,,,3914 H,tp LM6CH,Landmass38.2
3914 Htp LM6CHLandmass38.2,DVB-S28PSK112003/4,4,NDTV Good Times,,MPEG-4/SD,1460,1420 Eng,Irdeto,,,,3914 H,tp LM6CH,Landmass38.2
3914 Htp LM6CHLandmass38.2,DVB-S28PSK112003/4,5,NDTV Madhya Pradesh & Chhattisgarh,,MPEG-4/SD,1560,1520,,,,,3914 H,tp LM6CH,Landmass38.2
