Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3884 Rtp 5EMEA,DVB-S275005/6,2,Dimtsi Hafash,,,,421,,,,,,,
3884 Rtp 5EMEA,DVB-S275005/6,3,Radio Zara FM,,,,420 Tir,,,,,,,
3884 Rtp 5EMEA,DVB-S275005/6,6,Dimtsi Hafash,,,,422 Tir,,,,,,,
3884 Rtp 5EMEA,DVB-S275005/6,7,Radio Zara FM,,,,423,,,,,,,
3884 Rtp 5EMEA,DVB-S275005/6,5068,Radio Coran (Mauritania),,,,464 Ara,,,,,,,
3884 Rtp 5EMEA,DVB-S275005/6,5077,Radio Mauritanie,,,,41 Ara,,,,,,,
3884 Rtp 5EMEA,DVB-S275005/6,5646,Ifrikya FM,,,,740 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,,ASBU Bouquet,,702-2600,,7.2,,BBC MonitoringWellikan230419,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3002,SSBC TV,,MPEG-2/SD,3022,3032 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3004,Oman TV,,MPEG-2/SD,3024,3034 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3005,KTV 1,,MPEG-2/SD,3025,3035 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3008,Saudi TV,,MPEG-2/SD,3028,3038 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3010,Sharjah TV,,MPEG-2/SD,3083,3073 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3011,Quran TV (Saudi Arabia),,MPEG-2/SD,3121,3131 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3051,Sudan TV,,MPEG-2/SD,3071,3081 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3111,Sunna TV (Saudi Arabia),,MPEG-2/SD,3221,3231 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3518,Alwatania TV,,MPEG-2/SD,3041,3047 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3007,Holy Quran Radio (Oman),,,,3037 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3012,Radio Al Bayane,,,,3042 Fre,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3412,Neda Radio,,,,413 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3504,Riyadh Radio,,,,3534 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3505,Quran Radio (Saudi Arabia),,,,3535 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3507,Jeddah Radio,,,,3537 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3510,Radio Oman,,,,3540 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3512,Sharjah Radio,,,,3542 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3514,Saudia Radio,,,,3544,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3515,Kuwait Radio One,,,,3635 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3516,Kuwait Radio Two,,,,3636 Ara,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3517,Radio Oman FM,,,,3040 Eng,,,,,,,
3934 Ltp 8EMEA,DVB-S275007/8,3530,SSBC Radio,,,,2217 Ara,,,,,,,
3964 Rtp 9EMEA,,,,,,,,,N Stanislav240201,,,,,
