Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3475 Vtp 2VC,DVB-S30003/4,,(VTV feeds),,,,,,Bulek Sps200503,,,,,
3493 Htp 2HC,DVB-S16003/4,,(feeds),,,,,,DL Rose TV130705,,,,,
3569 Vtp 5VC,DVB-S28PSK3500,,(feeds),,,,,,C Sutton170110,,,,,
3798 HC,DVB-S15503/4,,[PANP 2 test card],,MPEG-2/SD,308,5.5 256,,Bulek Sps210607,,,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,,VTC Digital,,12901-8,,7.9,Irdeto,NHMPlay240120,,,,,
801,VTC Digital promo,,MPEG-4/SD,601,701 Vie,,,,,,,,,
805,Quang Ninh TV 1,,MPEG-4/HD,605,705 Vie,,,,,,,,,
806,Quang Ninh TV 3,,MPEG-4/HD,606,706 Vie,,,,,,,,,
807,Quoc Hoi TV,,MPEG-4/HD,607,707 Vie,,,,,,,,,
819,Nhan Dan TV,,MPEG-4/HD,619,719 Vie,,,,,,,,,
820,V News,,MPEG-4/HD,620,720 Vie,,,,,,,,,
821,Vinh Long TV 1,,MPEG-4/HD,621,721 Vie,,,,,,,,,
822,Vinh Long TV 2,,MPEG-4/HD,622,722 Vie,,,,,,,,,
823,Hai Phong TV,,MPEG-4/HD,623,723 Vie,,,,,,,,,
824,THP+,,MPEG-4/HD,624,724 Vie,,,,,,,,,
826,Phu Tho TV,,MPEG-4/HD,626,726 Vie,,,,,,,,,
861,Phu Tho Radio,,,,761 Vie,,,,,,,,,
862,Quang Ninh Radio 1,,,,762 Vie,,,,,,,,,
11008 Htp 2Ku,DVB-S28PSK144003/4,,VTC Digital,,,,7.9,Irdeto,NHMPlay240120,,,,,
1003,SCJ TV Shopping,,MPEG-4/SD,3103,3203 Vie,,,,,,,,,
1006,[test card],,MPEG-4/SD,3106,3206,,,,,,,,,
1009,An Ninh TV,,MPEG-4/HD,3109,3209 Vie,,,,,,,,,
1011,[test card],,MPEG-4/SD,3111,3211,,,,,,,,,
1012,QPVN,,MPEG-4/HD,3112,3212 Vie,,,,,,,,,
1051,VOV 1,,,,3251 Vie,,,,,,,,,
1052,VOV 2,,,,3252 Vie,,,,,,,,,
1053,VOV 3,,,,3253 Vie,,,,,,,,,
11472 Htp 7Ku,DVB-S28PSK232003/4,,VTC Digital,,12901-16,,7.9,,NHMPlay240207,,,,,
1581,Nghe An TV,,MPEG-4/HD,195,295 Vie,,,,,,,,,
1582,HTV 2,,MPEG-4/SD,196,296 Vie,,,,,,,,,
1601,Lao Cai TV,,MPEG-4/SD,201,301 Vie,,,,,,,,,
1602,Lao Cai TV,,MPEG-4/HD,202,302 Vie,,,,,,,,,
1603,Lai Chau TV,,MPEG-4/HD,238,338 Vie,,,,,,,,,
1604,Son La TV,,MPEG-4/HD,204,304 Vie,,,,,,,,,
1605,Ha Giang TV,,MPEG-4/HD,205,305 Vie,,,,,,,,,
1606,Yen Bai TV,,MPEG-4/HD,206,306 Vie,,,,,,,,,
1607,Hung Yen TV,,MPEG-4/SD,207,307 Vie,,,,,,,,,
1608,Tuyen Quang TV,,MPEG-4/HD,208,308 Vie,,,,,,,,,
1609,Thai Nguyen TV 1,,MPEG-4/HD,209,309 Vie,,,,,,,,,
1610,Hoa Binh TV,,MPEG-4/HD,210,310 Vie,,,,,,,,,
1611,Bac Kan TV,,MPEG-4/HD,211,311 Vie,,,,,,,,,
1612,Bac Ninh TV,,MPEG-4/HD,212,312 Vie,,,,,,,,,
1613,Cao Bang TV,,MPEG-4/HD,213,313 Vie,,,,,,,,,
1614,[Hai Phong TV info card],,MPEG-4/HD,214,314 Vie,,,,,,,,,
1615,Ninh Binh TV,,MPEG-4/HD,215,315 Vie,,,,,,,,,
1616,Thanh Hoa TV,,MPEG-4/SD,216,316 Vie,,,,,,,,,
1617,Quang Ngai TV,,MPEG-4/HD,217,317 Vie,,,,,,,,,
1618,Gia Lai TV,,MPEG-4/HD,218,318 Vie,,,,,,,,,
1619,Ninh Thuan TV,,MPEG-4/SD,219,319 Vie,,,,,,,,,
1620,Lam Dong TV,,MPEG-4/HD,220,320 Vie,,,,,,,,,
1621,Ben Tre TV,,MPEG-4/HD,221,321 Vie,,,,,,,,,
1622,Binh Thuan TV,,MPEG-4/HD,222,322 Vie,,,,,,,,,
1623,Dien Bien TV,,MPEG-4/HD,223,323 Vie,,,,,,,,,
1624,Dong Nai TV 1,,MPEG-4/HD,224,324 Vie,,,,,,,,,
1625,Dong Nai TV 2,,MPEG-4/HD,225,325 Vie,,,,,,,,,
1626,Ba Ria Vung Tau TV,,MPEG-4/SD,226,326 Vie,,,,,,,,,
1627,[test card],,MPEG-4/SD,227,327,,,,,,,,,
1628,Tien Giang TV,,MPEG-4/HD,228,328 Vie,,,,,,,,,
1629,Tra Vinh TV,,MPEG-4/HD,229,329 Vie,,,,,,,,,
1630,Kien Giang TV,,MPEG-4/SD,230,330 Vie,,,,,,,,,
1631,Kien Giang TV 1,,MPEG-4/SD,231,331 Vie,,,,,,,,,
1632,Quang Binh TV,,MPEG-4/HD,232,332 Vie,,,,,,,,,
1633,Quang Tri TV,,MPEG-4/SD,233,333 Vie,,,,,,,,,
1634,Kon Tum TV,,MPEG-4/SD,234,334 Vie,,,,,,,,,
1635,Phu Yen TV,,MPEG-4/HD,235,335 Vie,,,,,,,,,
1636,[Son La TV info card],,MPEG-4/SD,236,336 Vie,,,,,,,,,
1637,[Tra Vinh TV info card],,MPEG-4/SD,237,337 Vie,,,,,,,,,
1638,An Giang TV,,MPEG-4/SD,203,303 Vie,,,,,,,,,
1639,[Dien Bien TV info card],,MPEG-4/SD,239,339 Vie,,,,,,,,,
1651,Binh Thuan Radio,,,,351 Vie,,,,,,,,,
1653,Thanh Hoa FM,,,,353 Vie,,,,,,,,,
1654,Tuyen Quang Radio,,,,354 Vie,,,,,,,,,
1655,Yen Bai Radio,,,,355 Vie,,,,,,,,,
1656,Ha Giang Radio,,,,356 Vie,,,,,,,,,
1657,Son La Radio,,,,357 Vie,,,,,,,,,
1658,Quang Ngai Radio,,,,358 Vie,,,,,,,,,
1659,Thai Nguyen FM,,,,359 Vie,,,,,,,,,
1661,Vung Tau FM,,,,2131 Vie,,,,,,,,,
1662,Lam Dong Radio,,,,2132 Vie,,,,,,,,,
1664,Dien Bien Radio,,,,2134 Vie,,,,,,,,,
1665,Phu Yen Radio,,,,2135 Vie,,,,,,,,,
1666,Lao Cai Radio,,,,2166 Vie,,,,,,,,,
1667,Lao Cai Dan Toc Radio,,,,2167 Vie,,,,,,,,,
1668,Bac Ninh Radio,,,,2168 Vie,,,,,,,,,
1669,Nghe An Radio,,,,2169 Vie,,,,,,,,,
1670,Kon Tum Radio,,,,2170 Vie,,,,,,,,,
1671,Ninh Thuan Radio,,,,2171 Vie,,,,,,,,,
1672,Hoa Binh Radio,,,,2172 Vie,,,,,,,,,
1673,Lai Chau Radio,,,,2173 Vie,,,,,,,,,
1674,Ben Tre Radio,,,,2174 Vie,,,,,,,,,
11549 Htp 9Ku,DVB-S28PSK300003/4,,K+,,1-1,,7.9,Nagravision,NHMPlay240207,,,,,
6007,VTV 1,,MPEG-2/SD,1070,1071 Vie,,,,,,,,,
21,VOV 1,,,,81 Vie,,,,,,,,,
22,VOV 3,,,,83 Vie,,,,,,,,,
24,VOV 2,,,,82 Vie,,,,,,,,,
11589 Htp 10Ku,DVB-S28PSK288003/4,,K+,,1-1000,,7.9,Nagravision,NHMPlay231207,,,,,
11629 Htp 11Ku,DVB-S28PSK300003/4,,K+,,1-1100,,7.9,Nagravision,NHMPlay240103,,,,,
