Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3788 Htp 5AC38.5,DVB-S107001/2,8,The Overcomer,,,,216 Eng,,,,,3788 H,tp 5A,C38.5
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,,Trinity Broadcasting,,0-0,,4.0,,C Sutton240301,https://www.lyngsat.com/providers/us/Trinity-Broadcasting.html,Trinity Broadcasting,3844 V,tp 6B,C38.5
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,1,TBN Asia,,MPEG-4/SD,1160,1120 Eng,,,,,3844 V,tp 6B,C38.5
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,2,TBN Inspire International,,MPEG-4/SD,1360,1320 Eng,,,,,3844 V,tp 6B,C38.5
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,3,Oras ng Himala,,MPEG-4/SD,1660,1620 Tgl,,new,,,3844 V,tp 6B,C38.5
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,4,702 DZAS,,,,1322,,,,,3844 V,tp 6B,C38.5
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,5,The Edge Philippines,,,,1626,,,,,3844 V,tp 6B,C38.5
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,,GMA Network,,1-1,,6.6,PowerVu,N Stanislav230410,https://www.lyngsat.com/providers/ph/GMA-Network.html,GMA Network,3850 V,tp 6B,C38.5
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,3,GMA Pinoy TV Asia-Pacific,,MPEG-4/SD,1360,1320 Tgl,PowerVu,,,,3850 V,tp 6B,C38.5
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,5,GMA Life TV,,MPEG-4/SD,308,256 Tgl,PowerVu,,,,3850 V,tp 6B,C38.5
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,11,GMA News TV,,MPEG-4/SD,410,400 Tgl,PowerVu,,,,3850 V,tp 6B,C38.5
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,4,DZBB 594 Super Radyo,,,,.322 Tgl,PowerVu,,,,3850 V,tp 6B,C38.5
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,6,Barangay LS 97.1,,,,257 Tgl,PowerVu,,,,3850 V,tp 6B,C38.5
3873 Vtp 6BC38.5,DVB-S28PSK80003/5,,Bol,,1-1,,5.5,,Albert I191031,https://www.lyngsat.com/providers/pk/Bol.html,Bol,3873 V,tp 6B,C38.5
3873 Vtp 6BC38.5,DVB-S28PSK80003/5,1,Bol News,,MPEG-4/HD,101,111 Urd,,,,,3873 V,tp 6B,C38.5
3873 Vtp 6BC38.5,DVB-S28PSK80003/5,2,Bol Entertainment,,MPEG-4/HD,102,222 Urd,,,,,3873 V,tp 6B,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,,HBO Asia,,1-100,,7.9,Digicipher,N Stanislav231119,https://www.lyngsat.com/providers/us/HBO-Asia.html,HBO Asia,3960 H,tp 9A,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,4,HBO Asia,,MPEG-4/HD,65,66 Eng  71 Ind  76 Vie  77 Chi  78 Kho  81 Tha,Digicipher,,https://www.lyngsat.com/providers/us/HBO-Asia.html,HBO Asia,3960 H,tp 9A,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,151,HBO Asia,,MPEG-4/SD,2080,2081 Eng2082 Chi,Digicipher,,https://www.lyngsat.com/providers/us/HBO-Asia.html,HBO Asia,3960 H,tp 9A,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,11,HBO Hits,,MPEG-4/HD,177,178 Eng 179 Ind 180 Chi 181 Kho,Digicipher,,,,3960 H,tp 9A,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,12,HBO Signature Asia,,MPEG-4/HD,209,210 Eng 211 Ind 212 Chi 213 Kho,Digicipher,,,,3960 H,tp 9A,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,13,HBO Family Asia,,MPEG-4/HD,225,226 Eng 227 Ind 228 Chi 229 Kho,Digicipher,,,,3960 H,tp 9A,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,161,Cinemax Asia,,MPEG-4/HD,2400,2401 Eng2402 Ind2403 Chi2404 Vie2406 Kho2408 Tha,Digicipher,,,,3960 H,tp 9A,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,163,Cinemax Asia,,MPEG-4/HD,2464,2465 Eng2466 Chi,Digicipher,,,,3960 H,tp 9A,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,164,Cinemax Asia,,MPEG-4/HD,2496,2497 Eng2498 Chi,Digicipher,,,,3960 H,tp 9A,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,166,HBO Taiwan,,MPEG-4/HD,2560,2561 Eng2562 Chi,Digicipher,,,,3960 H,tp 9A,C38.5
3960 Htp 9AC38.5,DVB-S28PSK300003/4,167,HBO Taiwan,,MPEG-4/SD,2592,2593 Eng2594 Chi,Digicipher,,,,3960 H,tp 9A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,,A1 Telekom Austria,,30302-49418,,7.9,Conax,N Stanislav231118,https://www.lyngsat.com/providers/at/A1-Telekom-Austria.html,A1 Telekom Austria,4000 H,tp 10A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1001,(NHL feeds),,,1001,1002,BISS 1,,,,4000 H,tp 10A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1002,Luxe TV,,MPEG-4/HD,1201,1202 Eng1203 Fre,Conax,,,,4000 H,tp 10A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1003,Love Nature,,HEVC/UHD,1301,1302 Eng1303 Chi1304 May,Conax,,,,4000 H,tp 10A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1004,MyZen TV,,MPEG-4/HD,1401,1402 Eng,Conax,,,,4000 H,tp 10A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1005,Trace Sport Stars,,MPEG-4/HD,1501,1502 Eng,Conax,,,,4000 H,tp 10A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1006,Mezzo Live Asie,,MPEG-4/HD,1601,1602 Fre,Conax,,,,4000 H,tp 10A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1007,Trace Urban Southeast Asia,,MPEG-4/HD,1701,1702 Eng,Conax,,,,4000 H,tp 10A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1008,Star Sports China,,MPEG-4/HD,1801,1802 Chi,Conax,,,,4000 H,tp 10A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1009,Star Sports 2 China,,MPEG-4/SD,1901,1902 Chi,Conax,,,,4000 H,tp 10A,C38.5
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1010,Museum TV International,,MPEG-4/HD,2001,2002 Eng2203 Fre,Conax,,,,4000 H,tp 10A,C38.5
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,,PSM,,4660-17185,,5.5,,N Schlammer190722,https://www.lyngsat.com/providers/mv/PSM.html,PSM,4006 V,tp 10B,C38.5
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,101,TV Maldives,,MPEG-4/HD,126,127 Div,,,,,4006 V,tp 10B,C38.5
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,102,PSM News,,MPEG-4/SD,141,142 Div,,,,,4006 V,tp 10B,C38.5
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,103,Munnaaru,,MPEG-4/SD,151,152,,,,,4006 V,tp 10B,C38.5
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,104,YES,,MPEG-4/HD,136,137,,,,,4006 V,tp 10B,C38.5
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,4,Dhivehi Raajjeyge Adu,,,,115,,,,,4006 V,tp 10B,C38.5
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,6,Dhivehi FM,,,,116,,,,,4006 V,tp 10B,C38.5
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,7,Dheenuge Adu,,,,117,,,,,4006 V,tp 10B,C38.5
4030 Vtp 10BC38.5,DVB-S28PSK24003/5,1,Capital TV (Pakistan),,65535-1MPEG-4/SD,101,5.5 256,,Anonymous191130,,,4006 V,tp 10B,C38.5
4080 Htp 12AC38.5,DVB-S28PSK300003/4,,STAR TV,,2-2,,7.9,IrdetoPowerVu,N Stanislav231226,https://www.lyngsat.com/providers/hk/STAR-TV.html,STAR TV,4080 H,tp 12A,C38.5
4080 Htp 12AC38.5,DVB-S28PSK300003/4,111*,AXN East Asia,,MPEG-4/HD,2110,2112 Eng2114 Ind,PowerVu,,,,4080 H,tp 12A,C38.5
4080 Htp 12AC38.5,DVB-S28PSK300003/4,1340,Star Movies China,,MPEG-4/HD,519,681 Chi,Irdeto,,,,4080 H,tp 12A,C38.5
4080 Htp 12AC38.5,DVB-S28PSK300003/4,1358,National Geographic China,,MPEG-4/HD,533,841 Eng,Irdeto,,,,4080 H,tp 12A,C38.5
10973 VSSB0,DVB-S2QPSK245002/3,,Sky Net,,1-2,,3.1,StreamGuardTongfang,NHMPlay230804,,,4080 H,tp 12A,C38.5
11010 VSSB0,DVB-S2QPSK300003/4,,Sky Net,,1-4,,4.0,StreamGuardTongfang,NHMPlay230804,,,4080 H,tp 12A,C38.5
11052 VSSB0,DVB-S2QPSK300003/4,,Sky Net,,1-5,,4.0,StreamGuardTongfang,NHMPlay230804,,,4080 H,tp 12A,C38.5
11105 VSSB0,DVB-S2QPSK450003/4,,Sky Net,,1-6,,4.0,StreamGuardTongfang,NHMPlay230804,,,4080 H,tp 12A,C38.5
11052 VSSB0,DVB-S2QPSK300003/4,500,Sky Net Buddha Channel,,MPEG-4/SD,103,102 Bur,,,,,4080 H,tp 12A,C38.5
11052 VSSB0,DVB-S2QPSK300003/4,530,MRTV News,,MPEG-4/SD,112,111 Bur,,,,,4080 H,tp 12A,C38.5
11052 VSSB0,DVB-S2QPSK300003/4,540,Myanmar International TV,,MPEG-4/SD,115,114 Eng,,,,,4080 H,tp 12A,C38.5
11052 VSSB0,DVB-S2QPSK300003/4,550,MN TV,,MPEG-4/SD,118,117 Bur,,,,,4080 H,tp 12A,C38.5
11052 VSSB0,DVB-S2QPSK300003/4,580,Channel 9 (Myanmar),,MPEG-4/HD,127,126 Bur,,,,,4080 H,tp 12A,C38.5
11052 VSSB0,DVB-S2QPSK300003/4,985,Shwe FM,,,,2377 Bur,,,,,4080 H,tp 12A,C38.5
11052 VSSB0,DVB-S2QPSK300003/4,990,Shwe FM,,,,2393 Bur,,,,,4080 H,tp 12A,C38.5
11052 VSSB0,DVB-S2QPSK300003/4,995,Myanmar International Radio,,,,2409 Bur,,,,,4080 H,tp 12A,C38.5
12543 HMENA,,,,,,,,,N Stanislav240317,,,4080 H,tp 12A,C38.5
12561 VChina0,DVB-S2QPSK124003/4,,TAS,,,,4.0,,T Kameda210126,,,4080 H,tp 12A,C38.5
12561 VChina0,DVB-S2QPSK124003/4,6010,Beautiful Life TV,,MPEG-4/SD,6010,6011 Chi,,,,,4080 H,tp 12A,C38.5
12561 VChina0,DVB-S2QPSK124003/4,6020,Life TV (Taiwan),,MPEG-4/SD,6020,6021 Chi,,,,,4080 H,tp 12A,C38.5
12561 VChina0,DVB-S2QPSK124003/4,6030,Hwazan Satellite TV,,MPEG-4/HD,6030,6031 Chi,,,,,4080 H,tp 12A,C38.5
12561 VChina0,DVB-S2QPSK124003/4,6040,Wei Xin TV,,MPEG-4/HD,6040,6041 Chi,,,,,4080 H,tp 12A,C38.5
12561 VChina0,DVB-S2QPSK124003/4,6060,World TV,,MPEG-4/SD,6060,6061 Chi,,,,,4080 H,tp 12A,C38.5
12561 VChina0,DVB-S2QPSK124003/4,7010,Da Ai TV,,MPEG-4/HD,7010,7011 Chi,,,,,4080 H,tp 12A,C38.5
12575 VChina0,DVB-S2QPSK16002/3,130,Supreme Master TV,,?-?MPEG-2/SD,1301,3.11302 Eng,,T Kameda200419,,,4080 H,tp 12A,C38.5
