Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
4040 HGlobal,DVB-S28PSK297003/5,11002,Zee Cinema Asia,,MPEG-4/HD,7012,7013 Hin,Conax,new,,,,,
3760 HGlobal,DVB-S28PSK297005/6,11003,& TV,,MPEG-4/HD,7022,7023,Conax,,,,,,
4040 HGlobal,DVB-S28PSK297003/5,11003,& TV,,MPEG-4/HD,7022,7.23,Conax,new,,,,,
3760 HGlobal,DVB-S28PSK297005/6,11004,& pictures,,MPEG-4/HD,7032,7033,Conax,,,,,,
4040 HGlobal,DVB-S28PSK297003/5,11004,& pictures,,MPEG-4/HD,7032,7033,Conax,new,,,,,
3760 HGlobal,DVB-S28PSK297005/6,11005,Zee Café,,MPEG-4/HD,7042,7043 Eng,Conax,,,,,,
4040 HGlobal,DVB-S28PSK297003/5,11005,Zee Café,,MPEG-4/HD,7042,7043 Eng,Conax,new,,,,,
3760 HGlobal,DVB-S28PSK297005/6,11006,Zee Action,,MPEG-4/SD,7052,7053 Hin,Conax,,,,,,
4040 HGlobal,DVB-S28PSK297003/5,11006,Zee Action,,MPEG-4/SD,7052,7053 Hin,Conax,new,,,,,
3760 HGlobal,DVB-S28PSK297005/6,11007,Zing Asia,,MPEG-4/SD,7062,7063 Hin,Conax,,,,,,
4040 HGlobal,DVB-S28PSK297003/5,11007,Zing Asia,,MPEG-4/SD,7062,7063 Hin,Conax,new,,,,,
3760 HGlobal,DVB-S28PSK297005/6,11008,Zee Business,,MPEG-4/SD,7072,7073 Eng,Conax,,,,,,
4040 HGlobal,DVB-S28PSK297003/5,11008,Zee Business,,MPEG-4/SD,7072,7073 Eng,Conax,new,,,,,
3760 HGlobal,DVB-S28PSK297005/6,11009,Zee News,,MPEG-4/SD,7082,7083 Hin,Conax,,,,,,
4040 HGlobal,DVB-S28PSK297003/5,11009,Zee News,,MPEG-4/SD,7082,7083 Hin,Conax,new,,,,,
3760 HGlobal,DVB-S28PSK297005/6,11010,Zee Anmol,,MPEG-4/SD,7092,7093 Hin,Conax,,,,,,
4040 HGlobal,DVB-S28PSK297003/5,11010,Zee Anmol,,MPEG-4/SD,7092,7093 Hin,Conax,new,,,,,
3760 HGlobal,DVB-S28PSK297005/6,11011,Zee Bollywood,,MPEG-4/SD,7102,7103,Conax,,,,,,
4040 HGlobal,DVB-S28PSK297003/5,11011,Zee Bollywood,,MPEG-4/SD,7102,7103,Conax,new,,,,,
3760 HGlobal,DVB-S28PSK297005/6,11012,Zee Classic,,MPEG-4/SD,7112,7113 Hin,Conax,,,,,,
4040 HGlobal,DVB-S28PSK297003/5,11012,Zee Classic,,MPEG-4/SD,7112,7113 Hin,Conax,new,,,,,
3880 HGlobal,DVB-S28PSK297005/6,,Globecast,,,,9.4,IrdetoPowerVu,Albert I230512,,,,,
3880 HGlobal,DVB-S28PSK297005/6,3,Outdoor Channel International,,MPEG-4/HD,1030,1031 Eng1033 Chi2132 Tha2133 Vie2134 Chi,Irdeto,,,,,,
3880 HGlobal,DVB-S28PSK297005/6,34,CBeebies Asia,,MPEG-4/SD,3400,3401 Eng,PowerVu,,,,,,
3880 HGlobal,DVB-S28PSK297005/6,302,DreamWorks TV Asia,,MPEG-4/HD,2001,2002 Eng2003 Ind2004 May2005 Yue2006 Tgl2007 Chi2008 Vie2009 Tha,Irdeto,,,,,,
4160 Htp 12Global,DVB-S28PSK297003/5,302,DreamWorks TV Asia,,MPEG-4/HD,2001,2002 Eng2003 Ind2004 May2005 Yue2006 Tgl2007 Chi2008 Vie2009 Tha,Irdeto,new,,,,,
3904 HGlobal,,,,,,,,,C Sutton240301,,,,,
3910 HGlobal,,,,,,,,,C Sutton240301,,,,,
3920 HGlobal,,,,,,,,,C Sutton240301,,,,,
3934 HGlobal,DVB-S28PSK35342/3,,(RTM feeds),,,,,,Albert I201001,,,,,
3960 HGlobal,DVB-S28PSK297005/6,2,SET Asia,,MPEG-4/SD,1260,1220 Hin,PowerVu,,,,,,
3960 HGlobal,DVB-S28PSK297005/6,5,SET Middle East,,MPEG-4/SD,1560,1520 Hin,PowerVu,,,,,,
3960 HGlobal,DVB-S28PSK297005/6,6,Sony Max Asia,,MPEG-4/SD,1660,1620 Hin,PowerVu,,,,,,
3960 HGlobal,DVB-S28PSK297005/6,7,Sony SAB Asia,,MPEG-4/SD,910,900 Hin,PowerVu,,,,,,
3960 HGlobal,DVB-S28PSK297005/6,8,Max Middle East,,MPEG-4/SD,1010,1000 Hin,PowerVu,,,,,,
3960 HGlobal,DVB-S28PSK297005/6,103,History Asia,,MPEG-4/HD,131,132 Eng 133 Tha 134 May 135 Eng,PowerVu,,,,,,
3960 HGlobal,DVB-S28PSK297005/6,401,Lifetime Asia,,MPEG-4/HD,411,412 Eng 413 Tha 415 Eng,PowerVu,,,,,,
3960 HGlobal,DVB-S28PSK297005/6,415,Crime + Investigation Asia,,MPEG-4/HD,471,472 Eng 473 Tha 475 Eng,PowerVu,,,,,,
3960 HGlobal,DVB-S28PSK297005/6,502,Kix Asia,,MPEG-4/HD,531,532 Chi 534 Eng 535 May,Irdeto,,,,,,
3960 HGlobal,DVB-S28PSK297005/6,702,Celestial Movies Indonesia,,MPEG-4/HD,721,722 Chi,Irdeto,,,,,,
3960 HGlobal,DVB-S28PSK297005/6,801,(Encompass feeds),,,811,812,,,,,,,
4000 HGlobal,DVB-S28PSK297005/6,901,Celestial Movies Asia,,MPEG-4/SD,911,912 Chi 914 Tha 915 Eng,Irdeto,,,,,,
4000 HGlobal,DVB-S28PSK297005/6,903,Celestial Classic Movies,,MPEG-4/SD,951,952 Yue 953 Chi 954 Tha 965 Eng,Irdeto,,,,,,
4000 HGlobal,DVB-S28PSK297005/6,1000,Motorvision+,,MPEG-4/HD,2002,2003 Eng2004 Fre,Irdeto,,,,,,
4000 HGlobal,DVB-S28PSK297005/6,1104,Thrill,,MPEG-4/SD,1171,1172 Eng1174 Tha1175 Chi,Irdeto,,,,,,
4000 HGlobal,DVB-S28PSK297005/6,1901,Celestial Movies Pinoy,,MPEG-4/SD,1911,1912 Chi1913 Tgl,Irdeto,,,,,,
4000 HGlobal,DVB-S28PSK297005/6,1902,Miao Mi,,MPEG-4/SD,1931,1932 Chi1933 Ind1934 Eng,Irdeto,,,,,,
4000 HGlobal,DVB-S28PSK297005/6,1903,My Cinema Europe,,MPEG-4/SD,1511,1512,Irdeto,,,,,,
4000 HGlobal,DVB-S28PSK297005/6,2002,Colors Asia Pacific,,MPEG-4/SD,1331,1332 Hin,Irdeto,,,,,,
4000 HGlobal,DVB-S28PSK297005/6,22988,Zee Cinema Middle East,,MPEG-4/SD,3572,3573 Hin,Conax,,,,,,
4080 Htp 10Global,DVB-S28PSK300003/5,,Planetcast,,164-5,,5.5,IrdetoViaccess,C Sutton240302,https://www.lyngsat.com/providers/in/Planetcast.html,Planetcast,4080 H,tp 10,Global
4080 Htp 10Global,DVB-S28PSK300003/5,2,Baby TV Asia,,MPEG-4/HD,2002,3002 Eng4002 Ind5002 Chi6002 Fre800. Ara8012 Tha8102 Hin8112 Vie,Viaccess,,,,4080 H,tp 10,Global
4080 Htp 10Global,DVB-S28PSK300003/5,3,Fight Sports,,MPEG-4/HD,2003,3003 Eng4003 Tha,Viaccess,,,,4080 H,tp 10,Global
4080 Htp 10Global,DVB-S28PSK300003/5,5,Sky News UK,,MPEG-4/HD,2005,3005 Eng,Viaccess,,,,4080 H,tp 10,Global
4080 Htp 10Global,DVB-S28PSK300003/5,51,Hits,,MPEG-4/HD,101,102 Eng,Irdeto,,,,4080 H,tp 10,Global
4080 Htp 10Global,DVB-S28PSK300003/5,52,Hits Movies,,MPEG-4/HD,201,202 Eng,Irdeto,,,,4080 H,tp 10,Global
4080 Htp 10Global,DVB-S28PSK300003/5,54,Hits Now,,MPEG-4/HD,401,402 Eng,Irdeto,,,,4080 H,tp 10,Global
4120 Htp 11Global,DVB-S28PSK300003/5,,IKO MG,,1-301,,5.5,ConaxIrdetoViaccess,C Sutton240302,https://www.lyngsat.com/providers/it/IKO-MG.html,IKO MG,4120 H,tp 11,Global
4120 Htp 11Global,DVB-S28PSK300003/5,1,English Club TV,,MPEG-4/HD,2001,3001 Eng,Viaccess,,,,4120 H,tp 11,Global
4120 Htp 11Global,DVB-S28PSK300003/5,2,Stingray CMusic,,MPEG-4/HD,2002,3002 Eng,Viaccess,,,,4120 H,tp 11,Global
4120 Htp 11Global,DVB-S28PSK300003/5,4,Silk Way,,MPEG-4/HD,2004,3004 Rus4004 Kaz5004 Kir6004 Uzb7004 Eng,,,,,4120 H,tp 11,Global
4120 Htp 11Global,DVB-S28PSK300003/5,5,SpoTV Asia,,MPEG-4/HD,50,256 Eng 257 Qaa 258 May,Conax,,,,4120 H,tp 11,Global
4120 Htp 11Global,DVB-S28PSK300003/5,6,SpoTV 2 Asia,,MPEG-4/HD,52,53 Eng  55 Qaa  56 May,Conax,,,,4120 H,tp 11,Global
4120 Htp 11Global,DVB-S28PSK300003/5,55,Inultra,,HEVC/UHD,2110,2100 Eng,Conax,,,,4120 H,tp 11,Global
4160 Htp 12Global,DVB-S28PSK297003/5,,Astro,,5-5,,5.5,IrdetoViaccess,Albert I240305,https://www.lyngsat.com/providers/my/Astro.html,Astro,4160 H,tp 12,Global
4160 Htp 12Global,DVB-S28PSK297003/5,4,Global Trekker,,MPEG-4/HD,313,312 Eng,Viaccess,,,,4160 H,tp 12,Global
4160 Htp 12Global,DVB-S28PSK297003/5,6,Smithsonian Channel Asia,,MPEG-4/HD,304,305 Eng,Viaccess,,,,4160 H,tp 12,Global
12396 Htp 16KHIndonesia0,DVB-S28PSK310002/3,,K Vision,,,,6.6,ConaxNeotion SHL,Albert I230930,,,4160 H,tp 12,Global
12436 HIndonesia0,DVB-S28PSK310002/3,,K Vision,,,,6.6,ConaxNeotion SHL,Albert I240101,,,4160 H,tp 12,Global
12396 Htp 16KHIndonesia0,DVB-S28PSK310002/3,44,On Channel,,MPEG-4/SD,1794,1792 Ind,,,,,4160 H,tp 12,Global
12436 HIndonesia0,DVB-S28PSK310002/3,307,Rajawali TV,,MPEG-4/SD,5383,4615 Ind,,,,,4160 H,tp 12,Global
12436 HIndonesia0,DVB-S28PSK310002/3,312,TVRI Nasional,,MPEG-4/SD,5394,4626 Ind,,,,,4160 H,tp 12,Global
12436 HIndonesia0,DVB-S28PSK310002/3,314,Bali TV,,MPEG-4/SD,5396,4628 Ind,,,,,4160 H,tp 12,Global
12436 HIndonesia0,DVB-S28PSK310002/3,315,JTV (Indonesia),,MPEG-4/SD,5397,4629 Ind,,,,,4160 H,tp 12,Global
12436 HIndonesia0,DVB-S28PSK310002/3,316,Da Ai TV Indonesia,,MPEG-4/SD,5398,4630 Ind,,,,,4160 H,tp 12,Global
12436 HIndonesia0,DVB-S28PSK310002/3,319,TV Mu,,MPEG-4/SD,5401,4633 Ind,,,,,4160 H,tp 12,Global
12436 HIndonesia0,DVB-S28PSK310002/3,320,TV 9 Nusantara,,MPEG-4/SD,5408,4640 Ind,,,,,4160 H,tp 12,Global
12436 HIndonesia0,DVB-S28PSK310002/3,325,Quran TV (Saudi Arabia),,MPEG-4/SD,5413,4645 Ara,,,,,4160 H,tp 12,Global
