Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
3857 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,,,3594 R,tp 2,C44-45
3858 Ltp 6AC44-45,DVB-S28PSK51203/4T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,,,3594 R,tp 2,C44-45
3864 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,,,3594 R,tp 2,C44-45
3921 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,,,3594 R,tp 2,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,,,3594 R,tp 2,C44-45
4018 Ltp 8AC44-45,DVB-S28PSK51203/4T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,,,3594 R,tp 2,C44-45
3594 Rtp 2C44-45,DVB-S28PSK51203/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3595 Ltp 2AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3621 Rtp 3C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3628 Rtp 3C44-45,DVB-S28PSK51203/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3695 Rtp 4C44-45,DVB-S28PSK51203/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,.092 Rus,,,,,3594 R,tp 2,C44-45
3704 Rtp 4C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3803 Ltp 5AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3822 Ltp 5AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3857 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3858 Ltp 6AC44-45,DVB-S28PSK51203/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3864 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3881 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3921 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3964 Ltp 7AC44-45,DVB-S28PSK51203/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
4018 Ltp 8AC44-45,DVB-S28PSK51203/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,,,3594 R,tp 2,C44-45
3594 Rtp 2C44-45,DVB-S28PSK51203/4T2-MIPLP 1,1130,Radio Rossii (+2h),,,,1132 Rus,,,,,3594 R,tp 2,C44-45
3621 Rtp 3C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1130,Radio Rossii (+2h),,,,1132 Rus,,,,,3594 R,tp 2,C44-45
3628 Rtp 3C44-45,DVB-S28PSK51203/4T2-MIPLP 1,1130,Radio Rossii (+2h),,,,1132 Rus,,,,,3594 R,tp 2,C44-45
3857 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1130,Radio Rossii (+2h),,,,1132 Rus,,,,,3594 R,tp 2,C44-45
3921 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,1130,Radio Rossii (+2h),,,,1132 Rus,,,,,3594 R,tp 2,C44-45
3595 Ltp 2AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Saratov,,1-1,,7.9,,N Stanislav230409,https://www.lyngsat.com/providers/ru/RTRS-Saratov.html,RTRS Saratov,3595 L,tp 2A,C44-45
3595 Ltp 2AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Saratov,,1-1,,7.9,,N Stanislav230409,https://www.lyngsat.com/providers/ru/RTRS-Saratov.html,RTRS Saratov,3822 L,tp 5A,C44-45
3595 Ltp 2AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Saratov,,1-1,,7.9,,N Stanislav230409,https://www.lyngsat.com/providers/ru/RTRS-Saratov.html,RTRS Saratov,3595 L,tp 2A,C44-45
3595 Ltp 2AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Saratov,,1-1,,7.9,,N Stanislav230409,https://www.lyngsat.com/providers/ru/RTRS-Saratov.html,RTRS Saratov,3822 L,tp 5A,C44-45
3822 Ltp 5AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Saratov,,1-1,,7.9,,N Stanislav230306,https://www.lyngsat.com/providers/ru/RTRS-Saratov.html,RTRS Saratov,3595 L,tp 2A,C44-45
3822 Ltp 5AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Saratov,,1-1,,7.9,,N Stanislav230306,https://www.lyngsat.com/providers/ru/RTRS-Saratov.html,RTRS Saratov,3822 L,tp 5A,C44-45
3822 Ltp 5AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Saratov,,1-1,,7.9,,N Stanislav230306,https://www.lyngsat.com/providers/ru/RTRS-Saratov.html,RTRS Saratov,3595 L,tp 2A,C44-45
3822 Ltp 5AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Saratov,,1-1,,7.9,,N Stanislav230306,https://www.lyngsat.com/providers/ru/RTRS-Saratov.html,RTRS Saratov,3822 L,tp 5A,C44-45
3595 Ltp 2AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,1020,Rossiya 1,,MPEG-4/SD,1021,.022 Rus,GoSTcrypt,,,,3822 L,tp 5A,C44-45
3803 Ltp 5AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,1020,Rossiya 1,,MPEG-4/SD,1021,1022 Rus,GoSTcrypt,,,,3822 L,tp 5A,C44-45
3822 Ltp 5AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,1020,Rossiya 1,,MPEG-4/SD,1021,1022 Rus,GoSTcrypt,,,,3822 L,tp 5A,C44-45
3595 Ltp 2AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,1130,Radio Rossii,,,,1132 Rus,,,,,3822 L,tp 5A,C44-45
3803 Ltp 5AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,1130,Radio Rossii,,,,1132 Rus,,,,,3822 L,tp 5A,C44-45
3822 Ltp 5AC44-45,DVB-S28PSK51303/4T2-MIPLP 1,1130,Radio Rossii,,,,1132 Rus,,,,,3822 L,tp 5A,C44-45
3621 Rtp 3C44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Yugoria,,8835-2,,7.9,,N Stanislav210718,https://www.lyngsat.com/providers/ru/RTRS-Yugoria.html,RTRS Yugoria,3621 R,tp 3,C44-45
3621 Rtp 3C44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Yugoria,,8835-2,,7.9,,N Stanislav210718,https://www.lyngsat.com/providers/ru/RTRS-Yugoria.html,RTRS Yugoria,3921 R,tp 6,C44-45
3621 Rtp 3C44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Yugoria,,8835-2,,7.9,,N Stanislav210718,https://www.lyngsat.com/providers/ru/RTRS-Yugoria.html,RTRS Yugoria,3621 R,tp 3,C44-45
3621 Rtp 3C44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Yugoria,,8835-2,,7.9,,N Stanislav210718,https://www.lyngsat.com/providers/ru/RTRS-Yugoria.html,RTRS Yugoria,3921 R,tp 6,C44-45
3921 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Yugoria,,8835-2,,7.9,,N Stanislav230719,https://www.lyngsat.com/providers/ru/RTRS-Yugoria.html,RTRS Yugoria,3621 R,tp 3,C44-45
3921 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Yugoria,,8835-2,,7.9,,N Stanislav230719,https://www.lyngsat.com/providers/ru/RTRS-Yugoria.html,RTRS Yugoria,3921 R,tp 6,C44-45
3921 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Yugoria,,8835-2,,7.9,,N Stanislav230719,https://www.lyngsat.com/providers/ru/RTRS-Yugoria.html,RTRS Yugoria,3621 R,tp 3,C44-45
3921 Rtp 6C44-45,DVB-S28PSK51303/4T2-MIPLP 1,,RTRS Yugoria,,8835-2,,7.9,,N Stanislav230719,https://www.lyngsat.com/providers/ru/RTRS-Yugoria.html,RTRS Yugoria,3921 R,tp 6,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3627 Ltp 3AC44-45,DVB-S2QPSK205805/6T2-MIPLP 0,,RTRS 1,,8835-1,,5.2,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3643 Rtp 3C44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3704 Ltp 4AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-2,,7.9,,N Stanislav230706,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3977 L,tp 7A,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3627 L,tp 3A,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3643 R,tp 3,C44-45
3977 Ltp 7AC44-45,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,8835-1,,7.9,,N Stanislav220225,https://www.lyngsat.com/providers/ru/RTRS-1.html,RTRS 1,3704 L,tp 4A,C44-45
