Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,Provider,Frequency,Beam,EIRP
10928 Htp A11Europe B44-46,DVB-S28PSK300003/5,1108*,Viasat Explore East,,MPEG-4/HD,2501,2502 Qaa,Conax,,,,,,
10928 Htp A11Europe B44-46,DVB-S28PSK300003/5,1103,Viasat History,,MPEG-2/SD,1301,1302 Qaa1316 Rus1317 Hun1318 Cze1319 Tur,ConaxIrdetoNagravision,,,,,,
10928 Htp A11Europe B44-46,DVB-S28PSK300003/5,1104,TV 1000 Balkan,,MPEG-2/SD,1401,1402 Eng1410 Rum1411 Bul,ConaxIrdetoNagravisionVideoguard,,,,,,
10928 Htp A11Europe B44-46,DVB-S28PSK300003/5,1105,TV 1000 Russkoe Kino,,MPEG-2/SD,1501,1502 Rus,Conax,,,,,,
10928 Htp A11Europe B44-46,DVB-S28PSK300003/5,1106*,Viasat History HD,,MPEG-4/HD,2601,2602 Qaa,Conax,,,,,,
10928 Htp A11Europe B44-46,DVB-S28PSK300003/5,1107*,Epic Drama,,MPEG-4/HD,2201,2202 Qaa,Conax,,,,,,
10928 Htp K11South East Africa0,DVB-S28PSK300002/3,,Parabole Réunion,,366-50200,,6.6,MediaguardNagravisionViaccess,Anonymous231231,,,,,
11596 Htp L7South East Africa0,DVB-S2QPSK299808/9,,Parabole Réunion,,366-50800,,6.2,Viaccess,D de Jong240226,,,,,
10958 Htp B1Europe A,DVB-S28PSK33335/6,,(feeds),,,,,,Jamie A230806,,,,,
10962 Htp B1Europe A,DVB-S29623/4,,(feeds),,,,,,Roli230208,,,,,
10966 Htp B1Europe A,DVB-S28PSK33335/6,,(feeds),,,,,,Jamie A220506,,,,,
10969 Htp B1Europe A,DVB-S28PSK33335/6,,(feeds),,,,,,Jamie A180804,,,,,
10975 Htp B1Europe A,DVB-S216APSK48002/3,,(feeds),,,,,,Roli220507,,,,,
10981 Htp B1Europe A,DVB-S28PSK34625/6,,(feeds),,,,,,Roli150801,,,,,
10986 Htp B1Europe A,DVB-S28PSK33305/6,,(feeds),,,,,,Jamie A220214,,,,,
10990 Htp B1Europe A,DVB-S28PSK33305/6,,(feeds),,,,,,Jamie A220224,,,,,
10995 Htp B1Europe A,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie ARoli230607,,,,,
11000 Htp B1Europe A,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie ARoli230607,,,,,
11004 Htp B1Europe A,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie ARoli230607,,,,,
11009 Htp B1Europe A,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie ARoli230607,,,,,
11015 Htp B1Europe A,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A220123,,,,,
11024 Htp B1Europe A,DVB-S35503/4,,(feeds),,,,,,Jamie ARoli211106,,,,,
11039 Htp B3Europe A,DVB-S28PSK25003/4,,(feeds),,,,,,Jamie A220714,,,,,
11042 Htp B3Europe A,DVB-S28PSK25003/4,,(feeds),,,,,,Jamie A220714,,,,,
11048 Htp B3Europe A,DVB-S28PSK22223/4,,(feeds),,,,,,Jamie A231118,,,,,
11057 Htp B3Europe A,DVB-S28PSK36005/6,,(feeds),,,,,,Jamie A230520,,,,,
11062 Htp B3Europe A,DVB-S28PSK36005/6,,(feeds),,,,,,Jamie A230520,,,,,
11072 Htp B3Europe A,DVB-S2QPSK75009/10,,(feeds),,,,,,S Evans221122,,,,,
11081 Htp B3Europe A,DVB-S28PSK75003/4,,(feeds),,,,,,Jamie A230617,,,,,
11089 Htp B3Europe A,DVB-S28PSK4937,,(feeds),,,,,,Jamie A240211,,,,,
11098 Htp B3Europe A,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230819,,,,,
11107 Htp B3Europe A,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A231118,,,,,
11126 Htp B5Europe A,DVB-S28PSK33335/6,,(feeds),,,,,,Jamie A230806,,,,,
11130 Htp B5Europe A,DVB-S28PSK25003/4,,(feeds),,,,,,Roli240223,,,,,
11137 Htp B5Europe A,DVB-S44447/8,,(feeds),,,,,,Jamie A230806,,,,,
11144 Htp B5Europe A,DVB-S44447/8,,(feeds),,,,,,Roli240210,,,,,
11148 Htp B5Europe A,DVB-S28PSK25003/4,,(feeds),,,,,,Roli230129,,,,,
11155 Htp B5Europe A,DVB-S28PSK50003/4,,(feeds),,,,,,Jamie A230617,,,,,
11161 Htp B5Europe A,DVB-S28PSK50003/4,,(feeds),,,,,,Jamie A230312,,,,,
11167 Htp B5Europe A,DVB-S28PSK50003/4,,(feeds),,,,,,Jamie A230312,,,,,
11188 Htp B5Europe A,DVB-S28PSK96003/4,,(feeds),,,,,,Jamie A230520,,,,,
11579 Vtp D8Europe B,DVB-S32007/8,,(feeds),,,,,,Jamie A240104,,,,,
11591 Vtp D8Europe B,DVB-S28PSK72003/4,,(feeds),,,,,,Roli240106,,,,,
11599 Vtp D8Europe B,DVB-S28PSK98743/4,,(feeds),,,,,,Roli240303,,,,,
11606 Vtp D8Europe B,DVB-S28PSK36003/4,,(feeds),,,,,,Jamie A240113,,,,,
11611 Vtp D8Europe B,DVB-S32003/4,,(feeds),,,,,,Jamie A240210,,,,,
11665 Vtp D10Europe B,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A240113,,,,,
11674 Vtp D10Europe B,DVB-S28PSK75003/4,,(feeds),,,,,,Roli231028,,,,,
11685 Vtp D10Europe B,DVB-S28PSK75003/4,,(feeds),,,,,,Roli231028,,,,,
12516 Htp F1Europe A,DVB-S28PSK32003/4,,(feeds),,,,,,Roli230203,,,,,
12521 Htp F1Europe A,DVB-S216APSK20002/3,,(feeds),,,,,,Jamie A220908,,,,,
12523 Htp F1Europe A,DVB-S28PSK48003/4,,(feeds),,,,,,Jamie A230707,,,,,
12531 Htp F1Europe A,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230210,,,,,
12538 Htp F1Europe A,DVB-S28PSK25005/6,,(feeds),,,,,,Roli220925,,,,,
12548 Vtp F2Europe B,DVB-S28PSK72003/4,,(feeds),,,,,,Roli240122,,,,,
12589 Htp F3Europe B,DVB-S28PSK36503/4,,(feeds),,,,,,Roli240211,,,,,
12595 Htp F3Europe B,DVB-S28PSK36503/4,,(feeds),,,,,,Roli240310,,,,,
12597 Vtp F4Europe B,DVB-S28PSK49363/4,,(feeds),,,,,,Stanley_cassidyRoli230618,,,,,
12606 Vtp F4Europe B,DVB-S28PSK100003/4,,(feeds),,,,,,Roli220820,,,,,
12609 Htp F3Europe B,DVB-S28PSK49373/4,,(feeds),,,,,,Jamie A231029,,,,,
12615 Vtp F4Europe B,DVB-S28PSK57103/4,,(feeds),,,,,,Jamie A221125,,,,,
12617 Htp F3Europe B,DVB-S28PSK98743/4,,(feeds),,,,,,Roli240305,,,,,
12620 Vtp F4Europe B,DVB-S28PSK66603/4,,(feeds),,,,,,Roli230415,,,,,
12625 Vtp F4Europe B,DVB-S28PSK16505/6,,(feeds),,,,,,Jamie A161013,,,,,
12627 Htp F3Europe B,DVB-S28PSK75003/4,,(feeds),,,,,,Roli230625,,,,,
12648 Htp F3Europe B,DVB-S28PSK49363/4,,(feeds),,,,,,Roli230818,,,,,
12657 Htp F3Europe B,DVB-S28PSK49363/4,,(feeds),,,,,,Roli231104,,,,,
12674 Htp F5Europe B,DVB-S29303/4,,(feeds),,,,,,Jamie A210611,,,,,
12679 Htp F5Europe B,DVB-S250003/4,,(feeds),,,,,,Stanley_cassidy231231,,,,,
12683 Vtp F6Europe A,DVB-S28PSK24003/4,,(feeds),,,,,,Roli150703,,,,,
12685 Htp F5Europe B,DVB-S250003/4,,(feeds),,,,,,Stanley_cassidy231231,,,,,
12689 Vtp F6Europe A,DVB-S28PSK60003/4,,(feeds),,,,,,Roli230114,,,,,
12696 Vtp F6Europe A,DVB-S216APSK60002/3,,(feeds),,,,,,Jamie A230624,,,,,
12704 Vtp F6Europe A,DVB-S216APSK60002/3,,(feeds),,,,,,Jamie A230624,,,,,
12706 Htp F5Europe B,DVB-S28PSK26703/5,,(feeds),,,,,,Jamie A230912,,,,,
12712 Htp F5Europe B,DVB-S28PSK26703/5,,(feeds),,,,,,Roli231110,,,,,
12720 Vtp F6Europe A,DVB-S28PSK80003/4,,(feeds),,,,,,Roli230423,,,,,
12728 Htp F5Europe B,DVB-S216APSK26002/3,,(feeds),,,,,,Jamie A231001,,,,,
12730 Vtp F6Europe A,DVB-S28PSK80003/4,,(feeds),,,,,,Roli230423,,,,,
12735 Htp F5Europe B,DVB-S28PSK49363/4,,(feeds),,,,,,Roli230618,,,,,
12739 Vtp F6Europe A,DVB-S28PSK24003/4,,(feeds),,,,,,Jamie A210831,,,,,
12743 Vtp F6Europe A,DVB-S28PSK24003/4,,(feeds),,,,,,Jamie A210831,,,,,
10972 Vtp B2Europe B44-46,DVB-S28PSK275003/5,,Total TV,,366-30203,,5.5,IrdetoNagravisionVideoguard,M Al-Taie240227,,,,,
11011 Vtp B2Europe B44-46,DVB-S28PSK275003/5,,Total TV,,366-30204,,5.5,IrdetoVideoguard,F Dibba230930,,,,,
11139 Vtp B6Europe B44-46,DVB-S28PSK275003/5,,Total TV,,366-52012,,5.5,IrdetoVideoguard,M Al-Taie221025,,,,,
11178 Vtp B6Europe B44-46,DVB-S28PSK275003/5,,Total TV,,366-52011,,5.5,IrdetoVideoguard,D Lita210312,,,,,
11221 Htp C1Europe A47-48,DVB-S28PSK300003/5,,Total TV,,366-40100,,5.5,ConaxIrdetoVideoguard,Wellikan230328,,,,,
11231 Vtp C2Europe A47-48,DVB-S2QPSK420004/5,,Total TV,,366-40200,,4.7,ConaxIrdetoNagravisionVideoguard,S Günes231215,,,,,
11387 Htp C9Europe B44-46,DVB-S28PSK300003/5,,Total TV,,366-40900,,5.5,ConaxIrdetoNagravisionVideoguard,M Al-Taie240227,,,,,
11471 Htp D1Europe B44-46,DVB-S28PSK300003/4,,Total TV,,366-50100,,7.9,ConaxIrdetoNagravisionVideoguard,S Günes231215,,,,,
11554 Htp D5Europe B44-46,DVB-S28PSK300003/4,,Total TV,,366-50500,,7.9,ConaxIrdetoNagravisionVideoguard,S Günes231215,,,,,
10972 Vtp B2Europe B44-46,DVB-S28PSK275003/5,1351,K CN 1,,MPEG-4/SD,251,3511 Srp,,,,,,,
10972 Vtp B2Europe B44-46,DVB-S28PSK275003/5,1369,K CN 2,,MPEG-4/SD,269,3691 Srp,,,,,,,
10972 Vtp B2Europe B44-46,DVB-S28PSK275003/5,1370,K CN 3,,MPEG-4/SD,270,3701 Srp,,,,,,,
11024 Htp G1Sub-Sahara Africa0,DVB-S33335/6,1,TV Malagasy,,65535-1MPEG-2/SD,512,6.5 768,,DB4VQ170721,,,,,
11024 Htp G1Sub-Sahara Africa0,DVB-S33335/6,,Radio Madagasikara,,,,211,,,,,,,
11053.4 Htp B3Europe A47-48,DVB-S3653/4,,Castor Networks,,,,5.5,,D de Jong230911,,,,,
11053.4 Htp B3Europe A47-48,DVB-S3653/4,,100% NL,,,,101 Dut,,,,,,,
11053.4 Htp B3Europe A47-48,DVB-S3653/4,,Radio Veronica,,,,2.1 Dut,,,,,,,
11053.9 Htp B3Europe A47-48,DVB-S2QPSK3653/5,,Broadcast Partners,,,,2.2,,D de Jong230911,,,,,
11054.6 Htp B3Europe A47-48,DVB-S3652/3,,Broadcast Partners,,,,4.4,,D de Jong230911,,,,,
11053.9 Htp B3Europe A47-48,DVB-S2QPSK3653/5,,Sky Radio (Netherlands),,,,161 Dut,,,,,,,
11053.9 Htp B3Europe A47-48,DVB-S2QPSK3653/5,,Radio 10,,,,162 Dut,,,,,,,
11054.2 Htp B3Europe A47-48,DVB-S1763/4,,BNR Nieuwsradio,,,,5.5  64 Dut,,S Evans230320,,,,,
11054.6 Htp B3Europe A47-48,DVB-S3652/3,,Radio 538,,,,101 Dut,,,,,,,
11054.6 Htp B3Europe A47-48,DVB-S3652/3,,Joe Nederland,,,,201 Dut,,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1151,AMC Central Europe,,HEVC/HD,1101,1102 Cze1103 Qaa,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1152,TV Barrandov,,HEVC/HD,1201,1202 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1153,CT 1 Cechy,,HEVC/HD,1301,1302 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1154,CT 24,,HEVC/HD,1401,140. Cze,,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1155,Prima Krimi,,HEVC,1501,1502 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1156,CT 2,,HEVC/HD,1601,1602 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1157,Arena Sport 1 (Slovakia),,MPEG-4/HD,1701,1702 Slo,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1158,HBO Czechia,,HEVC/HD,1801,1802 Cze1803 Eng,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1159,CT Décku (06-20),,HEVC,1901,1902 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1159,CT art (20-06),,HEVC,1901,1902 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1160,CT Sport,,HEVC/HD,2001,2002 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1161,Prima Cool,,HEVC/HD,2101,2102 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1162,Prima Love,,HEVC,2201,2202 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1163,Discovery Channel Central Europe,,HEVC,2301,2302 Cze2303 Eng2304 Hun,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1164,Prima Max,,HEVC/HD,2401,2402 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1165,Prima Plus,,HEVC/HD,2501,2502 Cze,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1166,Sport 1 Czechia,,HEVC/HD,2601,2602 Cze2603 Slo,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1167,TLC Pan Regional,,HEVC,2701,2702 Cze2703 Hun2704 Eng,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1168,RTVS 24,,HEVC,2801,2802 Slo,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1169,Auto Motor und Sport,,HEVC/HD,2901,2902 Cze2903 Bul2904 Ger,Conax,,,,,,
11055 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,1171,Prima Zoom,,HEVC/HD,3101,3102 Cze,Conax,,,,,,
11094 Vtp B4Europe B44-46,DVB-S2QPSK275004/5,,Antik Sat,,366-30401,,4.7,ConaxIrdetoVideoguard,S Günes231215,,,,,
11324 Vtp C6Europe B44-46,DVB-S28PSK300002/3,,Antik Sat,,366-40600,,6.6,Conax,M Al-Taie240315,,,,,
11139 Vtp B6Europe B44-46,DVB-S28PSK275003/5,64,Pink Folk 1,,MPEG-4/SD,564,664 Srp,,,,,,,
11173 Htp B5Europe A,DVB-S28PSK50003/4,,(Rai feeds),,,,,,Jamie A230520,,,,,
11179 Htp B5Europe A,DVB-S28PSK50003/4,,(Rai feeds),,,,,,Jamie A230524,,,,,
11178 Vtp B6Europe B44-46,DVB-S28PSK275003/5,3,Pink Radio,,,,661 Srp,,,,,,,
11178 Vtp B6Europe B44-46,DVB-S28PSK275003/5,13,Welcome To Fun Radio,,,,662 Srp,,,,,,,
11221 Htp C1Europe A47-48,DVB-S28PSK300003/5,4466,Kanal 77,,,,666 Mac,,,,,,,
11231 Vtp C2Europe A47-48,DVB-S2QPSK420004/5,773,Play,,,,3731 Srp,,,,,,,
11262 Htp C3Europe B44-46,DVB-S28PSK300002/3,,Team:Media,,366-1,,6.6,,M Al-Taie230605,,,,,
11262 Htp C3Europe B44-46,DVB-S28PSK300002/3,4,BN 2,,MPEG-4/HD,93,95 Srp,IrdetoViaccessVideoguard,,,,,,
11262 Htp C3Europe B44-46,DVB-S28PSK300002/3,5,BN Music,,MPEG-4/HD,109,111 Srp,,,,,,,
11262 Htp C3Europe B44-46,DVB-S28PSK300002/3,12,BN,,MPEG-4/HD,221,223 Srp,IrdetoViaccessVideoguard,,,,,,
