Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Vtp SF17KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-30,,6.6,Irdeto,Anonymous240401,DVB-S2,30000,2/3,11808 V,tp SF17K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11808 Htp SF18KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-34,,6.6,Irdeto,Anonymous230128,DVB-S2,30000,2/3,11808 H,tp SF18K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Vtp SF19KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-31,,6.6,Irdeto,J Robinson220917,DVB-S2,30000,2/3,11848 V,tp SF19K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11848 Htp SF20KSouth Africa,DVB-S28PSK300002/3,,DSTV South Africa,,6144-35,,6.6,Irdeto,Anonymous230925,DVB-S2,30000,2/3,11848 H,tp SF20K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
11888 Vtp SF21KSouth Africa,DVB-S300005/6,,DSTV South Africa,,6144-28,,6.5,Irdeto,Anonymous231222,DVB-S,30000,5/6,11888 V,tp SF21K,,Irdeto,,DSTV South Africa,https://www.lyngsat.com/packages/DSTV-South-Africa.html,False,
