Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
4080 LGlobal,DVB-S28PSK36003/4,,(feeds),,,,,,N Stanislav231213,DVB-S2,3600.0,3/4,4080 L,,,,,,,,,False,
12667 HEMENA FSS,DVB-S28PSK44443/4,,(feeds),,,,,,Roli231203,DVB-S2,4444.0,3/4,12667 H,,,,,,,,,False,
12676 HEMENA FSS,DVB-S28PSK44443/4,,(feeds),,,,,,Roli231205,DVB-S2,4444.0,3/4,12676 H,,,,,,,,,False,
12708 HEMENA FSS,DVB-S28PSK22203/4,,(feeds),,,,,,N Stanislav231122,DVB-S2,2220.0,3/4,12708 H,,,,,,,,,False,
12714 HEMENA FSS,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A231216,DVB-S2,7200.0,3/4,12714 H,,,,,,,,,False,
12723 HEMENA FSS,DVB-S28PSK22203/4,,(feeds),,,,,,N Stanislav231130,DVB-S2,2220.0,3/4,12723 H,,,,,,,,,False,
12731 HEMENA FSS,DVB-S28PSK33303/4,,(feeds),,,,,,N Stanislav231120,DVB-S2,3330.0,3/4,12731 H,,,,,,,,,False,
12736 HEMENA FSS,DVB-S28PSK36005/6,,(feeds),,,,,,N Stanislav240223,DVB-S2,3600.0,5/6,12736 H,,,,,,,,,False,
4085 LGlobal,DVB-S33303/4,1.0,Télé Sahel,,0-1MPEG-2/SD,768.0,5.5 769 Fre,,DX Bozóth240326,DVB-S,3330.0,3/4,4085 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,,False,
4085 LGlobal,DVB-S33303/4,1.0,Télé Sahel,,0-1MPEG-2/SD,768.0,5.5 769 Fre,,DX Bozóth240326,DVB-S,3330.0,3/4,4085 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,,False,
4085 LGlobal,DVB-S33303/4,1.0,Télé Sahel,,0-1MPEG-2/SD,768.0,5.5 769 Fre,,DX Bozóth240326,DVB-S,3330.0,3/4,4085 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,,False,
4099 LGlobal,DVB-S28PSK200002/3,1.0,Télé Sahel,,MPEG-4/SD,101.0,1101 Fre,,,DVB-S2,20000.0,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,,False,
4099 LGlobal,DVB-S28PSK200002/3,1.0,Télé Sahel,,MPEG-4/SD,101.0,1101 Fre,,,DVB-S2,20000.0,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,,False,
4099 LGlobal,DVB-S28PSK200002/3,1.0,Télé Sahel,,MPEG-4/SD,101.0,1101 Fre,,,DVB-S2,20000.0,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,,False,
4099 LGlobal,DVB-S28PSK200002/3,19.0,Télé Sahel,,MPEG-4/SD,119.0,1119 Fre,,,DVB-S2,20000.0,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,,False,
4099 LGlobal,DVB-S28PSK200002/3,19.0,Télé Sahel,,MPEG-4/SD,119.0,1119 Fre,,,DVB-S2,20000.0,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,,False,
4099 LGlobal,DVB-S28PSK200002/3,19.0,Télé Sahel,,MPEG-4/SD,119.0,1119 Fre,,,DVB-S2,20000.0,2/3,4099 L,,,,,Télé Sahel,https://www.lyngsat.com/tvchannels/ne/Tele-Sahel.html,,,False,
