Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
10975 VSE Asia,DVB-S28PSK300003/4,,(feeds),,,,,,Bulek Sps200414,DVB-S2,30000.0,3/4,10975 V,,,,,,,,,False,
10982 VSE Asia,DVB-S16003/4,,(feeds),,,,,,Bulek Sps200421,DVB-S,1600.0,3/4,10982 V,,,,,,,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,,,,,,4.0,Wyplay,Albert I230104,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,,,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,101.0,CCTV 1,,HEVC/HD,651.0,652 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 1,https://www.lyngsat.com/tvchannels/cn/CCTV-1.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,101.0,CCTV 1,,HEVC/HD,651.0,652 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 1,https://www.lyngsat.com/tvchannels/cn/CCTV-1.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,102.0,CCTV 2,,HEVC,731.0,732 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 2,https://www.lyngsat.com/tvchannels/cn/CCTV-2.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,102.0,CCTV 2,,HEVC,731.0,732 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 2,https://www.lyngsat.com/tvchannels/cn/CCTV-2.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,103.0,CCTV Entertainment,,HEVC,551.0,552 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV Entertainment,https://www.lyngsat.com/tvchannels/cn/CCTV-Entertainment.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,104.0,CCTV 4 Asia,,HEVC,421.0,422 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 4 Asia,https://www.lyngsat.com/tvchannels/cn/CCTV-4-Asia.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,104.0,CCTV 4 Asia,,HEVC,421.0,422 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 4 Asia,https://www.lyngsat.com/tvchannels/cn/CCTV-4-Asia.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,105.0,CCTV 5+,,HEVC/HD,661.0,662 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 5+,https://www.lyngsat.com/tvchannels/cn/CCTV-5-.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,106.0,CCTV 6,,HEVC,561.0,562 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 6,https://www.lyngsat.com/tvchannels/cn/CCTV-6.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,106.0,CCTV 6,,HEVC,561.0,562 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 6,https://www.lyngsat.com/tvchannels/cn/CCTV-6.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,107.0,CCTV 7,,HEVC,741.0,742 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 7,https://www.lyngsat.com/tvchannels/cn/CCTV-7.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,107.0,CCTV 7,,HEVC,741.0,742 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 7,https://www.lyngsat.com/tvchannels/cn/CCTV-7.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,108.0,CCTV Opera,,HEVC,611.0,612 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV Opera,https://www.lyngsat.com/tvchannels/cn/CCTV-Opera.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,109.0,CCTV 9,,HEVC,751.0,752 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 9,https://www.lyngsat.com/tvchannels/cn/CCTV-9.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,109.0,CCTV 9,,HEVC,751.0,752 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 9,https://www.lyngsat.com/tvchannels/cn/CCTV-9.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,110.0,CCTV 10,,HEVC,761.0,762 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 10,https://www.lyngsat.com/tvchannels/cn/CCTV-10.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,110.0,CCTV 10,,HEVC,761.0,762 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 10,https://www.lyngsat.com/tvchannels/cn/CCTV-10.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,111.0,CCTV 11,,HEVC,281.0,282 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 11,https://www.lyngsat.com/tvchannels/cn/CCTV-11.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,111.0,CCTV 11,,HEVC,281.0,282 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 11,https://www.lyngsat.com/tvchannels/cn/CCTV-11.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,112.0,CCTV 12,,HEVC,771.0,772 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 12,https://www.lyngsat.com/tvchannels/cn/CCTV-12.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,112.0,CCTV 12,,HEVC,771.0,772 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 12,https://www.lyngsat.com/tvchannels/cn/CCTV-12.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,113.0,CCTV 13,,HEVC,301.0,302 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 13,https://www.lyngsat.com/tvchannels/cn/CCTV-13.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,113.0,CCTV 13,,HEVC,301.0,302 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 13,https://www.lyngsat.com/tvchannels/cn/CCTV-13.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,114.0,CCTV 14,,HEVC,781.0,782 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 14,https://www.lyngsat.com/tvchannels/cn/CCTV-14.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,114.0,CCTV 14,,HEVC,781.0,782 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 14,https://www.lyngsat.com/tvchannels/cn/CCTV-14.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,115.0,CCTV 15,,HEVC,291.0,292 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 15,https://www.lyngsat.com/tvchannels/cn/CCTV-15.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,115.0,CCTV 15,,HEVC,291.0,292 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,CCTV 15,https://www.lyngsat.com/tvchannels/cn/CCTV-15.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,116.0,Hunan TV,,HEVC,671.0,672 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Hunan TV,https://www.lyngsat.com/tvchannels/cn/Hunan-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,117.0,Zhejiang Satellite TV,,HEVC/HD,681.0,682 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Zhejiang Satellite TV,https://www.lyngsat.com/tvchannels/cn/Zhejiang-Satellite-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,118.0,Shandong TV,,HEVC,141.0,142 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Shandong TV,https://www.lyngsat.com/tvchannels/cn/Shandong-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,118.0,Shandong TV,,HEVC,141.0,142 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Shandong TV,https://www.lyngsat.com/tvchannels/cn/Shandong-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,119.0,Dragon TV (China),,HEVC/HD,691.0,692 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Dragon TV (China),https://www.lyngsat.com/tvchannels/cn/Dragon-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,120.0,Jiangsu TV,,HEVC/HD,701.0,702 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Jiangsu TV,https://www.lyngsat.com/tvchannels/cn/Jiangsu-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,121.0,Henan TV,,HEVC/HD,711.0,712 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Henan TV,https://www.lyngsat.com/tvchannels/cn/Henan-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,122.0,Anhui TV,,HEVC/HD,721.0,722 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Anhui TV,https://www.lyngsat.com/tvchannels/cn/Anhui-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,123.0,Hebei TV,,HEVC,791.0,792 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Hebei TV,https://www.lyngsat.com/tvchannels/cn/Hebei-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,124.0,Fujian South East TV,,HEVC,231.0,232 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Fujian South East TV,https://www.lyngsat.com/tvchannels/cn/Fujian-South-East-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,125.0,Guangdong Satellite TV,,HEVC,311.0,312 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Guangdong Satellite TV,https://www.lyngsat.com/tvchannels/cn/Guangdong-Satellite-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,125.0,Guangdong Satellite TV,,HEVC,311.0,312 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Guangdong Satellite TV,https://www.lyngsat.com/tvchannels/cn/Guangdong-Satellite-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,126.0,Beijing TV,,HEVC,401.0,402 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Beijing TV,https://www.lyngsat.com/tvchannels/cn/Beijing-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,127.0,Tianjin TV,,HEVC,221.0,222 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Tianjin TV,https://www.lyngsat.com/tvchannels/cn/Tianjin-TV.html,,,False,
10981 HNE Asia0,DVB-S2QPSK450003/4,128.0,Liaoning TV,,HEVC/HD,801.0,802 Chi,Wyplay,,DVB-S2,45000.0,3/4,10981 H,,0,Wyplay,,Liaoning TV,https://www.lyngsat.com/tvchannels/cn/Liaoning-TV.html,,,False,
