Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11960 L,ABS-S288003/4,,,,,,,Videoguard,Caribbean kelp211006,ABS-S,28800,3/4,11960 L,,,Videoguard,,,,False,
11960 L,ABS-S288003/4,,Nei Monggol TV,,,,Mon,Videoguard,,ABS-S,28800,3/4,11960 L,,,Videoguard,,Nei Monggol TV,https://www.lyngsat.com/tvchannels/cn/Nei-Monggol-TV.html,False,
11960 L,ABS-S288003/4,,Yanbian TV 1,,,,Chi,Videoguard,,ABS-S,28800,3/4,11960 L,,,Videoguard,,Yanbian TV 1,https://www.lyngsat.com/tvchannels/cn/Yanbian-TV-1.html,False,
11960 L,ABS-S288003/4,,Xizang TV Chinese,,,,Chi,Videoguard,,ABS-S,28800,3/4,11960 L,,,Videoguard,,Xizang TV Chinese,https://www.lyngsat.com/tvchannels/cn/Xizang-TV-Chinese.html,False,
11960 L,ABS-S288003/4,,Xizang TV Tibetan,,,,Tib,Videoguard,,ABS-S,28800,3/4,11960 L,,,Videoguard,,Xizang TV Tibetan,https://www.lyngsat.com/tvchannels/cn/Xizang-TV-Tibetan.html,False,
11960 L,ABS-S288003/4,,Ando TV,,,,,Videoguard,,ABS-S,28800,3/4,11960 L,,,Videoguard,,Ando TV,https://www.lyngsat.com/tvchannels/cn/Ando-TV.html,False,
12020 R,ABS-S288003/4,,CCTV,,,,,Videoguard,Caribbean kelp211006,ABS-S,28800,3/4,12020 R,,,Videoguard,https://www.lyngsat.com/providers/--/CCTV.html,,,True,CCTV
12020 R,ABS-S288003/4,,CCTV 1,,,,Chi,Videoguard,,ABS-S,28800,3/4,12020 R,,,Videoguard,,CCTV 1,https://www.lyngsat.com/tvchannels/cn/CCTV-1.html,False,CCTV
12020 R,ABS-S288003/4,,CCTV 1,,,,Chi,Videoguard,,ABS-S,28800,3/4,12020 R,,,Videoguard,,CCTV 1,https://www.lyngsat.com/tvchannels/cn/CCTV-1.html,False,CCTV
12020 R,ABS-S288003/4,,CCTV 2,,,,Chi,Videoguard,,ABS-S,28800,3/4,12020 R,,,Videoguard,,CCTV 2,https://www.lyngsat.com/tvchannels/cn/CCTV-2.html,False,CCTV
12020 R,ABS-S288003/4,,CCTV 2,,,,Chi,Videoguard,,ABS-S,28800,3/4,12020 R,,,Videoguard,,CCTV 2,https://www.lyngsat.com/tvchannels/cn/CCTV-2.html,False,CCTV
12020 R,ABS-S288003/4,,CCTV 7,,,,Chi,Videoguard,,ABS-S,28800,3/4,12020 R,,,Videoguard,,CCTV 7,https://www.lyngsat.com/tvchannels/cn/CCTV-7.html,False,CCTV
12020 R,ABS-S288003/4,,CCTV 7,,,,Chi,Videoguard,,ABS-S,28800,3/4,12020 R,,,Videoguard,,CCTV 7,https://www.lyngsat.com/tvchannels/cn/CCTV-7.html,False,CCTV
12020 R,ABS-S288003/4,,CCTV 10,,,,Chi,Videoguard,,ABS-S,28800,3/4,12020 R,,,Videoguard,,CCTV 10,https://www.lyngsat.com/tvchannels/cn/CCTV-10.html,False,CCTV
12020 R,ABS-S288003/4,,CCTV 10,,,,Chi,Videoguard,,ABS-S,28800,3/4,12020 R,,,Videoguard,,CCTV 10,https://www.lyngsat.com/tvchannels/cn/CCTV-10.html,False,CCTV
