Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
3641 Ltp 52Hemi0,,,,,,,,,N Stanislav240107,,,,3641 L,tp 52,0.0,,,,,,,False,
3675 Rtp 53Hemi0,,,,,,,,,N Stanislav240107,,,,3675 R,tp 53,0.0,,,,,,,False,
3679 Rtp 53Hemi0,,,,,,,,,N Stanislav240107,,,,3679 R,tp 53,0.0,,,,,,,False,
3710 Ltp 56Hemi0,DVB-S28PSK83303/4,,,,3-1,,7.9,,DX Bozóth240322,DVB-S2,8330.0,3/4,3710 L,tp 56,0.0,,,,,,,False,
3763 Rtp 57Hemi0,,,,,,,,,N Stanislav240313,DVB-S2,3750.0,3/4,3763 R,tp 57,0.0,,,,,,,False,
3803 Ltp 60Hemi0,DVB-S28PSK300005/6,,,,100-100,,9.4,Cryptoguard 1IrdetoVisionCrypt,N Stanislav240107,DVB-S2,30000.0,5/6,3803 L,tp 60,0.0,"Cryptoguard 1,Irdeto,VisionCrypt",,,,,,False,
3830 Rtp 61Hemi0,DVB-S28PSK66662/3,,,,513-513,,6.6,,DX Bozóth240324,DVB-S2,6666.0,2/3,3830 R,tp 61,0.0,,,,,,,False,
3834 Ltp 62Hemi0,DVB-S28PSK150005/6,,,,1-101,,9.4,PowerVu,DX Bozóth230324,DVB-S2,15000.0,5/6,3834 L,tp 62,0.0,PowerVu,,,,,,False,
3847 Ltp 62Hemi0,DVB-S66703/4,,,,3-101,,5.5,PowerVu,Mike 4220721,DVB-S,6670.0,3/4,3847 L,tp 62,0.0,PowerVu,,,,,,False,
3858 Rtp 61Hemi0,DVB-S28PSK57143/4,,,,1-0,,7.9,,F Dibba230421,DVB-S2,5714.0,3/4,3858 R,tp 61,0.0,,,,,,,False,
3874 Rtp 63Hemi0,,,,,,,,,DX Bozóth240315,DVB-S2,7200.0,3/4,3874 R,tp 63,0.0,,,,,,,False,
3878 Ltp 64Hemi0,,,,,,,,,DX Bozóth240324,DVB-S2,7200.0,3/4,3878 L,tp 64,0.0,,,,,,,False,
3884 Rtp 63Hemi0,,,,,,,,,DX Bozóth240315,DVB-S2,7200.0,3/4,3884 R,tp 63,0.0,,,,,,,False,
3887 Ltp 64Hemi0,,,,,,,,,DX BozóthN Stanislav240324,DVB-S2,7200.0,3/4,3887 L,tp 64,0.0,,,,,,,False,
4004 Ltp 70Hemi0,,,,,,,,,N Stanislav240326,DVB-S2,21600.0,3/4,4004 L,tp 70,0.0,,,,,,,False,
4043 Rtp 71Hemi0,,,,,,,,,R Imperial240201,DVB-S,2570.0,7/8,4043 R,tp 71,0.0,,,,,,,False,
4061 Ltp 72Hemi0,DVB-S28PSK42853/4,,,,8362-3031,,7.9,,N Stanislav231229,DVB-S2,4285.0,3/4,4061 L,tp 72,0.0,,,,,,,False,
4135 Ltp 76Hemi0,DVB-S28PSK300005/6,,,,33-1,,9.4,PowerVu,R Imperial240321,DVB-S2,30000.0,5/6,4135 L,tp 76,0.0,PowerVu,,,,,,False,
4151 Rtp 75Hemi0,,,,,,,,,N Stanislav240107,DVB-S2,30000.0,5/6,4151 R,tp 75,0.0,,,,,,,False,
4191 Ltp 78Hemi0,DVB-S28PSK73322/3,,,,1-1,,6.6,PowerVuViaccess,RDSantiago220826,DVB-S2,7332.0,2/3,4191 L,tp 78,0.0,"PowerVu,Viaccess",,,,,,False,
3710 Ltp 56Hemi0,DVB-S28PSK83303/4,1,Canal Antigua,,MPEG-4/SD,34.0,38 Spa,,,DVB-S2,8330.0,3/4,3710 L,tp 56,0.0,,,Canal Antigua,https://www.lyngsat.com/tvchannels/gt/Canal-Antigua.html,,,False,
