Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11232 V,DVB-S28PSK44445/6,,BBS,,,,9.4,,VU3PGD230528,DVB-S2,4444,5/6,11232 V,,,,https://www.lyngsat.com/providers/bt/BBS.html,,,True,BBS
11232 V,DVB-S28PSK44445/6,1.0,BBS TV (Bhutan),,MPEG-4/SD,102.0,103,,,DVB-S2,4444,5/6,11232 V,,,,,BBS TV (Bhutan),https://www.lyngsat.com/tvchannels/bt/BBS-TV.html,False,BBS
11232 V,DVB-S28PSK44445/6,2.0,BBS Channel 2,,MPEG-4/SD,202.0,203,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS
11232 V,DVB-S28PSK44445/6,2.0,BBS Channel 2,,MPEG-4/SD,202.0,203,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS
11232 V,DVB-S28PSK44445/6,2.0,BBS Channel 2,,MPEG-4/SD,202.0,203,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS
11293 V,DVB-S2QPSK90003/4,1.0,BBS Channel 2,,MPEG-4/SD,801.0,802,,,DVB-S2,9000,3/4,11293 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS
11293 V,DVB-S2QPSK90003/4,1.0,BBS Channel 2,,MPEG-4/SD,801.0,802,,,DVB-S2,9000,3/4,11293 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS
11293 V,DVB-S2QPSK90003/4,1.0,BBS Channel 2,,MPEG-4/SD,801.0,802,,,DVB-S2,9000,3/4,11293 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS
11326 V,DVB-S2QPSK90003/4,1.0,BBS Channel 2,,MPEG-4/SD,801.0,802,,,DVB-S2,9000,3/4,11326 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS
11326 V,DVB-S2QPSK90003/4,1.0,BBS Channel 2,,MPEG-4/SD,801.0,802,,,DVB-S2,9000,3/4,11326 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS
11326 V,DVB-S2QPSK90003/4,1.0,BBS Channel 2,,MPEG-4/SD,801.0,802,,,DVB-S2,9000,3/4,11326 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS
11232 V,DVB-S28PSK44445/6,3.0,[BBS Radio test card],,MPEG-4/SD,302.0,303,,,DVB-S2,4444,5/6,11232 V,,,,,,,False,BBS
11232 V,DVB-S28PSK44445/6,4.0,[BBS Radio test card],,MPEG-4/SD,402.0,403,,,DVB-S2,4444,5/6,11232 V,,,,,,,False,BBS
11293 V,DVB-S2QPSK90003/4,3.0,[BBS Radio test card],,MPEG-4/SD,1006.0,102,,,DVB-S2,9000,3/4,11293 V,,,,,,,False,BBS
11326 V,DVB-S2QPSK90003/4,3.0,[BBS Radio test card],,MPEG-4/SD,1006.0,102,,,DVB-S2,9000,3/4,11326 V,,,,,,,False,BBS
11232 V,DVB-S28PSK44445/6,5.0,[Kuzoo FM 104 test card],,MPEG-4/SD,502.0,503,,,DVB-S2,4444,5/6,11232 V,,,,,,,False,BBS
11232 V,DVB-S28PSK44445/6,6.0,[Kuzoo FM 105 test card],,MPEG-4/SD,602.0,603 Eng,,,DVB-S2,4444,5/6,11232 V,,,,,,,False,BBS
11232 V,DVB-S28PSK44445/6,7.0,BBS Channel 3,,MPEG-4/HD,702.0,703,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Channel 3,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-3.html,False,BBS
11232 V,DVB-S28PSK44445/6,3.0,BBS Radio 1,,,,303,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11232 V,DVB-S28PSK44445/6,3.0,BBS Radio 1,,,,303,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11232 V,DVB-S28PSK44445/6,3.0,BBS Radio 1,,,,303,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11232 V,DVB-S28PSK44445/6,3.0,BBS Radio 1,,,,303,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11232 V,DVB-S28PSK44445/6,3.0,BBS Radio 1,,,,303,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11232 V,DVB-S28PSK44445/6,3.0,BBS Radio 1,,,,303,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11293 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11293 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11293 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11293 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11293 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11293 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11293 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11293 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11293 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11293 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11293 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11293 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11326 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11326 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11326 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11326 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11326 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11326 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11326 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11326 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11326 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11326 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11326 V,DVB-S2QPSK90003/4,3.0,BBS Radio 1,,,,102,,,DVB-S2,9000,3/4,11326 V,,,,,BBS Radio 1,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-1.html,False,BBS
11232 V,DVB-S28PSK44445/6,4.0,BBS Radio 2,,,,403,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Radio 2,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-2.html,False,BBS
11232 V,DVB-S28PSK44445/6,4.0,BBS Radio 2,,,,403,,,DVB-S2,4444,5/6,11232 V,,,,,BBS Radio 2,https://www.lyngsat.com/radiochannels/bt/BBS-Radio-2.html,False,BBS
11232 V,DVB-S28PSK44445/6,5.0,Kuzoo FM 104,,,,503,,,DVB-S2,4444,5/6,11232 V,,,,,Kuzoo FM 104,https://www.lyngsat.com/radiochannels/bt/Kuzoo-FM-104.html,False,BBS
11232 V,DVB-S28PSK44445/6,5.0,Kuzoo FM 104,,,,503,,,DVB-S2,4444,5/6,11232 V,,,,,Kuzoo FM 104,https://www.lyngsat.com/radiochannels/bt/Kuzoo-FM-104.html,False,BBS
11232 V,DVB-S28PSK44445/6,6.0,Kuzoo FM 105,,,,603 Eng,,,DVB-S2,4444,5/6,11232 V,,,,,Kuzoo FM 105,https://www.lyngsat.com/radiochannels/bt/Kuzoo-FM-105.html,False,BBS
11232 V,DVB-S28PSK44445/6,6.0,Kuzoo FM 105,,,,603 Eng,,,DVB-S2,4444,5/6,11232 V,,,,,Kuzoo FM 105,https://www.lyngsat.com/radiochannels/bt/Kuzoo-FM-105.html,False,BBS
11293 V,DVB-S2QPSK90003/4,,,,,,4.0,,N Stanislav220811,DVB-S2,9000,3/4,11293 V,,,,,,,False,BBS
11326 V,DVB-S2QPSK90003/4,,,,,,4.0,,N Stanislav220811,DVB-S2,9000,3/4,11326 V,,,,,,,False,BBS
11293 V,DVB-S2QPSK90003/4,4.0,News 18 India,,MPEG-4/SD,1004.0,302 Hin,,,DVB-S2,9000,3/4,11293 V,,,,,News 18 India,https://www.lyngsat.com/tvchannels/in/News-18-India.html,False,BBS
11293 V,DVB-S2QPSK90003/4,4.0,News 18 India,,MPEG-4/SD,1004.0,302 Hin,,,DVB-S2,9000,3/4,11293 V,,,,,News 18 India,https://www.lyngsat.com/tvchannels/in/News-18-India.html,False,BBS
11293 V,DVB-S2QPSK90003/4,4.0,News 18 India,,MPEG-4/SD,1004.0,302 Hin,,,DVB-S2,9000,3/4,11293 V,,,,,News 18 India,https://www.lyngsat.com/tvchannels/in/News-18-India.html,False,BBS
11293 V,DVB-S2QPSK90003/4,4.0,News 18 India,,MPEG-4/SD,1004.0,302 Hin,,,DVB-S2,9000,3/4,11293 V,,,,,News 18 India,https://www.lyngsat.com/tvchannels/in/News-18-India.html,False,BBS
11326 V,DVB-S2QPSK90003/4,4.0,News 18 India,,MPEG-4/SD,1004.0,302 Hin,,,DVB-S2,9000,3/4,11326 V,,,,,News 18 India,https://www.lyngsat.com/tvchannels/in/News-18-India.html,False,BBS
11326 V,DVB-S2QPSK90003/4,4.0,News 18 India,,MPEG-4/SD,1004.0,302 Hin,,,DVB-S2,9000,3/4,11326 V,,,,,News 18 India,https://www.lyngsat.com/tvchannels/in/News-18-India.html,False,BBS
11326 V,DVB-S2QPSK90003/4,4.0,News 18 India,,MPEG-4/SD,1004.0,302 Hin,,,DVB-S2,9000,3/4,11326 V,,,,,News 18 India,https://www.lyngsat.com/tvchannels/in/News-18-India.html,False,BBS
11326 V,DVB-S2QPSK90003/4,4.0,News 18 India,,MPEG-4/SD,1004.0,302 Hin,,,DVB-S2,9000,3/4,11326 V,,,,,News 18 India,https://www.lyngsat.com/tvchannels/in/News-18-India.html,False,BBS
11293 V,DVB-S2QPSK90003/4,6.0,Velayat TV Network,,MPEG-4/SD,201.0,202 Per,,,DVB-S2,9000,3/4,11293 V,,,,,Velayat TV Network,https://www.lyngsat.com/tvchannels/us/Velayat-TV-Network.html,False,BBS
11293 V,DVB-S2QPSK90003/4,6.0,Velayat TV Network,,MPEG-4/SD,201.0,202 Per,,,DVB-S2,9000,3/4,11293 V,,,,,Velayat TV Network,https://www.lyngsat.com/tvchannels/us/Velayat-TV-Network.html,False,BBS
11293 V,DVB-S2QPSK90003/4,6.0,Velayat TV Network,,MPEG-4/SD,201.0,202 Per,,,DVB-S2,9000,3/4,11293 V,,,,,Velayat TV Network,https://www.lyngsat.com/tvchannels/us/Velayat-TV-Network.html,False,BBS
11293 V,DVB-S2QPSK90003/4,6.0,Velayat TV Network,,MPEG-4/SD,201.0,202 Per,,,DVB-S2,9000,3/4,11293 V,,,,,Velayat TV Network,https://www.lyngsat.com/tvchannels/us/Velayat-TV-Network.html,False,BBS
11326 V,DVB-S2QPSK90003/4,6.0,Velayat TV Network,,MPEG-4/SD,201.0,202 Per,,,DVB-S2,9000,3/4,11326 V,,,,,Velayat TV Network,https://www.lyngsat.com/tvchannels/us/Velayat-TV-Network.html,False,BBS
11326 V,DVB-S2QPSK90003/4,6.0,Velayat TV Network,,MPEG-4/SD,201.0,202 Per,,,DVB-S2,9000,3/4,11326 V,,,,,Velayat TV Network,https://www.lyngsat.com/tvchannels/us/Velayat-TV-Network.html,False,BBS
11326 V,DVB-S2QPSK90003/4,6.0,Velayat TV Network,,MPEG-4/SD,201.0,202 Per,,,DVB-S2,9000,3/4,11326 V,,,,,Velayat TV Network,https://www.lyngsat.com/tvchannels/us/Velayat-TV-Network.html,False,BBS
11326 V,DVB-S2QPSK90003/4,6.0,Velayat TV Network,,MPEG-4/SD,201.0,202 Per,,,DVB-S2,9000,3/4,11326 V,,,,,Velayat TV Network,https://www.lyngsat.com/tvchannels/us/Velayat-TV-Network.html,False,BBS
