Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
11023 Htp 61UK0,DVB-S28PSK230003/4,,Freesat,,2-2061,,7.9,,M Al-Taie240118,DVB-S2,23000,3/4,11023 H,tp 61,0,,https://www.lyngsat.com/providers/uk/Freesat.html,,,,,True,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,,Freesat,,2-2061,,7.9,,M Al-Taie240118,DVB-S2,23000,3/4,11023 H,tp 61,0,,https://www.lyngsat.com/providers/uk/Freesat.html,,,,,True,Freesat
11126 Vtp 68UK0,DVB-S220005/6,,Freesat,,2-2068,,6.5,,D Shimoni150621,DVB-S,22000,5/6,11126 V,tp 68,0,,https://www.lyngsat.com/providers/uk/Freesat.html,,,,,True,Freesat
11126 Vtp 68UK0,DVB-S220005/6,,Freesat,,2-2068,,6.5,,D Shimoni150621,DVB-S,22000,5/6,11126 V,tp 68,0,,https://www.lyngsat.com/providers/uk/Freesat.html,,,,,True,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8901.0,BBC One Scotland,,MPEG-4/HD,5100.0,5101 Eng,,,DVB-S2,23000,3/4,11023 H,tp 61,0,,,BBC One Scotland,https://www.lyngsat.com/tvchannels/uk/BBC-One-Scotland.html,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8911.0,BBC One Wales,,MPEG-4/HD,5200.0,5201 Eng,,,DVB-S2,23000,3/4,11023 H,tp 61,0,,,BBC One Wales,https://www.lyngsat.com/tvchannels/uk/BBC-One-Wales.html,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8921.0,BBC News UK,,MPEG-4/HD,5000.0,5001 Eng,,,DVB-S2,23000,3/4,11023 H,tp 61,0,,,BBC News UK,https://www.lyngsat.com/tvchannels/uk/BBC-News-UK.html,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8926.0,BBC Alba,,MPEG-4/HD,5500.0,5501 Gla,,,DVB-S2,23000,3/4,11023 H,tp 61,0,,,BBC Alba,https://www.lyngsat.com/tvchannels/uk/BBC-Alba.html,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8941.0,BBC One West Midlands,,MPEG-4/HD,5400.0,5401 Eng,,,DVB-S2,23000,3/4,11023 H,tp 61,0,,,BBC One West Midlands,https://www.lyngsat.com/tvchannels/uk/BBC-One-West-Midlands.html,,,False,Freesat
11023 Htp 61UK0,DVB-S28PSK230003/4,8961.0,BBC Radio 1,,,,6001 Eng,,,DVB-S2,23000,3/4,11023 H,tp 61,0,,,BBC Radio 1,https://www.lyngsat.com/radiochannels/uk/BBC-Radio-1.html,,,False,Freesat
