Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
11747 Rtp ER2Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-2,,7.9,ExsetDRECryptDREGuard,N Stanislav231013,DVB-S2,27500.0,3/4,11747 R,tp ER2,0.0,"Exset,DRECrypt,DREGuard",,,,Trikolor,https://www.lyngsat.com/packages/Trikolor-36E.html,False,
