Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
3475 Vtp 2VC,DVB-S30003/4,,(VTV feeds),,,,,,Bulek Sps200503,DVB-S,3000,3/4,3475 V,tp 2V,,,,,,,,False,
3493 Htp 2HC,DVB-S16003/4,,(feeds),,,,,,DL Rose TV130705,DVB-S,1600,3/4,3493 H,tp 2H,,,,,,,,False,
3569 Vtp 5VC,DVB-S28PSK3500,,(feeds),,,,,,C Sutton170110,DVB-S2,3500,3/4,3569 V,tp 5V,,,,,,,,False,
3798 HC,DVB-S15503/4,,[PANP 2 test card],,MPEG-2/SD,308.0,5.5 256,,Bulek Sps210607,DVB-S,1550,3/4,3798 H,,,,,,,,,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,,VTC Digital,,12901-8,,7.9,Irdeto,NHMPlay240120,DVB-S2,28800,3/4,10968 H,tp 1,,Irdeto,,,,VTC Digital,https://www.lyngsat.com/packages/VTC-Digital.html,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,,VTC Digital,,12901-8,,7.9,Irdeto,NHMPlay240120,DVB-S2,28800,3/4,10968 H,tp 1,,Irdeto,,,,VTC Digital,https://www.lyngsat.com/packages/VTC-Digital.html,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,,VTC Digital,,12901-8,,7.9,Irdeto,NHMPlay240120,DVB-S2,28800,3/4,10968 H,tp 1,,Irdeto,,,,VTC Digital,https://www.lyngsat.com/packages/VTC-Digital.html,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,,VTC Digital,,12901-8,,7.9,Irdeto,NHMPlay240120,DVB-S2,28800,3/4,10968 H,tp 1,,Irdeto,,,,VTC Digital,https://www.lyngsat.com/packages/VTC-Digital.html,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,,VTC Digital,,12901-8,,7.9,Irdeto,NHMPlay240120,DVB-S2,28800,3/4,10968 H,tp 1,,Irdeto,,,,VTC Digital,https://www.lyngsat.com/packages/VTC-Digital.html,False,
10968 Htp 1Ku,DVB-S28PSK288003/4,,VTC Digital,,12901-8,,7.9,Irdeto,NHMPlay240120,DVB-S2,28800,3/4,10968 H,tp 1,,Irdeto,,,,VTC Digital,https://www.lyngsat.com/packages/VTC-Digital.html,False,
