Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
3711 Htp 1C,DVB-S62503/4,,DD Meghalaya,,,,5.5,,DX Bozóth210410,DVB-S,6250.0,3/4,3711 H,tp 1,,,https://www.lyngsat.com/providers/in/DD-Meghalaya.html,DD Meghalaya,https://www.lyngsat.com/tvchannels/in/DD-Meghalaya.html,True,DD Meghalaya
3711 Htp 1C,DVB-S62503/4,1.0,DD Meghalaya,,MPEG-2/SD,257.0,258,,,DVB-S,6250.0,3/4,3711 H,tp 1,,,https://www.lyngsat.com/providers/in/DD-Meghalaya.html,DD Meghalaya,https://www.lyngsat.com/tvchannels/in/DD-Meghalaya.html,True,DD Meghalaya
3711 Htp 1C,DVB-S62503/4,2.0,(DD Meghalaya feeds),,,513.0,514,,,DVB-S,6250.0,3/4,3711 H,tp 1,,,,,,False,DD Meghalaya
3721 Htp 1C,DVB-S62503/4,,DD Mizoram,,,,5.5,,DX Bozóth210410,DVB-S,6250.0,3/4,3721 H,tp 1,,,https://www.lyngsat.com/providers/in/DD-Mizoram.html,DD Mizoram,https://www.lyngsat.com/tvchannels/in/DD-Mizoram.html,True,DD Mizoram
3721 Htp 1C,DVB-S62503/4,2.0,DD Mizoram,,MPEG-2/SD,513.0,514,,,DVB-S,6250.0,3/4,3721 H,tp 1,,,https://www.lyngsat.com/providers/in/DD-Mizoram.html,DD Mizoram,https://www.lyngsat.com/tvchannels/in/DD-Mizoram.html,True,DD Mizoram
3721 Htp 1C,DVB-S62503/4,1.0,(DD Mizoram feeds),,,257.0,258,,,DVB-S,6250.0,3/4,3721 H,tp 1,,,,,,False,DD Mizoram
3728 Htp 1C,DVB-S42503/4,1.0,DD Tripura,,?-?MPEG-2/SD,308.0,5.5 256,,DX Bozóth210410,DVB-S,4250.0,3/4,3728 H,tp 1,,,,,,False,DD Mizoram
3734 Htp 1C,DVB-S42503/4,1.0,DD Arun Prabha,,?-?MPEG-2/SD,308.0,5.5 256,,DX Bozóth210410,DVB-S,4250.0,3/4,3734 H,tp 1,,,,,,False,DD Mizoram
3740 Htp 1C,DVB-S42503/4,1.0,DD Nagaland,,?-?MPEG-2/SD,308.0,5.5 256,,DX Bozóth210410,DVB-S,4250.0,3/4,3740 H,tp 1,,,,,,False,DD Mizoram
3750 Htp 2C,DVB-S28PSK38003/4,,(DD feeds),,,,,,DX Bozóth230426,DVB-S2,3800.0,3/4,3750 H,tp 2,,,,,,False,DD Mizoram
3756 Htp 2C,DVB-S28PSK38003/4,,(DD feeds),,,,,,DX Bozóth240129,DVB-S2,3800.0,3/4,3756 H,tp 2,,,,,,False,DD Mizoram
3762 Htp 2C,DVB-S38003/4,,(DD feeds),,,,,,DX Bozóth210121,DVB-S,3800.0,3/4,3762 H,tp 2,,,,,,False,DD Mizoram
3768 Htp 2C,DVB-S28PSK30003/4,,(DD feeds),,,,,,DX Bozóth200311,DVB-S2,3000.0,3/4,3768 H,tp 2,,,,,,False,DD Mizoram
3774 Htp 2C,DVB-S42503/4,,(DD feeds),,,,,,Bulek Sps200414,DVB-S,4250.0,3/4,3774 H,tp 2,,,,,,False,DD Mizoram
3780 Htp 2C,DVB-S28PSK38003/4,,(DD feeds),,,,,,DX Bozóth220908,DVB-S2,3800.0,3/4,3780 H,tp 2,,,,,,False,DD Mizoram
3790 Htp 3C,DVB-S28PSK38003/4,,(DD feeds),,,,,,DX Bozóth220908,DVB-S2,3800.0,3/4,3790 H,tp 3,,,,,,False,DD Mizoram
3797 Htp 3C,DVB-S29003/4,,(DD feeds),,,,,,DX Bozóth200508,DVB-S,2900.0,3/4,3797 H,tp 3,,,,,,False,DD Mizoram
3808 Htp 3C,DVB-S28PSK42503/4,,(DD feeds),,,,,,DX Bozóth240129,DVB-S2,4250.0,3/4,3808 H,tp 3,,,,,,False,DD Mizoram
3820 Htp 3C,DVB-S28PSK38003/4,,(DD feeds),,,,,,DX Bozóth240129,DVB-S2,3800.0,3/4,3820 H,tp 3,,,,,,False,DD Mizoram
3834 Htp 4C,DVB-S28PSK29003/4,,(DD feeds),,,,,,DX Bozóth210122,DVB-S2,2900.0,3/4,3834 H,tp 4,,,,,,False,DD Mizoram
3854 Htp 4C,DVB-S38003/4,,(DD feeds),,,,,,DX Bozóth210122,DVB-S,3800.0,3/4,3854 H,tp 4,,,,,,False,DD Mizoram
4003 Htp 8C,DVB-S28PSK29003/4,,(DD feeds),,,,,,DX Bozóth200308,DVB-S2,2900.0,3/4,4003 H,tp 8,,,,,,False,DD Mizoram
4043 Htp 9C,DVB-S28PSK29003/4,,(DD feeds),,,,,,DX Bozóth190510,DVB-S2,2900.0,3/4,4043 H,tp 9,,,,,,False,DD Mizoram
4110 Htp 11C,DVB-S42503/4,,(DD feeds),,,,,,DX Bozóth180430,DVB-S,4250.0,3/4,4110 H,tp 11,,,,,,False,DD Mizoram
3814 Htp 3C,DVB-S28PSK38003/4,,(feeds),,,,,,DX Bozóth210410,DVB-S2,3800.0,3/4,3814 H,tp 3,,,,,,False,DD Mizoram
4014 Htp 8C,DVB-S28PSK54003/4,,(feeds),,,,,,DX Bozóth200731,DVB-S2,5400.0,3/4,4014 H,tp 8,,,,,,False,DD Mizoram
4134 Htp 11C,DVB-S28PSK42503/4,,(feeds),,,,,,N Stanislav231217,DVB-S2,4250.0,3/4,4134 H,tp 11,,,,,,False,DD Mizoram
