Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
12206 VIndonesia,DVB-S2ACM100001/2,,@ MangoeSky,,,,,,Proluvies Lacus151001,DVB-S2,10000.0,1/2,12206 V,,,,,,,False,Aora TV Satelit
12743 VIndonesia,DVB-S2ACM100001/2,,@ MangoeSky,,,,,,Proluvies Lacus151023,DVB-S2,10000.0,1/2,12743 V,,,,,,,False,Aora TV Satelit
12390 VPhilippines,DVB-S28PSK20003/4,3.0,Oras ng Himala,,?-?MPEG-4/SD,770.0,7.9 771 Tgl,,Anonymous201119,DVB-S2,2000.0,3/4,12390 V,,,,,,,False,Aora TV Satelit
12407 VPhilippines,DVB-S28PSK20833/4,101.0,DepEd TV,,?-?MPEG-4/SD,33.0,7.9  34 Tgl,,Anonymous201119,DVB-S2,2083.0,3/4,12407 V,,,,,,,False,Aora TV Satelit
12494 VPhilippines,DVB-S28PSK20833/4,101.0,DepEd TV,,?-?MPEG-4/SD,33.0,7.9  34 Tgl,,Anonymous201119,DVB-S2,2083.0,3/4,12494 V,,,,,,,False,Aora TV Satelit
12499 VPhilippines,DVB-S28PSK20833/4,101.0,DepEd TV,,?-?MPEG-4/SD,33.0,7.9  34 Tgl,,Anonymous201119,DVB-S2,2083.0,3/4,12499 V,,,,,,,False,Aora TV Satelit
,,,,,,,,,,,,,,,,,,DVB-S296711/2,,False,Aora TV Satelit
,,,,,,,,,,,,,,,,,,DVB-S227121/2,BISS,False,Aora TV Satelit
,,,,,,,,,,,,,,,,,,DVB-S28PSK20003/4,,False,Aora TV Satelit
,,,,,,,,,,,,,,,,,,DVB-S28PSK20833/4,,False,Aora TV Satelit
,,,,,,,,,,,,,,,,,,DVB-S28PSK20833/4,,False,Aora TV Satelit
,,,,,,,,,,,,,,,,,,DVB-S28PSK20833/4,,False,Aora TV Satelit
