Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,,TRBNA,,,,1.0,BISS,N Stanislav231005,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,BISS,https://www.lyngsat.com/providers/am/TRBNA.html,,,True,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,1.0,Armenia 1 TV,,MPEG-4/SD,1100.0,1101 Arm,BISS,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,BISS,,Armenia 1 TV,https://www.lyngsat.com/tvchannels/am/Armenia-1-TV.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,2.0,Shoghakat TV,,MPEG-4/SD,1200.0,1201 Arm,BISS,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,BISS,,Shoghakat TV,https://www.lyngsat.com/tvchannels/am/Shoghakat-TV.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,3.0,Armenia TV Satellite,,MPEG-4/SD,1300.0,1301 Arm,BISS,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,BISS,,Armenia TV Satellite,https://www.lyngsat.com/tvchannels/am/Armenia-TV-Satellite.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,4.0,Shant TV,,MPEG-4/SD,1400.0,1401 Arm,BISS,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,BISS,,Shant TV,https://www.lyngsat.com/tvchannels/am/Shant-TV.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,5.0,H2,,MPEG-4/SD,1500.0,1501 Arm,BISS,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,BISS,,H2,https://www.lyngsat.com/tvchannels/am/H2.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,6.0,Kentron TV,,MPEG-4/SD,1600.0,1601 Arm,BISS,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,BISS,,Kentron TV,https://www.lyngsat.com/tvchannels/am/Kentron-TV.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,7.0,Fast Sports (Armenia),,MPEG-4/SD,1700.0,1701 Arm,BISS,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,BISS,,Fast Sports (Armenia),https://www.lyngsat.com/tvchannels/am/Fast-Sports.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,14.0,RTR Planeta,,MPEG-4/SD,1800.0,1801 Rus,BISS,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,BISS,,RTR Planeta,https://www.lyngsat.com/tvchannels/ru/RTR-Planeta.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,14.0,RTR Planeta,,MPEG-4/SD,1800.0,1801 Rus,BISS,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,BISS,,RTR Planeta,https://www.lyngsat.com/tvchannels/ru/RTR-Planeta.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,9.0,Public Radio of Armenia,,,,4001 Arm,,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,,,Public Radio of Armenia,https://www.lyngsat.com/radiochannels/am/Public-Radio-of-Armenia.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,9.0,Public Radio of Armenia,,,,4001 Arm,,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,,,Public Radio of Armenia,https://www.lyngsat.com/radiochannels/am/Public-Radio-of-Armenia.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,10.0,Yerevan FM,,,,4301 Arm,,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,,,Yerevan FM,https://www.lyngsat.com/radiochannels/am/Yerevan-FM.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,10.0,Yerevan FM,,,,4301 Arm,,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,,,Yerevan FM,https://www.lyngsat.com/radiochannels/am/Yerevan-FM.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,11.0,Radio Arevik,,,,4601 Arm,,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,,,Radio Arevik,https://www.lyngsat.com/radiochannels/am/Radio-Arevik.html,False,TRBNA
11050 Htp BCC3Central Asia44-46,DVB-S2QPSK192101/2,11.0,Radio Arevik,,,,4601 Arm,,,DVB-S2,19210.0,1/2,11050 H,tp BCC3,44-46,,,Radio Arevik,https://www.lyngsat.com/radiochannels/am/Radio-Arevik.html,False,TRBNA
11057 Vtp BAA4Africa0,DVB-S2QPSK299843/4,,,,1-6,,4.0,,P Kariuki201006,DVB-S2,29984.0,3/4,11057 V,tp BAA4,0,,,,,False,TRBNA
11528 VWide48,,,,,,,,,N Stanislav240317,DVB-S2,3100.0,2/3,11528 V,,48,,,,,False,TRBNA
