Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
12224 Rtp 1Conus,DVB-S Turbo225005/6,,Dish Mexico,,5907-1,,,Nagravision,H Gómez200929,DVB-S,22500,5/6,12224 R,tp 1,,Nagravision,,,,Dish Mexico,https://www.lyngsat.com/packages/Dish-Mexico.html,False,
