Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,,Aljazeera,,224-1010,,6.6,,K Berkes201019,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,https://www.lyngsat.com/providers/qa/Aljazeera.html,,,Aljazeera,https://www.lyngsat.com/packages/BeIn-26E.html,True,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,,Aljazeera,,224-1010,,6.6,,K Berkes201019,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,https://www.lyngsat.com/providers/qa/Aljazeera.html,,,Aljazeera,https://www.lyngsat.com/packages/BeIn-26E.html,True,Aljazeera
11604 Htp D7MENA Ku51,DVB-S275003/4,,Aljazeera,,224-1050,,5.5,,DX Bozóth231109,DVB-S,27500.0,3/4,11604 H,tp D7,51.0,,https://www.lyngsat.com/providers/qa/Aljazeera.html,,,Aljazeera,https://www.lyngsat.com/packages/BeIn-26E.html,True,Aljazeera
11604 Htp D7MENA Ku51,DVB-S275003/4,,Aljazeera,,224-1050,,5.5,,DX Bozóth231109,DVB-S,27500.0,3/4,11604 H,tp D7,51.0,,https://www.lyngsat.com/providers/qa/Aljazeera.html,,,Aljazeera,https://www.lyngsat.com/packages/BeIn-26E.html,True,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10101.0,Aljazeera Channel,,MPEG-4/HD,601.0,810 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Channel,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Channel.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10101.0,Aljazeera Channel,,MPEG-4/HD,601.0,810 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Channel,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Channel.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10101.0,Aljazeera Channel,,MPEG-4/HD,601.0,810 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Channel,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Channel.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10101.0,Aljazeera Channel,,MPEG-4/HD,601.0,810 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Channel,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Channel.html,,,False,Aljazeera
11604 Htp D7MENA Ku51,DVB-S275003/4,10501.0,Aljazeera Channel,,MPEG-2/SD,512.0,650 Ara,,,DVB-S,27500.0,3/4,11604 H,tp D7,51.0,,,Aljazeera Channel,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Channel.html,,,False,Aljazeera
11604 Htp D7MENA Ku51,DVB-S275003/4,10501.0,Aljazeera Channel,,MPEG-2/SD,512.0,650 Ara,,,DVB-S,27500.0,3/4,11604 H,tp D7,51.0,,,Aljazeera Channel,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Channel.html,,,False,Aljazeera
11604 Htp D7MENA Ku51,DVB-S275003/4,10501.0,Aljazeera Channel,,MPEG-2/SD,512.0,650 Ara,,,DVB-S,27500.0,3/4,11604 H,tp D7,51.0,,,Aljazeera Channel,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Channel.html,,,False,Aljazeera
11604 Htp D7MENA Ku51,DVB-S275003/4,10501.0,Aljazeera Channel,,MPEG-2/SD,512.0,650 Ara,,,DVB-S,27500.0,3/4,11604 H,tp D7,51.0,,,Aljazeera Channel,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Channel.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10102.0,Aljazeera Mubasher,,MPEG-4/HD,602.0,820 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10102.0,Aljazeera Mubasher,,MPEG-4/HD,602.0,820 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10102.0,Aljazeera Mubasher,,MPEG-4/HD,602.0,820 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10102.0,Aljazeera Mubasher,,MPEG-4/HD,602.0,820 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10102.0,Aljazeera Mubasher,,MPEG-4/HD,602.0,820 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10102.0,Aljazeera Mubasher,,MPEG-4/HD,602.0,820 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10102.0,Aljazeera Mubasher,,MPEG-4/HD,602.0,820 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10102.0,Aljazeera Mubasher,,MPEG-4/HD,602.0,820 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10105.0,Aljazeera Mubasher,,MPEG-4/HD,605.0,850 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10105.0,Aljazeera Mubasher,,MPEG-4/HD,605.0,850 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10105.0,Aljazeera Mubasher,,MPEG-4/HD,605.0,850 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10105.0,Aljazeera Mubasher,,MPEG-4/HD,605.0,850 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10105.0,Aljazeera Mubasher,,MPEG-4/HD,605.0,850 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
11046 Htp B5MENA Ku51,DVB-S28PSK275002/3,10105.0,Aljazeera Mubasher,,MPEG-4/HD,605.0,850 Ara,,,DVB-S2,27500.0,2/3,11046 H,tp B5,51.0,,,Aljazeera Mubasher,https://www.lyngsat.com/tvchannels/qa/Aljazeera-Mubasher.html,,,False,Aljazeera
