Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11155 VFSS,DVB-S266663/4,,(feeds),,,,,,Stanley_cassidy200813,DVB-S2,6666.0,3/4,11155 V,,,,,,,False,
11157 HFSS,DVB-S254805/6,,(feeds),,,,,,Stanley_cassidy200806,DVB-S2,5480.0,5/6,11157 H,,,,,,,False,
11163 VFSS,DVB-S266663/4,,(feeds),,,,,,Stanley_cassidy200813,DVB-S2,6666.0,3/4,11163 V,,,,,,,False,
11168 HFSS,DVB-S28PSK54805/6,,(feeds),,,,,,N Stanislav230501,DVB-S2,5480.0,5/6,11168 H,,,,,,,False,
11180 VFSS,DVB-S28PSK66663/4,,(feeds),,,,,,DX Bozóth220706,DVB-S2,6666.0,3/4,11180 V,,,,,,,False,
11182 HFSS,DVB-S28PSK98753/4,,(feeds),,,,,,N Stanislav231202,DVB-S2,9875.0,3/4,11182 H,,,,,,,False,
11185 VFSS,DVB-S2QPSK25005/6,,(feeds),,,,,,N Stanislav221210,DVB-S2,2500.0,5/6,11185 V,,,,,,,False,
11189 VFSS,DVB-S2QPSK24005/6,,(feeds),,,,,,Bryce221208,DVB-S2,2400.0,5/6,11189 V,,,,,,,False,
11671 VFSS,DVB-S28PSK66663/4,,(feeds),,,,,,DX Bozóth220706,DVB-S2,6666.0,3/4,11671 V,,,,,,,False,
11683 VFSS,DVB-S2QPSK25003/4,,(feeds),,,,,,DX Bozóth240124,DVB-S2,2500.0,3/4,11683 V,,,,,,,False,
11686 VFSS,DVB-S21003/4,,(feeds),,,,,,N Stanislav230903,DVB-S,2100.0,3/4,11686 V,,,,,,,False,
11590 VFSS,DVB-S275005/6,,Sharjah Broadcasting Authority,,,,6.5,,M Al-TaieHadowooalsatan240328,DVB-S,27500.0,5/6,11590 V,,,,https://www.lyngsat.com/providers/ae/Sharjah-Broadcasting-Authority.html,,,True,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,1.0,Sharjah TV,,MPEG-4/HD,100.0,110 Ara,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,1.0,Sharjah TV,,MPEG-4/HD,100.0,110 Ara,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,1.0,Sharjah TV,,MPEG-4/HD,100.0,110 Ara,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,1.0,Sharjah TV,,MPEG-4/HD,100.0,110 Ara,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,2.0,Sharjah TV,,MPEG-2/SD,310.0,311 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,2.0,Sharjah TV,,MPEG-2/SD,310.0,311 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,2.0,Sharjah TV,,MPEG-2/SD,310.0,311 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,2.0,Sharjah TV,,MPEG-2/SD,310.0,311 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah TV,https://www.lyngsat.com/tvchannels/ae/Sharjah-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,3.0,Sharqiya TV,,MPEG-4/HD,64.0,66 Ara,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharqiya TV,https://www.lyngsat.com/tvchannels/ae/Sharqiya-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,3.0,Sharqiya TV,,MPEG-4/HD,64.0,66 Ara,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharqiya TV,https://www.lyngsat.com/tvchannels/ae/Sharqiya-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,3.0,Sharqiya TV,,MPEG-4/HD,64.0,66 Ara,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharqiya TV,https://www.lyngsat.com/tvchannels/ae/Sharqiya-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,3.0,Sharqiya TV,,MPEG-4/HD,64.0,66 Ara,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharqiya TV,https://www.lyngsat.com/tvchannels/ae/Sharqiya-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,4.0,Sharqiya TV,,MPEG-2/SD,330.0,331 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharqiya TV,https://www.lyngsat.com/tvchannels/ae/Sharqiya-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,4.0,Sharqiya TV,,MPEG-2/SD,330.0,331 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharqiya TV,https://www.lyngsat.com/tvchannels/ae/Sharqiya-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,4.0,Sharqiya TV,,MPEG-2/SD,330.0,331 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharqiya TV,https://www.lyngsat.com/tvchannels/ae/Sharqiya-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,4.0,Sharqiya TV,,MPEG-2/SD,330.0,331 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharqiya TV,https://www.lyngsat.com/tvchannels/ae/Sharqiya-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,5.0,Al Wousta TV,,MPEG-4/HD,350.0,351 Ara,,new,DVB-S,27500.0,5/6,11590 V,,,,,Al Wousta TV,https://www.lyngsat.com/tvchannels/ae/Al-Wousta-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,5.0,Al Wousta TV,,MPEG-4/HD,350.0,351 Ara,,new,DVB-S,27500.0,5/6,11590 V,,,,,Al Wousta TV,https://www.lyngsat.com/tvchannels/ae/Al-Wousta-TV.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,6.0,Sharjah Sports,,MPEG-4/HD,200.0,210 Ara 220 Eng,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,6.0,Sharjah Sports,,MPEG-4/HD,200.0,210 Ara 220 Eng,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,6.0,Sharjah Sports,,MPEG-4/HD,200.0,210 Ara 220 Eng,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,6.0,Sharjah Sports,,MPEG-4/HD,200.0,210 Ara 220 Eng,,new,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,7.0,Sharjah Sports,,MPEG-2/SD,320.0,321 Ara 322 Eng,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,7.0,Sharjah Sports,,MPEG-2/SD,320.0,321 Ara 322 Eng,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,7.0,Sharjah Sports,,MPEG-2/SD,320.0,321 Ara 322 Eng,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,7.0,Sharjah Sports,,MPEG-2/SD,320.0,321 Ara 322 Eng,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Sports,https://www.lyngsat.com/tvchannels/ae/Sharjah-Sports.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,9.0,Sharjah Radio,,,,120 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Radio,https://www.lyngsat.com/radiochannels/ae/Sharjah-Radio.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,9.0,Sharjah Radio,,,,120 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Radio,https://www.lyngsat.com/radiochannels/ae/Sharjah-Radio.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,10.0,Sharjah Quran,,,,125 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Quran,https://www.lyngsat.com/radiochannels/ae/Sharjah-Quran.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,10.0,Sharjah Quran,,,,125 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Sharjah Quran,https://www.lyngsat.com/radiochannels/ae/Sharjah-Quran.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,11.0,Pulse 95,,,,126 Eng,,,DVB-S,27500.0,5/6,11590 V,,,,,Pulse 95,https://www.lyngsat.com/radiochannels/ae/Pulse-95.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,11.0,Pulse 95,,,,126 Eng,,,DVB-S,27500.0,5/6,11590 V,,,,,Pulse 95,https://www.lyngsat.com/radiochannels/ae/Pulse-95.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,12.0,Watar FM,,,,150 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Watar FM,https://www.lyngsat.com/radiochannels/ae/Watar-FM.html,False,Sharjah Broadcasting Authority
11590 VFSS,DVB-S275005/6,12.0,Watar FM,,,,150 Ara,,,DVB-S,27500.0,5/6,11590 V,,,,,Watar FM,https://www.lyngsat.com/radiochannels/ae/Watar-FM.html,False,Sharjah Broadcasting Authority
11680 VFSS,DVB-S28PSK28503/4,1.0,Al Jadeed,,?-?MPEG-4/HD,512.0,7.94112 Ara,,N Stanislav230516,DVB-S2,2850.0,3/4,11680 V,,,,,,,False,Sharjah Broadcasting Authority
,,,,,,,,,,,,,,,,,,DVB-S28PSK28503/4,,False,Sharjah Broadcasting Authority
