Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
3846 Rtp C5D,DVB-S28PSK67302/3,,Signet,,1-1,,6.6,,K Hillary210624,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,https://www.lyngsat.com/providers/ke/Signet.html,,,True,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,1.0,Star Africa TV,,MPEG-4/SD,1000.0,2000 Eng,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,Star Africa TV,https://www.lyngsat.com/tvchannels/ke/Star-Africa-TV.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,9.0,KU TV,,MPEG-4/SD,1091.0,1092 Eng,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,KU TV,https://www.lyngsat.com/tvchannels/ke/KU-TV.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,24.0,Mt Kenya TV,,MPEG-4/SD,1241.0,1242 Eng,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,Mt Kenya TV,https://www.lyngsat.com/tvchannels/ke/Mt-Kenya-TV.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,35.0,Baite TV,,MPEG-4/SD,1351.0,1352 Eng,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,Baite TV,https://www.lyngsat.com/tvchannels/ke/Baite-TV.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,42.0,Mutongoi TV,,MPEG-4/SD,1421.0,1422 Eng,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,Mutongoi TV,https://www.lyngsat.com/tvchannels/ke/Mutongoi-TV.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,55.0,Testimony TV (Kenya),,MPEG-4/SD,1551.0,1552 Eng,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,Testimony TV (Kenya),https://www.lyngsat.com/tvchannels/ke/Testimony-TV.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,101.0,KBC Channel 1,,MPEG-4/SD,601.0,602 Eng,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,KBC Channel 1,https://www.lyngsat.com/tvchannels/ke/KBC-Channel-1.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,102.0,KBC Radio Taifa,,,,702,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,KBC Radio Taifa,https://www.lyngsat.com/radiochannels/ke/KBC-Radio-Taifa.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,102.0,KBC Radio Taifa,,,,702,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,KBC Radio Taifa,https://www.lyngsat.com/radiochannels/ke/KBC-Radio-Taifa.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,103.0,KBC English Service,,,,703 Eng,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,KBC English Service,https://www.lyngsat.com/radiochannels/ke/KBC-English-Service.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,103.0,KBC English Service,,,,703 Eng,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,KBC English Service,https://www.lyngsat.com/radiochannels/ke/KBC-English-Service.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,104.0,Iftiin FM,,,,704,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,Iftiin FM,https://www.lyngsat.com/radiochannels/ke/Iftiin-FM.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,104.0,Iftiin FM,,,,704,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,Iftiin FM,https://www.lyngsat.com/radiochannels/ke/Iftiin-FM.html,False,Signet
3846 Rtp C5D,DVB-S28PSK67302/3,104.0,Iftiin FM,,,,704,,,DVB-S2,6730.0,2/3,3846 R,tp C5D,,,,Iftiin FM,https://www.lyngsat.com/radiochannels/ke/Iftiin-FM.html,False,Signet
