Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
12111 Vtp 21Ku0,DVB-S28PSK300003/4,,Direct One,,1536-715,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240215,DVB-S2,30000,3/4,12111 V,tp 21,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html,False,
12111 Vtp 21Ku0,DVB-S28PSK300003/4,,Direct One,,1536-715,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240215,DVB-S2,30000,3/4,12111 V,tp 21,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html,False,
12111 Vtp 21Ku0,DVB-S28PSK300003/4,,Direct One,,1536-715,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240215,DVB-S2,30000,3/4,12111 V,tp 21,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html,False,
12111 Vtp 21Ku0,DVB-S28PSK300003/4,,Direct One,,1536-715,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240215,DVB-S2,30000,3/4,12111 V,tp 21,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html,False,
12149 Vtp 23Ku0,DVB-S28PSK300003/4,,Direct One,,1536-716,,7.9,ConaxCryptoworksIrdetoNagravision,Wellikan231127,DVB-S2,30000,3/4,12149 V,tp 23,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html,False,
12149 Vtp 23Ku0,DVB-S28PSK300003/4,,Direct One,,1536-716,,7.9,ConaxCryptoworksIrdetoNagravision,Wellikan231127,DVB-S2,30000,3/4,12149 V,tp 23,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html,False,
12149 Vtp 23Ku0,DVB-S28PSK300003/4,,Direct One,,1536-716,,7.9,ConaxCryptoworksIrdetoNagravision,Wellikan231127,DVB-S2,30000,3/4,12149 V,tp 23,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html,False,
12149 Vtp 23Ku0,DVB-S28PSK300003/4,,Direct One,,1536-716,,7.9,ConaxCryptoworksIrdetoNagravision,Wellikan231127,DVB-S2,30000,3/4,12149 V,tp 23,0,"Conax,Cryptoworks,Irdeto,Nagravision",,,,Direct One,https://www.lyngsat.com/packages/Direct-One.html,False,
12111 Vtp 21Ku0,DVB-S28PSK300003/4,31302.0,TV Osem,,MPEG-4/SD,1101.0,1111 Slo,,,DVB-S2,30000,3/4,12111 V,tp 21,0,,,TV Osem,https://www.lyngsat.com/tvchannels/sk/TV-Osem.html,,,False,
12111 Vtp 21Ku0,DVB-S28PSK300003/4,31302.0,TV Osem,,MPEG-4/SD,1101.0,1111 Slo,,,DVB-S2,30000,3/4,12111 V,tp 21,0,,,TV Osem,https://www.lyngsat.com/tvchannels/sk/TV-Osem.html,,,False,
12169 Htp 24Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2803,,7.9,ConaxCryptoworksIrdetoNagravision,F Dibba230119,DVB-S2,30000,3/4,12169 H,tp 24,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html,,,,,True,Slovak Telekom
12169 Htp 24Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2803,,7.9,ConaxCryptoworksIrdetoNagravision,F Dibba230119,DVB-S2,30000,3/4,12169 H,tp 24,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html,,,,,True,Slovak Telekom
12245 Htp 28Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2804,,7.9,ConaxCryptoworksIrdetoNagravision,V Hrubec240105,DVB-S2,30000,3/4,12245 H,tp 28,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html,,,,,True,Slovak Telekom
12245 Htp 28Ku0,DVB-S28PSK300003/4,,Slovak Telekom,,187-2804,,7.9,ConaxCryptoworksIrdetoNagravision,V Hrubec240105,DVB-S2,30000,3/4,12245 H,tp 28,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html,,,,,True,Slovak Telekom
12169 Htp 24Ku0,DVB-S28PSK300003/4,3011.0,Viasat History HD,,MPEG-4/SD,1102.0,1103 Cze1104 Eng1105 Hun,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Viasat History HD,https://www.lyngsat.com/tvchannels/se/Viasat-History-HD.html,,,False,Slovak Telekom
12169 Htp 24Ku0,DVB-S28PSK300003/4,3012.0,Spektrum,,MPEG-4/HD,1202.0,1203 Cze1204 Hun,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Spektrum,https://www.lyngsat.com/tvchannels/hu/Spektrum.html,,,False,Slovak Telekom
12169 Htp 24Ku0,DVB-S28PSK300003/4,3014.0,Cinemax Central Europe,,MPEG-4/SD,1402.0,1403 Cze1404 Qaa,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Cinemax Central Europe,https://www.lyngsat.com/tvchannels/us/Cinemax-Central-Europe.html,,,False,Slovak Telekom
12169 Htp 24Ku0,DVB-S28PSK300003/4,3015.0,Cinemax 2 Central Europe,,MPEG-4/SD,1502.0,1503 Cze1504 Qaa,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Cinemax 2 Central Europe,https://www.lyngsat.com/tvchannels/us/Cinemax-2-Central-Europe.html,,,False,Slovak Telekom
12169 Htp 24Ku0,DVB-S28PSK300003/4,3020.0,Men TV,,MPEG-4/SD,2002.0,2003 Eng,Nagravision,,DVB-S2,30000,3/4,12169 H,tp 24,0,Nagravision,,Men TV,https://www.lyngsat.com/tvchannels/cy/Men-TV.html,,,False,Slovak Telekom
