Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
12594 Htp F3Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy180717,DVB-S2,7200.0,3/4,12594 H,tp F3,,,,,,,,False,
12600 Htp F3Eurasia,DVB-S233303/4,,(feeds),,,,,,Stanley_cassidy190615,DVB-S2,3330.0,3/4,12600 H,tp F3,,,,,,,,False,
12620 Htp F3Eurasia,DVB-S22225/6,,(feeds),,,,,,Roli190519,DVB-S,2222.0,5/6,12620 H,tp F3,,,,,,,,False,
12623 Htp F3Eurasia,DVB-S22225/6,,(feeds),,,,,,Roli190620,DVB-S,2222.0,5/6,12623 H,tp F3,,,,,,,,False,
12630 Htp F3Eurasia,DVB-S28PSK96003/4,,(feeds),,,,,,Roli210529,DVB-S2,9600.0,3/4,12630 H,tp F3,,,,,,,,False,
12642 Htp F3Eurasia,DVB-S28PSK96003/4,,(feeds),,,,,,Roli201027,DVB-S2,9600.0,3/4,12642 H,tp F3,,,,,,,,False,
12654 Vtp F4Eurasia,DVB-S18007/8,,(feeds),,,,,,Marcel 2130905,DVB-S,1800.0,7/8,12654 V,tp F4,,,,,,,,False,
12673 Vtp F6Eurasia,DVB-S22003/4,,(feeds),,,,,,Marcel 2170105,DVB-S,2200.0,3/4,12673 V,tp F6,,,,,,,,False,
12702 Vtp F6Eurasia,DVB-S22007/8,,(feeds),,,,,,Roli191117,DVB-S,2200.0,7/8,12702 V,tp F6,,,,,,,,False,
12704 Vtp F6Eurasia,DVB-S18007/8,,(feeds),,,,,,Roli200223,DVB-S,1800.0,7/8,12704 V,tp F6,,,,,,,,False,
12706 Vtp F6Eurasia,DVB-S22007/8,,(feeds),,,,,,Jamie A170402,DVB-S,2200.0,7/8,12706 V,tp F6,,,,,,,,False,
12709 Vtp F6Eurasia,DVB-S18007/8,,(feeds),,,,,,V Kopertehov160124,DVB-S,1800.0,7/8,12709 V,tp F6,,,,,,,,False,
12712 Vtp F6Eurasia,DVB-S28PSK30005/6,,(feeds),,,,,,Roli200223,DVB-S2,3000.0,5/6,12712 V,tp F6,,,,,,,,False,
12724 Vtp F6Eurasia,DVB-S21433/4,,(feeds),,,,,,Marcel 2181024,DVB-S,2143.0,3/4,12724 V,tp F6,,,,,,,,False,
12742 Vtp F6Eurasia,DVB-S21433/4,,(feeds),,,,,,Marcel 2181024,DVB-S,2143.0,3/4,12742 V,tp F6,,,,,,,,False,
11098 Htp B3Eurasia,DVB-S28PSK33333/4,,(IHA feeds),,,,,,Roli230614,DVB-S2,3333.0,3/4,11098 H,tp B3,,,,,,,,False,
11102 Htp B3Eurasia,DVB-S28PSK32003/4,,(IHA feeds),,,,,,Roli230705,DVB-S2,3200.0,3/4,11102 H,tp B3,,,,,,,,False,
11106 Htp B3Eurasia,DVB-S232005/6,,(IHA feeds),,,,,,Roli230702,DVB-S2,3200.0,5/6,11106 H,tp B3,,,,,,,,False,
11106 Vtp B4Eurasia46-47,DVB-S28PSK33333/5,1.0,Al Rasheed TV,,1-1MPEG-4/HD,404.0,5.5 100 Ara,,N Stanislav230526,DVB-S2,3333.0,3/5,11106 V,tp B4,46-47,,,,,,,False,
11106 Vtp B4Eurasia46-47,DVB-S28PSK33333/5,1.0,Al Rasheed FM,,,,101 Ara,,,DVB-S2,3333.0,3/5,11106 V,tp B4,46-47,,,Al Rasheed FM,https://www.lyngsat.com/radiochannels/iq/Al-Rasheed-FM.html,,,False,
11106 Vtp B4Eurasia46-47,DVB-S28PSK33333/5,1.0,Al Rasheed FM,,,,101 Ara,,,DVB-S2,3333.0,3/5,11106 V,tp B4,46-47,,,Al Rasheed FM,https://www.lyngsat.com/radiochannels/iq/Al-Rasheed-FM.html,,,False,
11212 Htp C1Eurasia46-47,DVB-S28PSK144003/5,,GeoSat,,878-1,,5.5,,M Al-Taie240111,DVB-S2,14400.0,3/5,11212 H,tp C1,46-47,,https://www.lyngsat.com/providers/ge/GeoSat.html,,,,,True,GeoSat
11212 Htp C1Eurasia46-47,DVB-S28PSK144003/5,2067.0,Turan TV,,MPEG-2/SD,671.0,672,,,DVB-S2,14400.0,3/5,11212 H,tp C1,46-47,,,Turan TV,https://www.lyngsat.com/tvchannels/--/Turan-TV.html,,,False,GeoSat
11212 Htp C1Eurasia46-47,DVB-S28PSK144003/5,8505.0,1 TV (Georgia),,MPEG-4/HD,510.0,3000 Geo,,,DVB-S2,14400.0,3/5,11212 H,tp C1,46-47,,,1 TV (Georgia),https://www.lyngsat.com/tvchannels/ge/1-TV.html,,,False,GeoSat
11212 Htp C1Eurasia46-47,DVB-S28PSK144003/5,8509.0,[GeoSat test card],,MPEG-4/SD,910.0,,,,DVB-S2,14400.0,3/5,11212 H,tp C1,46-47,,,,,,,False,GeoSat
11212 Htp C1Eurasia46-47,DVB-S28PSK144003/5,8505.0,Georgia Radio,,MPEG-4,,522 Geo,,,DVB-S2,14400.0,3/5,11212 H,tp C1,46-47,,,Georgia Radio,https://www.lyngsat.com/radiochannels/ge/Georgia-Radio.html,,,False,GeoSat
11212 Htp C1Eurasia46-47,DVB-S28PSK144003/5,8505.0,Georgia Radio,,MPEG-4,,522 Geo,,,DVB-S2,14400.0,3/5,11212 H,tp C1,46-47,,,Georgia Radio,https://www.lyngsat.com/radiochannels/ge/Georgia-Radio.html,,,False,GeoSat
11212 Htp C1Eurasia46-47,DVB-S28PSK144003/5,8506.0,Georgia Radio Music,,MPEG-4,,202 Geo,,,DVB-S2,14400.0,3/5,11212 H,tp C1,46-47,,,Georgia Radio Music,https://www.lyngsat.com/radiochannels/ge/Georgia-Radio-Music.html,,,False,GeoSat
11212 Htp C1Eurasia46-47,DVB-S28PSK144003/5,8506.0,Georgia Radio Music,,MPEG-4,,202 Geo,,,DVB-S2,14400.0,3/5,11212 H,tp C1,46-47,,,Georgia Radio Music,https://www.lyngsat.com/radiochannels/ge/Georgia-Radio-Music.html,,,False,GeoSat
11212 Htp C1Eurasia46-47,DVB-S28PSK144003/5,8509.0,Green Wave FM,,MPEG-4,,921 Geo,,,DVB-S2,14400.0,3/5,11212 H,tp C1,46-47,,,Green Wave FM,https://www.lyngsat.com/radiochannels/ge/Green-Wave-FM.html,,,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11221 Vtp C2South Africa0,DVB-S2QPSK300005/6,,Zap,,91-21,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11221 V,tp C2,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11263 Vtp C4South Africa0,DVB-S2QPSK300005/6,,Zap,,91-22,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11263 V,tp C4,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11304 Vtp C6South Africa0,DVB-S2QPSK300005/6,,Zap,,91-23,,5.2,Nagravision,Anonymous240210,DVB-S2,30000.0,5/6,11304 V,tp C6,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11346 Vtp C8South Africa0,DVB-S2QPSK300005/6,,Zap,,91-24,,5.2,Nagravision,Anonymous240114,DVB-S2,30000.0,5/6,11346 V,tp C8,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11387 Vtp C10South Africa0,DVB-S2QPSK300005/6,,Zap,,91-25,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11387 V,tp C10,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11387 Vtp C10South Africa0,DVB-S2QPSK300005/6,,Zap,,91-25,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11387 V,tp C10,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11387 Vtp C10South Africa0,DVB-S2QPSK300005/6,,Zap,,91-25,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11387 V,tp C10,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11387 Vtp C10South Africa0,DVB-S2QPSK300005/6,,Zap,,91-25,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11387 V,tp C10,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11387 Vtp C10South Africa0,DVB-S2QPSK300005/6,,Zap,,91-25,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11387 V,tp C10,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11387 Vtp C10South Africa0,DVB-S2QPSK300005/6,,Zap,,91-25,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11387 V,tp C10,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
11387 Vtp C10South Africa0,DVB-S2QPSK300005/6,,Zap,,91-25,,5.2,Nagravision,Anonymous240209,DVB-S2,30000.0,5/6,11387 V,tp C10,0,Nagravision,,,,Zap,https://www.lyngsat.com/packages/Zap.html,False,GeoSat
