Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
11767 Vtp 31Turkey46-50,DVB-S28PSK150003/4,16300.0,TRT 4K,,1070-43104HEVC/UHD,4855.0,7.94955 Tur,,T KaderliE KaradumanD Shimoni210617,DVB-S2,15000.0,3/4,11767 V,tp 31,46-50,,,,,,,False,
11789 Htp 32East50-53,DVB-S28PSK200003/4,,Tivibu,,1070-43203,,7.9,IrdetoVideoguard,S Günes240205,DVB-S2,20000.0,3/4,11789 H,tp 32,50-53,"Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11789 Htp 32East50-53,DVB-S28PSK200003/4,,Tivibu,,1070-43203,,7.9,IrdetoVideoguard,S Günes240205,DVB-S2,20000.0,3/4,11789 H,tp 32,50-53,"Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11789 Htp 32East50-53,DVB-S28PSK200003/4,,Tivibu,,1070-43203,,7.9,IrdetoVideoguard,S Günes240205,DVB-S2,20000.0,3/4,11789 H,tp 32,50-53,"Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11789 Htp 32East50-53,DVB-S28PSK200003/4,,Tivibu,,1070-43203,,7.9,IrdetoVideoguard,S Günes240205,DVB-S2,20000.0,3/4,11789 H,tp 32,50-53,"Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11789 Htp 32East50-53,DVB-S28PSK200003/4,,Tivibu,,1070-43203,,7.9,IrdetoVideoguard,S Günes240205,DVB-S2,20000.0,3/4,11789 H,tp 32,50-53,"Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11789 Htp 32East50-53,DVB-S28PSK200003/4,,Tivibu,,1070-43203,,7.9,IrdetoVideoguard,S Günes240205,DVB-S2,20000.0,3/4,11789 H,tp 32,50-53,"Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11853 Htp 34East50-53,DVB-S28PSK250003/4,,Tivibu,,1070-43401,,7.9,BISSIrdetoVideoguard,S Günes240118,DVB-S2,25000.0,3/4,11853 H,tp 34,50-53,"BISS,Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11853 Htp 34East50-53,DVB-S28PSK250003/4,,Tivibu,,1070-43401,,7.9,BISSIrdetoVideoguard,S Günes240118,DVB-S2,25000.0,3/4,11853 H,tp 34,50-53,"BISS,Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11853 Htp 34East50-53,DVB-S28PSK250003/4,,Tivibu,,1070-43401,,7.9,BISSIrdetoVideoguard,S Günes240118,DVB-S2,25000.0,3/4,11853 H,tp 34,50-53,"BISS,Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11853 Htp 34East50-53,DVB-S28PSK250003/4,,Tivibu,,1070-43401,,7.9,BISSIrdetoVideoguard,S Günes240118,DVB-S2,25000.0,3/4,11853 H,tp 34,50-53,"BISS,Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11853 Htp 34East50-53,DVB-S28PSK250003/4,,Tivibu,,1070-43401,,7.9,BISSIrdetoVideoguard,S Günes240118,DVB-S2,25000.0,3/4,11853 H,tp 34,50-53,"BISS,Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11853 Htp 34East50-53,DVB-S28PSK250003/4,,Tivibu,,1070-43401,,7.9,BISSIrdetoVideoguard,S Günes240118,DVB-S2,25000.0,3/4,11853 H,tp 34,50-53,"BISS,Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
11880 Htp 34East50-53,DVB-S28PSK200003/4,,Tivibu,,1070-43402,,7.9,IrdetoVideoguard,S Günes240205,DVB-S2,20000.0,3/4,11880 H,tp 34,50-53,"Irdeto,Videoguard",,,,Tivibu,https://www.lyngsat.com/packages/Tivibu.html,False,
