Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11265 Vtp 15Russia0,DVB-S300003/4,,Gazprom Space Systems,,100-55,,5.5,,N Stanislav230920,DVB-S,30000,3/4,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,,Gazprom Space Systems,,100-55,,5.5,,N Stanislav230920,DVB-S,30000,3/4,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,,Gazprom Space Systems,,100-55,,5.5,,N Stanislav230920,DVB-S,30000,3/4,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11345 Vtp 17Russia0,DVB-S28PSK300003/4,,Gazprom Space Systems,,1374-16,,7.9,BISS,N Stanislav240202,DVB-S2,30000,3/4,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11345 Vtp 17Russia0,DVB-S28PSK300003/4,,Gazprom Space Systems,,1374-16,,7.9,BISS,N Stanislav240202,DVB-S2,30000,3/4,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11345 Vtp 17Russia0,DVB-S28PSK300003/4,,Gazprom Space Systems,,1374-16,,7.9,BISS,N Stanislav240202,DVB-S2,30000,3/4,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11345 Vtp 17Russia0,DVB-S28PSK300003/4,,Gazprom Space Systems,,1374-16,,7.9,BISS,N Stanislav240202,DVB-S2,30000,3/4,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11385 Htp 18ARussia0,DVB-S28PSK300003/4,,Gazprom Space Systems,,,,7.9,BISS,N Stanislav240202,DVB-S2,30000,3/4,11385 H,tp 18A,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11385 Htp 18ARussia0,DVB-S28PSK300003/4,,Gazprom Space Systems,,,,7.9,BISS,N Stanislav240202,DVB-S2,30000,3/4,11385 H,tp 18A,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11385 Htp 18ARussia0,DVB-S28PSK300003/4,,Gazprom Space Systems,,,,7.9,BISS,N Stanislav240202,DVB-S2,30000,3/4,11385 H,tp 18A,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11385 Htp 18ARussia0,DVB-S28PSK300003/4,,Gazprom Space Systems,,,,7.9,BISS,N Stanislav240202,DVB-S2,30000,3/4,11385 H,tp 18A,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems
11056 Htp 2AEurope,DVB-S2QPSK100003/4,1.0,RTR Planeta,,MPEG-4/SD,33.0,34 Rus,,,DVB-S2,10000,3/4,11056 H,tp 2A,,,,RTR Planeta,https://www.lyngsat.com/tvchannels/ru/RTR-Planeta.html,False,Gazprom Space Systems
11056 Htp 2AEurope,DVB-S2QPSK100003/4,1.0,RTR Planeta,,MPEG-4/SD,33.0,34 Rus,,,DVB-S2,10000,3/4,11056 H,tp 2A,,,,RTR Planeta,https://www.lyngsat.com/tvchannels/ru/RTR-Planeta.html,False,Gazprom Space Systems
11056 Htp 2AEurope,DVB-S2QPSK100003/4,4.0,[test card],,MPEG-4/SD,42.0,43,,,DVB-S2,10000,3/4,11056 H,tp 2A,,,,,,False,Gazprom Space Systems
11086 Htp 3AEurope,DVB-S2QPSK13170,,(feeds),,,,,,Dallara230824,DVB-S2,13170,3/4,11086 H,tp 3A,,,,,,False,Gazprom Space Systems
11120 Htp 3AEurope,DVB-S2QPSK5070,,(feeds),,,,,,Dallara230822,DVB-S2,5070,3/4,11120 H,tp 3A,,,,,,False,Gazprom Space Systems
11126 Htp 3AEurope,DVB-S2QPSK6250,,(feeds),,,,,,Dallara230822,DVB-S2,6250,3/4,11126 H,tp 3A,,,,,,False,Gazprom Space Systems
12508 Vtp 8Northern,DVB-S28PSK22005/6,,(feeds),,,,,,N Stanislav220731,DVB-S2,2200,5/6,12508 V,tp 8,,,,,,False,Gazprom Space Systems
12511 Vtp 8Northern,DVB-S28PSK22005/6,,(feeds),,,,,,N Stanislav220731,DVB-S2,2200,5/6,12511 V,tp 8,,,,,,False,Gazprom Space Systems
12514 Vtp 8Northern,DVB-S28PSK22005/6,,(feeds),,,,,,N Stanislav220731,DVB-S2,2200,5/6,12514 V,tp 8,,,,,,False,Gazprom Space Systems
12516 Vtp 8Northern,DVB-S28PSK22005/6,,(feeds),,,,,,N Stanislav220731,DVB-S2,2200,5/6,12516 V,tp 8,,,,,,False,Gazprom Space Systems
12519 Vtp 8Northern,DVB-S28PSK22005/6,,(feeds),,,,,,N Stanislav220731,DVB-S2,2200,5/6,12519 V,tp 8,,,,,,False,Gazprom Space Systems
12522 Vtp 8Northern,DVB-S28PSK22005/6,,(feeds),,,,,,N Stanislav220731,DVB-S2,2200,5/6,12522 V,tp 8,,,,,,False,Gazprom Space Systems
12542 Vtp 8Northern,DVB-S233205/6,,(feeds),,,,,,Stanley_cassidy200624,DVB-S2,3320,5/6,12542 V,tp 8,,,,,,False,Gazprom Space Systems
12547 Vtp 8Northern,DVB-S233205/6,,(feeds),,,,,,Stanley_cassidy200509,DVB-S2,3320,5/6,12547 V,tp 8,,,,,,False,Gazprom Space Systems
12553 Vtp 8Northern,DVB-S28PSK33205/6,,(feeds),,,,,,N Stanislav220509,DVB-S2,3320,5/6,12553 V,tp 8,,,,,,False,Gazprom Space Systems
12571 Vtp 8Northern,DVB-S28PSK33205/6,,(feeds),,,,,,N Stanislav230621,DVB-S2,3320,5/6,12571 V,tp 8,,,,,,False,Gazprom Space Systems
12576 Vtp 8Northern,DVB-S28PSK17005/6,,(feeds),,,,,,N Stanislav240127,DVB-S2,1700,5/6,12576 V,tp 8,,,,,,False,Gazprom Space Systems
12588 Vtp 9Northern,DVB-S28PSK75003/4,,(feeds),,,,,,Jamie A160910,DVB-S2,7500,3/4,12588 V,tp 9,,,,,,False,Gazprom Space Systems
12602 Vtp 9Northern,DVB-S28PSK37505/6,,(feeds),,,,,,N Stanislav230509,DVB-S2,3750,5/6,12602 V,tp 9,,,,,,False,Gazprom Space Systems
12630 Htp 9ANorthern,DVB-S33333/4,,(feeds),,,,,,Jamie A150612,DVB-S,3333,3/4,12630 H,tp 9A,,,,,,False,Gazprom Space Systems
12636 Vtp 9Northern,DVB-S28PSK33335/6,,(feeds),,,,,,N Stanislav220509,DVB-S2,3333,5/6,12636 V,tp 9,,,,,,False,Gazprom Space Systems
12637 Htp 9ANorthern,DVB-S28PSK7500,,(feeds),,,,,,Dallara230902,DVB-S2,7500,5/6,12637 H,tp 9A,,,,,,False,Gazprom Space Systems
12644 Htp 9ANorthern,DVB-S50007/8,,(feeds),,,,,,Jamie A150830,DVB-S,5000,7/8,12644 H,tp 9A,,,,,,False,Gazprom Space Systems
12652 Htp 9ANorthern,DVB-S33333/4,,(feeds),,,,,,Jamie A151001,DVB-S,3333,3/4,12652 H,tp 9A,,,,,,False,Gazprom Space Systems
12665 Htp 10ANorthern,DVB-S28PSK33303/4,,(feeds),,,,,,Jamie A150919,DVB-S2,3330,3/4,12665 H,tp 10A,,,,,,False,Gazprom Space Systems
12675 Vtp 10Northern,DVB-S2QPSK2500,,(feeds),,,,,,Dallara230823,DVB-S2,2500,3/4,12675 V,tp 10,,,,,,False,Gazprom Space Systems
12698 Htp 10ANorthern,DVB-S28PSK75003/4,,(feeds),,,,,,N Stanislav220708,DVB-S2,7500,3/4,12698 H,tp 10A,,,,,,False,Gazprom Space Systems
12729 Vtp 10Northern,DVB-S28PSK50003/4,,(feeds),,,,,,N Stanislav230826,DVB-S2,5000,3/4,12729 V,tp 10,,,,,,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,,,,,,,,Anonymous231217,DVB-S2,16665,3/4,11150 V,tp 4,,,,,,False,Gazprom Space Systems
12531 Htp 8ANorthern,DVB-S2QPSK5005/6,,,,,,5.2,,N Stanislav231028,DVB-S2,500,5/6,12531 H,tp 8A,,,,,,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,2.0,Star TV (Tanzania),,MPEG-4/SD,68.0,70 Swa,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Star TV (Tanzania),https://www.lyngsat.com/tvchannels/tz/Star-TV.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,2.0,Star TV (Tanzania),,MPEG-4/SD,68.0,70 Swa,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Star TV (Tanzania),https://www.lyngsat.com/tvchannels/tz/Star-TV.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,3.0,ITV (Tanzania),,MPEG-4/SD,84.0,86 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,ITV (Tanzania),https://www.lyngsat.com/tvchannels/tz/ITV.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,4.0,EATV 5,,MPEG-4/SD,100.0,102 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,EATV 5,https://www.lyngsat.com/tvchannels/tz/EATV-5.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,5.0,TBC 1,,MPEG-4/SD,116.0,118,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,TBC 1,https://www.lyngsat.com/tvchannels/tz/TBC-1.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,6.0,Channel Ten,,MPEG-4/SD,132.0,134 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Channel Ten,https://www.lyngsat.com/tvchannels/tz/Channel-Ten.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,7.0,Clouds TV,,MPEG-4/SD,148.0,150 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Clouds TV,https://www.lyngsat.com/tvchannels/tz/Clouds-TV.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,8.0,Uhai TV,,MPEG-4/SD,164.0,167 Swa,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Uhai TV,https://www.lyngsat.com/tvchannels/tz/Uhai-TV.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,12.0,Tanzania Safari Channel,,MPEG-4/SD,228.0,230 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Tanzania Safari Channel,https://www.lyngsat.com/tvchannels/tz/Tanzania-Safari-Channel.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,17.0,TBC 2,,MPEG-4/SD,308.0,310,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,TBC 2,https://www.lyngsat.com/tvchannels/tz/TBC-2.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,26.0,Star Movies +,,MPEG-4/SD,452.0,454 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Star Movies +,https://www.lyngsat.com/tvchannels/tz/Star-Movies--.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,30.0,Star Tollywood,,MPEG-4/SD,516.0,518,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Star Tollywood,https://www.lyngsat.com/tvchannels/tz/Star-Tollywood.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,31.0,Star Religion,,MPEG-4/SD,532.0,534,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Star Religion,https://www.lyngsat.com/tvchannels/tz/Star-Religion.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,39.0,Star Kids,,MPEG-4/SD,660.0,662,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Star Kids,https://www.lyngsat.com/tvchannels/tz/Star-Kids.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,46.0,KTN Home,,MPEG-4/SD,772.0,774 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,KTN Home,https://www.lyngsat.com/tvchannels/ke/KTN-Home.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,48.0,Citizen TV,,MPEG-4/SD,804.0,806 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Citizen TV,https://www.lyngsat.com/tvchannels/ke/Citizen-TV.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,48.0,Citizen TV,,MPEG-4/SD,804.0,806 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Citizen TV,https://www.lyngsat.com/tvchannels/ke/Citizen-TV.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,49.0,K24,,MPEG-4/SD,820.0,822 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,K24,https://www.lyngsat.com/tvchannels/ke/K24.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,49.0,K24,,MPEG-4/SD,820.0,822 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,K24,https://www.lyngsat.com/tvchannels/ke/K24.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,70.0,Hope Channel Tanzania,,MPEG-4/SD,1156.0,1158 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Hope Channel Tanzania,https://www.lyngsat.com/tvchannels/us/Hope-Channel-Tanzania.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,70.0,Hope Channel Tanzania,,MPEG-4/SD,1156.0,1158 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Hope Channel Tanzania,https://www.lyngsat.com/tvchannels/us/Hope-Channel-Tanzania.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,92.0,VoA TV Africa,,MPEG-4/SD,1508.0,1510 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,VoA TV Africa,https://www.lyngsat.com/tvchannels/us/VoA-TV-Africa.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,95.0,TV Imaan,,MPEG-4/SD,1512.0,1515,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,TV Imaan,https://www.lyngsat.com/tvchannels/tz/TV-Imaan.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,98.0,Efatha TV,,MPEG-4/SD,1518.0,1520 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Efatha TV,https://www.lyngsat.com/tvchannels/tz/Efatha-TV.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,102.0,Aljazeera English,,MPEG-4/SD,1524.0,1526 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Aljazeera English,https://www.lyngsat.com/tvchannels/qa/Aljazeera-English.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,102.0,Aljazeera English,,MPEG-4/SD,1524.0,1526 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Aljazeera English,https://www.lyngsat.com/tvchannels/qa/Aljazeera-English.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,116.0,CGTN,,MPEG-4/SD,1588.0,1590 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,116.0,CGTN,,MPEG-4/SD,1588.0,1590 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,227.0,NHK World Japan,,MPEG-4/SD,1636.0,1638 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,NHK World Japan,https://www.lyngsat.com/tvchannels/jp/NHK-World-Japan.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,227.0,NHK World Japan,,MPEG-4/SD,1636.0,1638 Eng,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,NHK World Japan,https://www.lyngsat.com/tvchannels/jp/NHK-World-Japan.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,233.0,Radio Free Africa,,,,1.86,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Radio Free Africa,https://www.lyngsat.com/radiochannels/tz/Radio-Free-Africa.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,233.0,Radio Free Africa,,,,1.86,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Radio Free Africa,https://www.lyngsat.com/radiochannels/tz/Radio-Free-Africa.html,False,Gazprom Space Systems
11150 Vtp 4Southern,DVB-S28PSK16665,246.0,Kiss FM (Tanzania),,,,1702,,,DVB-S2,16665,3/4,11150 V,tp 4,,,,Kiss FM (Tanzania),https://www.lyngsat.com/radiochannels/tz/Kiss-FM.html,False,Gazprom Space Systems
11225 Vtp 14Russia0,DVB-S2ACM25000.,,@ Gazprom Space Systems Internet,,,,,,N Stanislav210620,DVB-S2,.,3/4,11225 V,tp 14,0.0,,,,,False,Gazprom Space Systems
11385 Vtp 18Russia0,DVB-S2ACM30000.,,@ Gazprom Space Systems Internet,,,,,,N Stanislav151015,DVB-S2,.,3/4,11385 V,tp 18,0.0,,,,,False,Gazprom Space Systems
11425 Vtp 19Russia0,DVB-S2QPSK300001/2,,@ Gazprom Space Systems Internet,,,,1.0,,N Stanislav130609,DVB-S2,30000,1/2,11425 V,tp 19,0.0,,,,,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,49.0,Radio Chanson (+2h),,,,49 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Radio Chanson (+2h),https://www.lyngsat.com/radiochannels/ru/Radio-Chanson.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,49.0,Radio Chanson (+2h),,,,49 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Radio Chanson (+2h),https://www.lyngsat.com/radiochannels/ru/Radio-Chanson.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,490.0,Dorognoe FM,,,,490 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Dorognoe FM,https://www.lyngsat.com/radiochannels/ru/Dorognoe-FM.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,490.0,Dorognoe FM,,,,490 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Dorognoe FM,https://www.lyngsat.com/radiochannels/ru/Dorognoe-FM.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,510.0,Radio Chanson (0h),,,,55 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Radio Chanson (0h),https://www.lyngsat.com/radiochannels/ru/Radio-Chanson.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,510.0,Radio Chanson (0h),,,,55 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Radio Chanson (0h),https://www.lyngsat.com/radiochannels/ru/Radio-Chanson.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,540.0,Europa Plus,,,,258 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Europa Plus,https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,540.0,Europa Plus,,,,258 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Europa Plus,https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,550.0,Radio 7,,,,289 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Radio 7,https://www.lyngsat.com/radiochannels/ru/Radio-7.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,550.0,Radio 7,,,,289 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Radio 7,https://www.lyngsat.com/radiochannels/ru/Radio-7.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,560.0,Studio 21,,,,305 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Studio 21,https://www.lyngsat.com/radiochannels/ru/Studio-21.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,560.0,Studio 21,,,,305 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Studio 21,https://www.lyngsat.com/radiochannels/ru/Studio-21.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,570.0,Retro FM Rossiya,,,,273 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Retro FM Rossiya,https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,570.0,Retro FM Rossiya,,,,273 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Retro FM Rossiya,https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,580.0,Kazak FM,,,,38 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Kazak FM,https://www.lyngsat.com/radiochannels/ru/Kazak-FM.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,580.0,Kazak FM,,,,38 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Kazak FM,https://www.lyngsat.com/radiochannels/ru/Kazak-FM.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,590.0,Pervoe Radio,,,,40 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Pervoe Radio,https://www.lyngsat.com/radiochannels/ru/Pervoe-Radio.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,590.0,Pervoe Radio,,,,40 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Pervoe Radio,https://www.lyngsat.com/radiochannels/ru/Pervoe-Radio.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,630.0,Radio 7 Tyumen,,,,34 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Radio 7 Tyumen,https://www.lyngsat.com/radiochannels/ru/Radio-7-Tyumen.html,False,Gazprom Space Systems
11265 Vtp 15Russia0,DVB-S300003/4,630.0,Radio 7 Tyumen,,,,34 Rus,,,DVB-S,30000,3/4,11265 V,tp 15,0.0,,,Radio 7 Tyumen,https://www.lyngsat.com/radiochannels/ru/Radio-7-Tyumen.html,False,Gazprom Space Systems
