Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10720 Htp B2,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav240321,DVB-S2,30000,3/4,10720 H,tp B2,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10762 Htp B4,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav230826,DVB-S2,30000,3/4,10762 H,tp B4,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
10762 Htp B4,DVB-S28PSK300003/4,,Otau TV,,,,7.9,IrdetoNagravisionVideoguard,N Stanislav230826,DVB-S2,30000,3/4,10762 H,tp B4,,"Irdeto,Nagravision,Videoguard",,,,Otau TV,https://www.lyngsat.com/packages/Otau-TV.html,False,
