Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,,Nigerian mux,,1-2,,5.2,,M Hajdú201229,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,,,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,201.0,Lagos TV,,MPEG-4/SD,273.0,274 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Lagos TV,https://www.lyngsat.com/tvchannels/ng/Lagos-TV.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,202.0,MITV,,MPEG-4/SD,289.0,290 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,MITV,https://www.lyngsat.com/tvchannels/ng/MITV.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,203.0,Silverbird TV,,MPEG-4/SD,305.0,306 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Silverbird TV,https://www.lyngsat.com/tvchannels/ng/Silverbird-TV.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,204.0,TVC News,,MPEG-4/SD,321.0,322 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,TVC News,https://www.lyngsat.com/tvchannels/ng/TVC-News.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,204.0,TVC News,,MPEG-4/SD,321.0,322 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,TVC News,https://www.lyngsat.com/tvchannels/ng/TVC-News.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,205.0,TVC,,MPEG-4/SD,337.0,338 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,TVC,https://www.lyngsat.com/tvchannels/ng/TVC.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,205.0,TVC,,MPEG-4/SD,337.0,338 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,TVC,https://www.lyngsat.com/tvchannels/ng/TVC.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,206.0,Sunna TV (Nigeria),,MPEG-4/SD,353.0,354 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Sunna TV (Nigeria),https://www.lyngsat.com/tvchannels/ng/Sunna-TV.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,207.0,Wazobia TV,,MPEG-4/SD,369.0,370 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Wazobia TV,https://www.lyngsat.com/tvchannels/ng/Wazobia-TV.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,208.0,Trybe TV,,MPEG-4/SD,385.0,386 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Trybe TV,https://www.lyngsat.com/tvchannels/ng/Trybe-TV.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,209.0,Spice,,MPEG-4/SD,401.0,402 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Spice,https://www.lyngsat.com/tvchannels/ng/Spice.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,210.0,Televista,,MPEG-4/SD,513.0,514 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Televista,https://www.lyngsat.com/tvchannels/ng/Televista.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,211.0,OnMax,,MPEG-4/SD,529.0,530 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,OnMax,https://www.lyngsat.com/tvchannels/ng/OnMax.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,212.0,Soundcity TV,,MPEG-4/SD,545.0,546 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Soundcity TV,https://www.lyngsat.com/tvchannels/ng/Soundcity-TV.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,213.0,Wazobia Max TV Lagos,,MPEG-4/SD,561.0,562 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Wazobia Max TV Lagos,https://www.lyngsat.com/tvchannels/ng/Wazobia-Max-TV-Lagos.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,213.0,Wazobia Max TV Lagos,,MPEG-4/SD,561.0,562 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Wazobia Max TV Lagos,https://www.lyngsat.com/tvchannels/ng/Wazobia-Max-TV-Lagos.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,214.0,Arewa 24,,MPEG-4/SD,577.0,578 Hau,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Arewa 24,https://www.lyngsat.com/tvchannels/ng/Arewa-24.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,215.0,Lumen Christi Catholic TV,,MPEG-4/SD,593.0,594 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Lumen Christi Catholic TV,https://www.lyngsat.com/tvchannels/ng/Lumen-Christi-Catholic-TV.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,1.0,Rhythm,,,,44 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Rhythm,https://www.lyngsat.com/radiochannels/ng/Rhythm.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,8.0,Ray Power FM,,,,41 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Ray Power FM,https://www.lyngsat.com/radiochannels/ng/Ray-Power-FM.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,202.0,Naija FM Lagos,,,,291 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Naija FM Lagos,https://www.lyngsat.com/radiochannels/ng/Naija-FM-Lagos.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,202.0,Naija FM Lagos,,,,291 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Naija FM Lagos,https://www.lyngsat.com/radiochannels/ng/Naija-FM-Lagos.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,207.0,Wazobia FM Lagos,,,,371 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Wazobia FM Lagos,https://www.lyngsat.com/radiochannels/ng/Wazobia-FM-Lagos.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,207.0,Wazobia FM Lagos,,,,371 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Wazobia FM Lagos,https://www.lyngsat.com/radiochannels/ng/Wazobia-FM-Lagos.html,False,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,257.0,Star FM 101.5,,,,39 Eng,,,DVB-S2,18315.0,5/6,3751 R,tp SZD11,0.0,,,Star FM 101.5,https://www.lyngsat.com/radiochannels/ng/Star-FM-1015.html,False,
3764 Rtp SZD11Sub-Sahara0,DVB-S28PSK26042/3,,Uganda mux,,0-1,,6.6,,DX Bozóth180111,DVB-S2,2604.0,2/3,3764 R,tp SZD11,0.0,,,,,False,
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,,Uganda mux,,,,7.9,,DX Bozóth171202,DVB-S2,5720.0,3/4,3778 R,tp SZD11,0.0,,,,,False,
3764 Rtp SZD11Sub-Sahara0,DVB-S28PSK26042/3,1.0,NTV Uganda,,MPEG-4/SD,111.0,112 Eng,,,DVB-S2,2604.0,2/3,3764 R,tp SZD11,0.0,,,NTV Uganda,https://www.lyngsat.com/tvchannels/ke/NTV-Uganda.html,False,
3764 Rtp SZD11Sub-Sahara0,DVB-S28PSK26042/3,2.0,Spark TV,,MPEG-4/SD,121.0,122 Eng,,,DVB-S2,2604.0,2/3,3764 R,tp SZD11,0.0,,,Spark TV,https://www.lyngsat.com/tvchannels/ug/Spark-TV.html,False,
3767 Rtp SZD11Sub-Sahara0,DVB-S23153/4,1.0,Eswatini TV,,0-1MPEG-4/SD,111.0,5.5 112 Eng,,Onacila170210,DVB-S,2315.0,3/4,3767 R,tp SZD11,0.0,,,,,False,
3771 Rtp SZD11Sub-Sahara0,DVB-S50003/4,,ZNBC,,0-1,,5.5,,DX Bozóth240204,DVB-S,5000.0,3/4,3771 R,tp SZD11,0.0,,https://www.lyngsat.com/providers/zm/ZNBC.html,,,True,ZNBC
3771 Rtp SZD11Sub-Sahara0,DVB-S50003/4,1.0,ZNBC TV 2,,MPEG-2/SD,39.0,40 Eng,,,DVB-S,5000.0,3/4,3771 R,tp SZD11,0.0,,,ZNBC TV 2,https://www.lyngsat.com/tvchannels/zm/ZNBC-TV-2.html,False,ZNBC
3771 Rtp SZD11Sub-Sahara0,DVB-S50003/4,2.0,ZNBC TV 1,,MPEG-2/SD,33.0,36 Eng,,,DVB-S,5000.0,3/4,3771 R,tp SZD11,0.0,,,ZNBC TV 1,https://www.lyngsat.com/tvchannels/zm/ZNBC-TV-1.html,False,ZNBC
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,1.0,Bukedde 1,,MPEG-4/SD,611.0,631,,,DVB-S2,5720.0,3/4,3778 R,tp SZD11,0.0,,,Bukedde 1,https://www.lyngsat.com/tvchannels/ug/Bukedde-1.html,False,ZNBC
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,1.0,Bukedde 1,,MPEG-4/SD,611.0,631,,,DVB-S2,5720.0,3/4,3778 R,tp SZD11,0.0,,,Bukedde 1,https://www.lyngsat.com/tvchannels/ug/Bukedde-1.html,False,ZNBC
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,2.0,Channel 44,,MPEG-4/SD,711.0,731 Eng,,,DVB-S2,5720.0,3/4,3778 R,tp SZD11,0.0,,,Channel 44,https://www.lyngsat.com/tvchannels/ug/Channel-44.html,False,ZNBC
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,403.0,NBS TV,,MPEG-4/SD,431.0,432 Swa,,,DVB-S2,5720.0,3/4,3778 R,tp SZD11,0.0,,,NBS TV,https://www.lyngsat.com/tvchannels/ug/NBS-TV.html,False,ZNBC
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,404.0,Urban TV (Uganda),,MPEG-4/SD,441.0,442 Eng,,,DVB-S2,5720.0,3/4,3778 R,tp SZD11,0.0,,,Urban TV (Uganda),https://www.lyngsat.com/tvchannels/ug/Urban-TV.html,False,ZNBC
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,404.0,Urban TV (Uganda),,MPEG-4/SD,441.0,442 Eng,,,DVB-S2,5720.0,3/4,3778 R,tp SZD11,0.0,,,Urban TV (Uganda),https://www.lyngsat.com/tvchannels/ug/Urban-TV.html,False,ZNBC
