Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
11862 Ltp 8,ISDB-S316APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328210106,ISDB-S3,.,,11862 L,tp 8,,ACAS,,,,BS Digital,https://www.lyngsat.com/packages/BS-Digital.html,False,
11862 Ltp 8,ISDB-S316APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328210106,ISDB-S3,.,,11862 L,tp 8,,ACAS,,,,BS Digital,https://www.lyngsat.com/packages/BS-Digital.html,False,
11862 Ltp 8,ISDB-S316APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328210106,ISDB-S3,.,,11862 L,tp 8,,ACAS,,,,BS Digital,https://www.lyngsat.com/packages/BS-Digital.html,False,
11862 Ltp 8,ISDB-S316APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328210106,ISDB-S3,.,,11862 L,tp 8,,ACAS,,,,BS Digital,https://www.lyngsat.com/packages/BS-Digital.html,False,
11977 Ltp 14,ISDB-S332APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328200504,ISDB-S3,.,,11977 L,tp 14,,ACAS,,,,BS Digital,https://www.lyngsat.com/packages/BS-Digital.html,False,
11977 Ltp 14,ISDB-S332APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328200504,ISDB-S3,.,,11977 L,tp 14,,ACAS,,,,BS Digital,https://www.lyngsat.com/packages/BS-Digital.html,False,
11977 Ltp 14,ISDB-S332APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328200504,ISDB-S3,.,,11977 L,tp 14,,ACAS,,,,BS Digital,https://www.lyngsat.com/packages/BS-Digital.html,False,
11977 Ltp 14,ISDB-S332APSK33756.,,BS Digital,,,,,ACAS,Alimudin 328200504,ISDB-S3,.,,11977 L,tp 14,,ACAS,,,,BS Digital,https://www.lyngsat.com/packages/BS-Digital.html,False,
11862 Ltp 8,ISDB-S316APSK33756.,45184.0,Shop Channel 4K,,HEVC/UHD,,Jpn,ACAS,,ISDB-S3,.,,11862 L,tp 8,,ACAS,,Shop Channel 4K,https://www.lyngsat.com/tvchannels/jp/Shop-Channel-4K.html,,,False,
11862 Ltp 8,ISDB-S316APSK33756.,45185.0,QVC Japan 4K,,HEVC/UHD,,Jpn,ACAS,,ISDB-S3,.,,11862 L,tp 8,,ACAS,,QVC Japan 4K,https://www.lyngsat.com/tvchannels/us/QVC-Japan-4K.html,,,False,
