Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529,DVB-S2,43000,3/4,12464 H,tp SAHF10,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226,DVB-S2,43200,3/4,12535 V,tp SEVC1,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
