Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
12282 Htp 33LPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,Albert I230930,DVB-S2,15000,3/4,12282 H,tp 33L,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
12282 Htp 33LPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,Albert I230930,DVB-S2,15000,3/4,12282 H,tp 33L,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
12282 Htp 33LPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,Albert I230930,DVB-S2,15000,3/4,12282 H,tp 33L,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
12282 Htp 33LPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,Albert I230930,DVB-S2,15000,3/4,12282 H,tp 33L,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
12282 Htp 33LPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,Albert I230930,DVB-S2,15000,3/4,12282 H,tp 33L,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
12282 Htp 33LPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,Albert I230930,DVB-S2,15000,3/4,12282 H,tp 33L,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
12282 Htp 33LPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,Albert I230930,DVB-S2,15000,3/4,12282 H,tp 33L,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
12282 Htp 33LPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,Albert I230930,DVB-S2,15000,3/4,12282 H,tp 33L,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
12300 Htp 33UPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,NHMPlay220405,DVB-S2,15000,3/4,12300 H,tp 33U,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
12300 Htp 33UPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,NHMPlay220405,DVB-S2,15000,3/4,12300 H,tp 33U,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
12300 Htp 33UPapua New Guinea,DVB-S28PSK150003/4,,Digicel Play,,,,7.9,,NHMPlay220405,DVB-S2,15000,3/4,12300 H,tp 33U,,,,,,Digicel Play,https://www.lyngsat.com/packages/Digicel-Play.html,False,
