Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11592 Vtp 200Europe & North Africa,DVB-S28PSK45003/4,,(feeds),,,,,,Roli191227,DVB-S2,4500,3/4,11592 V,tp 200,,,,,,False,
11594 Htp 205Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Roli201226,DVB-S2,7200,3/4,11594 H,tp 205,,,,,,False,
11602 Vtp 200Europe & North Africa,DVB-S28PSK48003/4,,(feeds),,,,,,Roli210512,DVB-S2,4800,3/4,11602 V,tp 200,,,,,,False,
11602 Htp 205Europe & North Africa,DVB-S28PSK45003/4,,(feeds),,,,,,Roli200614,DVB-S2,4500,3/4,11602 H,tp 205,,,,,,False,
11608 Htp 205Europe & North Africa,DVB-S28PSK48753/4,,(feeds),,,,,,Roli211002,DVB-S2,4875,3/4,11608 H,tp 205,,,,,,False,
11614 Vtp 200Europe & North Africa,DVB-S45003/4,,(feeds),,,,,,Roli210512,DVB-S,4500,3/4,11614 V,tp 200,,,,,,False,
11614 Htp 205Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Roli200703,DVB-S2,5000,3/4,11614 H,tp 205,,,,,,False,
11621 Htp 205Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,RoliStanley_cassidy221229,DVB-S2,7200,3/4,11621 H,tp 205,,,,,,False,
11623 Vtp 201Europe & North Africa,DVB-S28PSK7200,,(feeds),,,,,,Roli230211,DVB-S2,7200,3/4,11623 V,tp 201,,,,,,False,
11629 Htp 205Europe & North Africa,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy221229,DVB-S2,7200,3/4,11629 H,tp 205,,,,,,False,
11656 Vtp 202Europe & North Africa,DVB-S28PSK48753/4,,(feeds),,,,,,Roli230717,DVB-S2,4875,3/4,11656 V,tp 202,,,,,,False,
11687 Vtp 202Europe & North Africa,DVB-S67503/4,,(feeds),,,,,,Roli230913,DVB-S,6750,3/4,11687 V,tp 202,,,,,,False,
11884 Vtp 211America0,DVB-S275002/3,109.0,(feeds),,,109.0,219,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,,,False,
12078 Vtp 180Europe & North Africa,DVB-S28PSK75003/4,,(feeds),,,,,,Stanley_cassidy200713,DVB-S2,7500,3/4,12078 V,tp 180,,,,,,False,
12082 Vtp 180Europe & North Africa,DVB-S250003/4,,(feeds),,,,,,Stanley_cassidy200904,DVB-S2,5000,3/4,12082 V,tp 180,,,,,,False,
12088 Vtp 180Europe & North Africa,DVB-S250003/4,,(feeds),,,,,,Stanley_cassidy200904,DVB-S2,5000,3/4,12088 V,tp 180,,,,,,False,
12095 Vtp 180Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Stanley_cassidy200713,DVB-S2,5000,3/4,12095 V,tp 180,,,,,,False,
12103 Vtp 180Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Dallara231107,DVB-S2,5000,3/4,12103 V,tp 180,,,,,,False,
12576 Htp 194Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230527,DVB-S2,7200,3/4,12576 H,tp 194,,,,,,False,
12581 Vtp 190Europe & North Africa,DVB-S28PSK150003/4,,(feeds),,,,,,RoliStanley_cassidy240129,DVB-S2,15000,3/4,12581 V,tp 190,,,,,,False,
12593 Vtp 190Europe & North Africa,DVB-S28PSK48753/4,,(feeds),,,,,,Roli240323,DVB-S2,4875,3/4,12593 V,tp 190,,,,,,False,
12603 Vtp 190Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Roli240224,DVB-S2,7200,3/4,12603 V,tp 190,,,,,,False,
12615 Htp 196Europe & North Africa,DVB-S28PSK48003/4,,(feeds),,,,,,Roli210613,DVB-S2,4800,3/4,12615 H,tp 196,,,,,,False,
12621 Htp 196Europe & North Africa,DVB-S28PSK48003/4,,(feeds),,,,,,Roli210613,DVB-S2,4800,3/4,12621 H,tp 196,,,,,,False,
12627 Htp 196Europe & North Africa,DVB-S28PSK48003/4,,(feeds),,,,,,Roli210613,DVB-S2,4800,3/4,12627 H,tp 196,,,,,,False,
12633 Htp 196Europe & North Africa,DVB-S45003/4,,(feeds),,,,,,Roli200731,DVB-S,4500,3/4,12633 H,tp 196,,,,,,False,
12639 Htp 196Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Roli200731,DVB-S2,5000,3/4,12639 H,tp 196,,,,,,False,
12645 Htp 196Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Roli200731,DVB-S2,5000,3/4,12645 H,tp 196,,,,,,False,
12679 Htp 197Europe & North Africa,DVB-S28PSK48753/4,,(feeds),,,,,,Roli200821,DVB-S2,4875,3/4,12679 H,tp 197,,,,,,False,
12720 Htp 198Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Roli221204,DVB-S2,7200,3/4,12720 H,tp 198,,,,,,False,
12734 Htp 198Europe & North Africa,DVB-S28PSK92303/4,,(feeds),,,,,,Roli221204,DVB-S2,9230,3/4,12734 H,tp 198,,,,,,False,
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,,Telecom CLM,,8916-1,,10.7,,EnoSat240221,DVB-S2,3600,3/4,11491 V,tp 199,,,https://www.lyngsat.com/providers/es/Telecom-CLM.html,,,True,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,2.0,CMM TV,,MPEG-4/HD,408.0,456 Spa 457 Qaa,,,DVB-S2,3600,3/4,11491 V,tp 199,,,,CMM TV,https://www.lyngsat.com/tvchannels/es/CMM-TV.html,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,2.0,CMM TV,,MPEG-4/HD,408.0,456 Spa 457 Qaa,,,DVB-S2,3600,3/4,11491 V,tp 199,,,,CMM TV,https://www.lyngsat.com/tvchannels/es/CMM-TV.html,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,3.0,Radio C-LM Toledo,,,,557 Spa,,,DVB-S2,3600,3/4,11491 V,tp 199,,,,Radio C-LM Toledo,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Toledo.html,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,4.0,Radio C-LM Albacete,,,,558 Spa,,,DVB-S2,3600,3/4,11491 V,tp 199,,,,Radio C-LM Albacete,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Albacete.html,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,6.0,Radio C-LM Ciudad Real,,,,560 Spa,,,DVB-S2,3600,3/4,11491 V,tp 199,,,,Radio C-LM Ciudad Real,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Ciudad-Real.html,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,7.0,Radio C-LM Cuenca,,,,561 Spa,,,DVB-S2,3600,3/4,11491 V,tp 199,,,,Radio C-LM Cuenca,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Cuenca.html,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,8.0,Radio C-LM Guadalajara,,,,562 Spa,,,DVB-S2,3600,3/4,11491 V,tp 199,,,,Radio C-LM Guadalajara,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Guadalajara.html,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,10.0,Radio C-LM Talavera,,,,564 Spa,,,DVB-S2,3600,3/4,11491 V,tp 199,,,,Radio C-LM Talavera,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Talavera.html,False,Telecom CLM
11644 Vtp 206Europe & North Africa,DVB-S40002/3,,Cellnex,,0-101,,4.4,,EnoSat221208,DVB-S,4000,2/3,11644 V,tp 206,,,https://www.lyngsat.com/providers/es/Cellnex.html,,,True,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,1.0,Onda Cero,,,,142 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Onda Cero,https://www.lyngsat.com/radiochannels/es/Onda-Cero.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,1.0,Onda Cero,,,,142 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Onda Cero,https://www.lyngsat.com/radiochannels/es/Onda-Cero.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,2.0,Europa FM (Spain),,,,146 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Europa FM (Spain),https://www.lyngsat.com/radiochannels/es/Europa-FM.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,2.0,Europa FM (Spain),,,,146 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Europa FM (Spain),https://www.lyngsat.com/radiochannels/es/Europa-FM.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,4.0,Es Radio,,,,50 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Es Radio,https://www.lyngsat.com/radiochannels/es/Es-Radio.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,4.0,Es Radio,,,,50 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Es Radio,https://www.lyngsat.com/radiochannels/es/Es-Radio.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,8.0,Radio María España,,,,231 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Radio María España,https://www.lyngsat.com/radiochannels/it/Radio-Maria-Espana.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,8.0,Radio María España,,,,231 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Radio María España,https://www.lyngsat.com/radiochannels/it/Radio-Maria-Espana.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,10.0,Cadena 100,,,,1001 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Cadena 100,https://www.lyngsat.com/radiochannels/es/Cadena-100.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,10.0,Cadena 100,,,,1001 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Cadena 100,https://www.lyngsat.com/radiochannels/es/Cadena-100.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,11.0,Rock FM (Spain),,,,121 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Rock FM (Spain),https://www.lyngsat.com/radiochannels/es/Rock-FM.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,11.0,Rock FM (Spain),,,,121 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Rock FM (Spain),https://www.lyngsat.com/radiochannels/es/Rock-FM.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,25.0,Kiss FM (Spain),,,,5151 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Kiss FM (Spain),https://www.lyngsat.com/radiochannels/es/Kiss-FM.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,25.0,Kiss FM (Spain),,,,5151 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Kiss FM (Spain),https://www.lyngsat.com/radiochannels/es/Kiss-FM.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,26.0,Hit FM (Spain),,,,5161 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Hit FM (Spain),https://www.lyngsat.com/radiochannels/es/Hit-FM.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,26.0,Hit FM (Spain),,,,5161 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Hit FM (Spain),https://www.lyngsat.com/radiochannels/es/Hit-FM.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,30.0,COPE,,,,292 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,COPE,https://www.lyngsat.com/radiochannels/es/COPE.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,30.0,COPE,,,,292 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,COPE,https://www.lyngsat.com/radiochannels/es/COPE.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,30.0,COPE,,,,292 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,COPE,https://www.lyngsat.com/radiochannels/es/COPE.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,30.0,COPE,,,,292 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,COPE,https://www.lyngsat.com/radiochannels/es/COPE.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,37.0,COPE,,,,371 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,COPE,https://www.lyngsat.com/radiochannels/es/COPE.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,37.0,COPE,,,,371 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,COPE,https://www.lyngsat.com/radiochannels/es/COPE.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,37.0,COPE,,,,371 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,COPE,https://www.lyngsat.com/radiochannels/es/COPE.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,37.0,COPE,,,,371 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,COPE,https://www.lyngsat.com/radiochannels/es/COPE.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,39.0,MegaStar FM,,,,391 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,MegaStar FM,https://www.lyngsat.com/radiochannels/es/MegaStar-FM.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,39.0,MegaStar FM,,,,391 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,MegaStar FM,https://www.lyngsat.com/radiochannels/es/MegaStar-FM.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,58.0,Aragón Radio Zaragoza,,,,100 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Zaragoza,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Zaragoza.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,58.0,Aragón Radio Zaragoza,,,,100 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Zaragoza,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Zaragoza.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,59.0,Aragón Radio Huesca,,,,102 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Huesca,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Huesca.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,59.0,Aragón Radio Huesca,,,,102 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Huesca,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Huesca.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,60.0,Aragón Radio Teruel,,,,300 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Teruel,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Teruel.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,60.0,Aragón Radio Teruel,,,,300 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Aragón Radio Teruel,https://www.lyngsat.com/radiochannels/es/Aragon-Radio-Teruel.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,116.0,Canal Extremadura Radio,,,,602 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Canal Extremadura Radio,https://www.lyngsat.com/radiochannels/es/Canal-Extremadura-Radio.html,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,116.0,Canal Extremadura Radio,,,,602 Spa,,,DVB-S,4000,2/3,11644 V,tp 206,,,,Canal Extremadura Radio,https://www.lyngsat.com/radiochannels/es/Canal-Extremadura-Radio.html,False,Cellnex
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,,RTVE,,1-60004,,7.9,,EnoSat220515,DVB-S2,15750,3/4,11675 H,tp 206,,,https://www.lyngsat.com/providers/es/RTVE.html,,,True,RTVE
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0.0,RNE Radio 5 Tenerife,,,,171 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio 5 Tenerife,https://www.lyngsat.com/radiochannels/es/RNE-Radio-5-Tenerife.html,False,RTVE
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0.0,RNE Radio Clásica,,,,201 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio Clásica,https://www.lyngsat.com/radiochannels/es/RNE-Radio-Clasica.html,False,RTVE
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0.0,RNE Radio Clásica,,,,201 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio Clásica,https://www.lyngsat.com/radiochannels/es/RNE-Radio-Clasica.html,False,RTVE
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0.0,RNE Radio Nacional Tenerife,,,,271 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio Nacional Tenerife,https://www.lyngsat.com/radiochannels/es/RNE-Radio-Nacional-Tenerife.html,False,RTVE
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0.0,RNE Radio 3,,,,301 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio 3,https://www.lyngsat.com/radiochannels/es/RNE-Radio-3.html,False,RTVE
11675 Htp 206Europe & North Africa,DVB-S28PSK157503/4,0.0,RNE Radio 3,,,,301 Spa,,,DVB-S2,15750,3/4,11675 H,tp 206,,,,RNE Radio 3,https://www.lyngsat.com/radiochannels/es/RNE-Radio-3.html,False,RTVE
11695 Vtp 202Europe & North Africa,DVB-S1853/4,1000.0,Radio Mars,,1-1,,5.5 101 Ara,,Lexzie200904,DVB-S,185,3/4,11695 V,tp 202,,,,,,False,RTVE
11797 Vtp 209America0,DVB-S210803/5,,[Sersat test card],,?-?,,,,F Alves230127,DVB-S2,1080,3/5,11797 V,tp 209,0.0,,,,,False,RTVE
11797 Vtp 209America0,DVB-S210803/5,101.0,Cadena 3,,,,301 Spa,,,DVB-S2,1080,3/5,11797 V,tp 209,0.0,,,Cadena 3,https://www.lyngsat.com/radiochannels/ar/Cadena-3.html,False,RTVE
11797 Vtp 209America0,DVB-S210803/5,101.0,Cadena 3,,,,301 Spa,,,DVB-S2,1080,3/5,11797 V,tp 209,0.0,,,Cadena 3,https://www.lyngsat.com/radiochannels/ar/Cadena-3.html,False,RTVE
11797 Vtp 209America0,DVB-S210803/5,102.0,Radio 3 Cadena Patagonia,,,,302 Spa,,,DVB-S2,1080,3/5,11797 V,tp 209,0.0,,,Radio 3 Cadena Patagonia,https://www.lyngsat.com/radiochannels/ar/Radio-3-Cadena-Patagonia.html,False,RTVE
11797 Vtp 209America0,DVB-S210803/5,103.0,Radio 3 Trelew,,,,303 Spa,,,DVB-S2,1080,3/5,11797 V,tp 209,0.0,,,Radio 3 Trelew,https://www.lyngsat.com/radiochannels/ar/Radio-3-Trelew.html,False,RTVE
11797 Vtp 209America0,DVB-S210803/5,103.0,Radio 3 Trelew,,,,303 Spa,,,DVB-S2,1080,3/5,11797 V,tp 209,0.0,,,Radio 3 Trelew,https://www.lyngsat.com/radiochannels/ar/Radio-3-Trelew.html,False,RTVE
11884 Vtp 211America0,DVB-S275002/3,,ICRT,,,,4.4,,Josue Blandon211013,DVB-S,27500,2/3,11884 V,tp 211,0.0,,https://www.lyngsat.com/providers/cu/ICRT.html,,,True,ICRT
11884 Vtp 211America0,DVB-S275002/3,1.0,Cubavisión Nacional,,MPEG-4/SD,257.0,513 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Cubavisión Nacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Nacional.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,1.0,Cubavisión Nacional,,MPEG-4/SD,257.0,513 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Cubavisión Nacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Nacional.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,101.0,Cubavisión Nacional,,MPEG-2/SD,101.0,201 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Cubavisión Nacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Nacional.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,101.0,Cubavisión Nacional,,MPEG-2/SD,101.0,201 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Cubavisión Nacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Nacional.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,2.0,Tele Rebelde,,MPEG-4/SD,258.0,514 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0.0,BISS,,Tele Rebelde,https://www.lyngsat.com/tvchannels/cu/Tele-Rebelde.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,2.0,Tele Rebelde,,MPEG-4/SD,258.0,514 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0.0,BISS,,Tele Rebelde,https://www.lyngsat.com/tvchannels/cu/Tele-Rebelde.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,102.0,Tele Rebelde,,MPEG-2/SD,102.0,203 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0.0,BISS,,Tele Rebelde,https://www.lyngsat.com/tvchannels/cu/Tele-Rebelde.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,102.0,Tele Rebelde,,MPEG-2/SD,102.0,203 Spa,BISS,,DVB-S,27500,2/3,11884 V,tp 211,0.0,BISS,,Tele Rebelde,https://www.lyngsat.com/tvchannels/cu/Tele-Rebelde.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,3.0,Canal Educativo,,MPEG-4/SD,259.0,515 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Canal Educativo,https://www.lyngsat.com/tvchannels/cu/Canal-Educativo.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,3.0,Canal Educativo,,MPEG-4/SD,259.0,515 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Canal Educativo,https://www.lyngsat.com/tvchannels/cu/Canal-Educativo.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,103.0,Canal Educativo,,MPEG-2/SD,103.0,205 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Canal Educativo,https://www.lyngsat.com/tvchannels/cu/Canal-Educativo.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,103.0,Canal Educativo,,MPEG-2/SD,103.0,205 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Canal Educativo,https://www.lyngsat.com/tvchannels/cu/Canal-Educativo.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,4.0,Telesur (Venezuela),,MPEG-4/SD,260.0,516 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,4.0,Telesur (Venezuela),,MPEG-4/SD,260.0,516 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html,False,ICRT
11884 Vtp 211America0,DVB-S275002/3,4.0,Telesur (Venezuela),,MPEG-4/SD,260.0,516 Spa,,,DVB-S,27500,2/3,11884 V,tp 211,0.0,,,Telesur (Venezuela),https://www.lyngsat.com/tvchannels/ve/Telesur.html,False,ICRT
