Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11747 Htp 2East49-50,DVB-S28PSK275005/6,,Saudi Broadcasting Authority,,,,9.4,,N Stanislav231213,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html,,,True,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2601.0,Saudi TV,,MPEG-4/HD,512.0,612 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2601.0,Saudi TV,,MPEG-4/HD,512.0,612 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2602.0,Thikrayat TV,,MPEG-4/HD,513.0,712 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Thikrayat TV,https://www.lyngsat.com/tvchannels/sa/Thikrayat-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2602.0,Thikrayat TV,,MPEG-4/HD,513.0,712 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Thikrayat TV,https://www.lyngsat.com/tvchannels/sa/Thikrayat-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2603.0,SBC,,MPEG-4/HD,514.0,812 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,SBC,https://www.lyngsat.com/tvchannels/sa/SBC.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2603.0,SBC,,MPEG-4/HD,514.0,812 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,SBC,https://www.lyngsat.com/tvchannels/sa/SBC.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2604.0,Ekhbariya TV,,MPEG-4/HD,515.0,912 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2604.0,Ekhbariya TV,,MPEG-4/HD,515.0,912 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Ekhbariya TV,https://www.lyngsat.com/tvchannels/sa/Ekhbariya-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2605.0,Saudia Alaan TV,,MPEG-4/HD,516.0,914 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Saudia Alaan TV,https://www.lyngsat.com/tvchannels/sa/Saudia-Alaan-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2605.0,Saudia Alaan TV,,MPEG-4/HD,516.0,914 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Saudia Alaan TV,https://www.lyngsat.com/tvchannels/sa/Saudia-Alaan-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,5601.0,Quran TV (Saudi Arabia),,MPEG-4/HD,2308.0,2309 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,5601.0,Quran TV (Saudi Arabia),,MPEG-4/HD,2308.0,2309 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Quran TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Quran-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,5602.0,Sunna TV (Saudi Arabia),,MPEG-4/HD,2310.0,2311 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,5602.0,Sunna TV (Saudi Arabia),,MPEG-4/HD,2310.0,2311 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Sunna TV (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/Sunna-TV.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,5603.0,KSA Sports 1,,MPEG-4/HD,2312.0,2313 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,KSA Sports 1,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-1.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,5603.0,KSA Sports 1,,MPEG-4/HD,2312.0,2313 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,KSA Sports 1,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-1.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,5604.0,KSA Sports 2,,MPEG-4/HD,2314.0,2315 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,KSA Sports 2,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-2.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,5604.0,KSA Sports 2,,MPEG-4/HD,2314.0,2315 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,KSA Sports 2,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-2.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,5605.0,KSA Sports 3,,MPEG-4/HD,2316.0,2317 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,KSA Sports 3,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-3.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,5605.0,KSA Sports 3,,MPEG-4/HD,2316.0,2317 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,KSA Sports 3,https://www.lyngsat.com/tvchannels/sa/KSA-Sports-3.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2620.0,Quran Radio (Saudi Arabia),,,,1061 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Quran Radio (Saudi Arabia),https://www.lyngsat.com/radiochannels/sa/Quran-Radio.html,False,Saudi Broadcasting Authority
11747 Htp 2East49-50,DVB-S28PSK275005/6,2620.0,Quran Radio (Saudi Arabia),,,,1061 Ara,,,DVB-S2,27500,5/6,11747 H,tp 2,49-50,,,Quran Radio (Saudi Arabia),https://www.lyngsat.com/radiochannels/sa/Quran-Radio.html,False,Saudi Broadcasting Authority
