Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
3708 Vtp WH1CWest hemi,DVB-S28PSK70003/4,,(feeds),,,,,,Bulek Sps180506,DVB-S2,7000.0,3/4,3708 V,tp WH1C,,,,,,,,False,
3716 Vtp WH1CWest hemi,DVB-S28PSK56303/4,,(feeds),,,,,,Anonymous180419,DVB-S2,5630.0,3/4,3716 V,tp WH1C,,,,,,,,False,
3726 Htp WH2CWest hemi,DVB-S28PSK32603/4,,(feeds),,,,,,Bulek Sps180417,DVB-S2,3260.0,3/4,3726 H,tp WH2C,,,,,,,,False,
3807 Htp WH6CWest hemi,DVB-S28PSK75003/4,,(feeds),,,,,,T Kameda200510,DVB-S2,7500.0,3/4,3807 H,tp WH6C,,,,,,,,False,
3825 Htp WH6CWest hemi,DVB-S28PSK75003/4,,(feeds),,,,,,T Kameda200922,DVB-S2,7500.0,3/4,3825 H,tp WH6C,,,,,,,,False,
4023 Htp WH16CWest hemi,DVB-S28PSK72003/4,,(feeds),,,,,,Bulek Sps180804,DVB-S2,7200.0,3/4,4023 H,tp WH16C,,,,,,,,False,
12390 Htp 26KNW Pacific,DVB-S28PSK72002/3,,(feeds),,,,,,T Kameda130725,DVB-S2,7200.0,2/3,12390 H,tp 26K,,,,,,,,False,
12399 Htp 26KNW Pacific,DVB-S28PSK72002/3,,(feeds),,,,,,T Kameda130725,DVB-S2,7200.0,2/3,12399 H,tp 26K,,,,,,,,False,
12412 Vtp 7KNW Pacific,DVB-S28PSK14400,,(feeds),,,,,,T Kameda121014,DVB-S2,14400.0,2/3,12412 V,tp 7K,,,,,,,,False,
12441 Vtp 9KAustralia & New Zealand,DVB-S7200,,(feeds),,,,,,S Jepson160925,DVB-S,14400.0,2/3,12441 V,tp 9K,,,,,,,,False,
12498 Htp 12KAustralia & New Zealand,DVB-S28PSK7200,,(feeds),,,,,,T Kameda190615,DVB-S2,7200.0,2/3,12498 H,tp 12K,,,,,,,,False,
12511 Htp 14KAustralia & New Zealand,DVB-S28PSK7500,,(feeds),,,,,,A Zapara230414,DVB-S2,7500.0,2/3,12511 H,tp 14K,,,,,,,,False,
12520 Htp 14KAustralia & New Zealand,DVB-S28PSK7500,,(feeds),,,,,,A Zapara230414,DVB-S2,7500.0,2/3,12520 H,tp 14K,,,,,,,,False,
12538 Htp 14KAustralia & New Zealand,DVB-S28PSK7500,,(feeds),,,,,,A Zapara230414,DVB-S2,7500.0,2/3,12538 H,tp 14K,,,,,,,,False,
12591 Vtp 17KAustralia & New Zealand,DVB-S28PSK72005/6,,(feeds),,,,,,A Zapara230405,DVB-S2,7200.0,5/6,12591 V,tp 17K,,,,,,,,False,
12600 Vtp 17KAustralia & New Zealand,DVB-S28PSK72005/6,,(feeds),,,,,,A Zapara230405,DVB-S2,7200.0,5/6,12600 V,tp 17K,,,,,,,,False,
12609 Vtp 17KAustralia & New Zealand,DVB-S28PSK72005/6,,(feeds),,,,,,A Zapara230405,DVB-S2,7200.0,5/6,12609 V,tp 17K,,,,,,,,False,
12618 Vtp 17KAustralia & New Zealand,DVB-S28PSK7500,,(feeds),,,,,,A Zapara230405,DVB-S2,7500.0,5/6,12618 V,tp 17K,,,,,,,,False,
3723 Htp WH2CWest hemi,DVB-S30007/8,,(ABS-CBN feeds),,,,,,T Kameda190509,DVB-S,3000.0,7/8,3723 H,tp WH2C,,,,,,,,False,
3729 Htp WH2CWest hemi,DVB-S28PSK32603/4,,(ABS-CBN feeds),,,,,,Bulek Sps180414,DVB-S2,3260.0,3/4,3729 H,tp WH2C,,,,,,,,False,
3733 Htp WH2CWest hemi,DVB-S30007/8,,(ABS-CBN feeds),,,,,,T Kameda190509,DVB-S,3000.0,7/8,3733 H,tp WH2C,,,,,,,,False,
3737 Htp WH2CWest hemi,DVB-S30007/8,,(ABS-CBN feeds),,,,,,T Kameda190721,DVB-S,3000.0,7/8,3737 H,tp WH2C,,,,,,,,False,
3810 Vtp WH5CWest hemi,DVB-S28PSK33335/6,,(EM TV feeds),,,,,,T Kameda200915,DVB-S2,3333.0,5/6,3810 V,tp WH5C,,,,,,,,False,
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVuPowerVu,C Sutton240223,DVB-S2,30000.0,3/4,3840 V,tp WH7C,0.0,"PowerVu,PowerVu",https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVuPowerVu,C Sutton240223,DVB-S2,30000.0,3/4,3840 V,tp WH7C,0.0,"PowerVu,PowerVu",https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVuPowerVu,C Sutton240223,DVB-S2,30000.0,3/4,3840 V,tp WH7C,0.0,"PowerVu,PowerVu",https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVuPowerVu,C Sutton240223,DVB-S2,30000.0,3/4,3840 V,tp WH7C,0.0,"PowerVu,PowerVu",https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,DVB-S2,30000.0,3/4,3980 H,tp WH14C,0.0,PowerVu,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,DVB-S2,30000.0,3/4,3980 H,tp WH14C,0.0,PowerVu,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,DVB-S2,30000.0,3/4,3980 H,tp WH14C,0.0,PowerVu,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,DVB-S2,30000.0,3/4,3980 H,tp WH14C,0.0,PowerVu,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,DVB-S2,30000.0,3/4,4040 V,tp WH17C,0.0,PowerVu,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,DVB-S2,30000.0,3/4,4040 V,tp WH17C,0.0,PowerVu,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
4040 Vtp WH17CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVu,C Sutton220927,DVB-S2,30000.0,3/4,4040 V,tp WH17C,0.0,PowerVu,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,,,,,True,Warner Bros. Discovery
