Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
3659 Htp 11America,DVB-S6666,,(feeds),,,,,,A Camargo080406,DVB-S,,,3659 H,tp 11,,,,,,False,
3668 Htp 11America,DVB-S6666,,(feeds),,,,,,A Camargo080406,DVB-S,,,3668 H,tp 11,,,,,,False,
3948 Htp 16America,DVB-S4440,,(feeds),,,,,,N Chaves100131,DVB-S,5000.0,3/4,3948 H,tp 16,,,,,,False,
3942 Vtp 6America0,DVB-S28PSK50003/4,,SBT Rio Grande,,,,7.9,BISS,Wilkherdasilva191105,DVB-S2,5000.0,3/4,3942 V,tp 6,0.0,BISS,https://www.lyngsat.com/providers/br/SBT-Rio-Grande.html,SBT Rio Grande,https://www.lyngsat.com/tvchannels/br/SBT-Rio-Grande.html,True,SBT Rio Grande
3942 Vtp 6America0,DVB-S28PSK50003/4,,SBT Rio Grande,,,,7.9,BISS,Wilkherdasilva191105,DVB-S2,5000.0,3/4,3942 V,tp 6,0.0,BISS,https://www.lyngsat.com/providers/br/SBT-Rio-Grande.html,SBT Rio Grande,https://www.lyngsat.com/tvchannels/br/SBT-Rio-Grande.html,True,SBT Rio Grande
3942 Vtp 6America0,DVB-S28PSK50003/4,,SBT Rio Grande,,MPEG-4/1seg,257.0,258 Por,,,DVB-S2,5000.0,3/4,3942 V,tp 6,0.0,,https://www.lyngsat.com/providers/br/SBT-Rio-Grande.html,SBT Rio Grande,https://www.lyngsat.com/tvchannels/br/SBT-Rio-Grande.html,True,SBT Rio Grande
3942 Vtp 6America0,DVB-S28PSK50003/4,,SBT Rio Grande,,MPEG-4/1seg,257.0,258 Por,,,DVB-S2,5000.0,3/4,3942 V,tp 6,0.0,,https://www.lyngsat.com/providers/br/SBT-Rio-Grande.html,SBT Rio Grande,https://www.lyngsat.com/tvchannels/br/SBT-Rio-Grande.html,True,SBT Rio Grande
3942 Vtp 6America0,DVB-S28PSK50003/4,51776.0,SBT Rio Grande,,MPEG-4/HD,1110.0,1211 Por,BISS,,DVB-S2,5000.0,3/4,3942 V,tp 6,0.0,BISS,https://www.lyngsat.com/providers/br/SBT-Rio-Grande.html,SBT Rio Grande,https://www.lyngsat.com/tvchannels/br/SBT-Rio-Grande.html,True,SBT Rio Grande
3942 Vtp 6America0,DVB-S28PSK50003/4,51776.0,SBT Rio Grande,,MPEG-4/HD,1110.0,1211 Por,BISS,,DVB-S2,5000.0,3/4,3942 V,tp 6,0.0,BISS,https://www.lyngsat.com/providers/br/SBT-Rio-Grande.html,SBT Rio Grande,https://www.lyngsat.com/tvchannels/br/SBT-Rio-Grande.html,True,SBT Rio Grande
3960 Htp 16America0,DVB-S28PSK37502/3,,Assembleia Legislativa TV,,MPEG-2/HD,337.0,6.6 340 Por,,Edinho fta230723,DVB-S2,3750.0,2/3,3960 H,tp 16,0.0,,,,,False,SBT Rio Grande
3970 Htp 16America0,DVB-S28PSK98752/3,,Grupo Vierci,,,,6.6,BISS,Edinho fta230723,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,https://www.lyngsat.com/providers/py/Grupo-Vierci.html,,,True,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,,E40 TV,,MPEG-4/SD,5408.0,.12 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,E40 TV,https://www.lyngsat.com/tvchannels/py/E40-TV.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,1.0,Telefuturo (Paraguay),,MPEG-4/SD,101.0,501 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,Telefuturo (Paraguay),https://www.lyngsat.com/tvchannels/py/Telefuturo.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,1.0,Telefuturo (Paraguay),,MPEG-4/SD,101.0,501 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,Telefuturo (Paraguay),https://www.lyngsat.com/tvchannels/py/Telefuturo.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,2.0,Latele (Paraguay),,MPEG-4/SD,201.0,601 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,Latele (Paraguay),https://www.lyngsat.com/tvchannels/py/Latele.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,2.0,Latele (Paraguay),,MPEG-4/SD,201.0,601 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,Latele (Paraguay),https://www.lyngsat.com/tvchannels/py/Latele.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,4.0,N PY,,MPEG-4/SD,301.0,701 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,N PY,https://www.lyngsat.com/tvchannels/py/N-PY.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,4.0,N PY,,MPEG-4/SD,301.0,701 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,N PY,https://www.lyngsat.com/tvchannels/py/N-PY.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,5.0,Canal Pro,,MPEG-4/HD,105.0,5152 Spa,,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,,,Canal Pro,https://www.lyngsat.com/tvchannels/py/Canal-Pro.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,5.0,Canal Pro,,MPEG-4/HD,105.0,5152 Spa,,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,,,Canal Pro,https://www.lyngsat.com/tvchannels/py/Canal-Pro.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,1.0,Estación 40,,,,502 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,Estación 40,https://www.lyngsat.com/radiochannels/py/Estacion-40.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,1.0,Estación 40,,,,502 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,Estación 40,https://www.lyngsat.com/radiochannels/py/Estacion-40.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,2.0,Monumental 1080 AM,,,,602 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,Monumental 1080 AM,https://www.lyngsat.com/radiochannels/py/Monumental-1080-AM.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,2.0,Monumental 1080 AM,,,,602 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,Monumental 1080 AM,https://www.lyngsat.com/radiochannels/py/Monumental-1080-AM.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,3.0,Radio 1° de Marzo,,,,701 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,Radio 1° de Marzo,https://www.lyngsat.com/radiochannels/py/Radio-1--de-Marzo.html,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,3.0,Radio 1° de Marzo,,,,701 Spa,BISS,,DVB-S2,9875.0,2/3,3970 H,tp 16,0.0,BISS,,Radio 1° de Marzo,https://www.lyngsat.com/radiochannels/py/Radio-1--de-Marzo.html,False,Grupo Vierci
3977 Htp 16America0,DVB-S28PSK25002/3,,TV ALESP,,MPEG-4/SD,512.0,6.64112 Por,,Wilkherdasilva201129,DVB-S2,2500.0,2/3,3977 H,tp 16,0.0,,,,,False,Grupo Vierci
3992 Htp 16America0,DVB-S2QPSK16664/5,,Telerama (Ecuador),,MPEG-4/SD,101.0,4.7 256 Spa,,Edinho fta230723,DVB-S2,1666.0,4/5,3992 H,tp 16,0.0,,,,,False,Grupo Vierci
