Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
10714 Htp 41UK0,DVB-S220005/6,,Sky UK,,2-2041,,6.5,,J Robinson180807,DVB-S,22000.0,5/6,10714 H,tp 41,0.0,,,,,Sky UK,https://www.lyngsat.com/packages/Sky-UK.html,False,
