Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
3723 Htp 1ANCSouth America0,DVB-S28PSK37503/4,,TV A Crítica,,,,7.9,,Edinho fta220905,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica
3723 Htp 1ANCSouth America0,DVB-S28PSK37503/4,,TV A Crítica,,,,7.9,,Edinho fta220905,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica
3723 Htp 1ANCSouth America0,DVB-S28PSK37503/4,,TV A Crítica,,MPEG-4/1seg,101.0,102 Por,,,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica
3723 Htp 1ANCSouth America0,DVB-S28PSK37503/4,,TV A Crítica,,MPEG-4/1seg,101.0,102 Por,,,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica
3723 Htp 1ANCSouth America0,DVB-S28PSK37503/4,,TV A Crítica,,MPEG-4/HD,1001.0,1002 Por,,,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica
3723 Htp 1ANCSouth America0,DVB-S28PSK37503/4,,TV A Crítica,,MPEG-4/HD,1001.0,1002 Por,,,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,TV A Crítica,https://www.lyngsat.com/tvchannels/br/TV-A-Critica.html,True,TV A Crítica
3723 Htp 1ANCSouth America0,DVB-S28PSK37503/4,1.0,FM O Dia,,,,1003 Por,,,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,,FM O Dia,https://www.lyngsat.com/radiochannels/br/FM-O-Dia.html,False,TV A Crítica
3723 Htp 1ANCSouth America0,DVB-S28PSK37503/4,1.0,FM O Dia,,,,1003 Por,,,DVB-S2,3750.0,3/4,3723 H,tp 1ANC,0.0,,,FM O Dia,https://www.lyngsat.com/radiochannels/br/FM-O-Dia.html,False,TV A Crítica
3747 Htp 2ANCSouth America0,DVB-S28PSK77268/9,,Rede Bahia,,,,10.7,Irdeto,Wilkherdasilva200927,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,https://www.lyngsat.com/providers/br/Rede-Bahia.html,,,True,Rede Bahia
3747 Htp 2ANCSouth America0,DVB-S28PSK77268/9,,Rede Bahia,,,,10.7,Irdeto,Wilkherdasilva200927,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,https://www.lyngsat.com/providers/br/Rede-Bahia.html,,,True,Rede Bahia
3758 Htp 2ANCSouth America0,DVB-S28PSK112758/9,,Rede Bahia,,,,10.7,,Wilkherdasilva220412,DVB-S2,11275.0,8/9,3758 H,tp 2ANC,0.0,,https://www.lyngsat.com/providers/br/Rede-Bahia.html,,,True,Rede Bahia
3758 Htp 2ANCSouth America0,DVB-S28PSK112758/9,,Rede Bahia,,,,10.7,,Wilkherdasilva220412,DVB-S2,11275.0,8/9,3758 H,tp 2ANC,0.0,,https://www.lyngsat.com/providers/br/Rede-Bahia.html,,,True,Rede Bahia
3747 Htp 2ANCSouth America0,DVB-S28PSK77268/9,7648.0,TV Oeste,,MPEG-4/HD,373.0,374 Por,Irdeto,,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,,TV Oeste,https://www.lyngsat.com/tvchannels/br/TV-Oeste.html,False,Rede Bahia
3747 Htp 2ANCSouth America0,DVB-S28PSK77268/9,7648.0,TV Oeste,,MPEG-4/HD,373.0,374 Por,Irdeto,,DVB-S2,7726.0,8/9,3747 H,tp 2ANC,0.0,Irdeto,,TV Oeste,https://www.lyngsat.com/tvchannels/br/TV-Oeste.html,False,Rede Bahia
