SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
,Beta Digital,1-1033,,DVB-S2,22000,2/3,10964 H,tp 33,0.0,,https://www.lyngsat.com/providers/ie/Beta-Digital.html,,,,,True,Beta Digital,,,ie
10100*,TLC Germany,MPEG-4/HD,255.0,DVB-S2,22000,2/3,10964 H,tp 33,0.0,"Marlin,Nagravision,Videoguard",,TLC Germany,https://www.lyngsat.com/tvchannels/us/TLC-Germany.html,,,False,Beta Digital,Ger,us,
10101,1-2-3 TV,MPEG-4/HD,511.0,DVB-S2,22000,2/3,10964 H,tp 33,0.0,,,1-2-3 TV,https://www.lyngsat.com/tvchannels/de/1-2-3-TV.html,,,False,Beta Digital,Ger,de,
10101,1-2-3 TV,MPEG-4/HD,511.0,DVB-S2,22000,2/3,10964 H,tp 33,0.0,,,1-2-3 TV,https://www.lyngsat.com/tvchannels/de/1-2-3-TV.html,,,False,Beta Digital,Ger,de,
10102,Handystar,MPEG-4/HD,767.0,DVB-S2,22000,2/3,10964 H,tp 33,0.0,,,Handystar,https://www.lyngsat.com/tvchannels/de/Handystar.html,,,False,Beta Digital,Ger,de,
10103*,MTV Germany,MPEG-4/HD,1023.0,DVB-S2,22000,2/3,10964 H,tp 33,0.0,"Marlin,Nagravision,Videoguard",,MTV Germany,https://www.lyngsat.com/tvchannels/us/MTV-Germany.html,,,False,Beta Digital,Ger,us,
10104,Channel 21 (Germany),MPEG-4/HD,1279.0,DVB-S2,22000,2/3,10964 H,tp 33,0.0,,,Channel 21 (Germany),https://www.lyngsat.com/tvchannels/de/Channel-21.html,,,False,Beta Digital,Ger,de,
10104,Channel 21 (Germany),MPEG-4/HD,1279.0,DVB-S2,22000,2/3,10964 H,tp 33,0.0,,,Channel 21 (Germany),https://www.lyngsat.com/tvchannels/de/Channel-21.html,,,False,Beta Digital,Ger,de,
10105,QVC Style Deutschland,MPEG-4/HD,1535.0,DVB-S2,22000,2/3,10964 H,tp 33,0.0,,,QVC Style Deutschland,https://www.lyngsat.com/tvchannels/us/QVC-Style-Deutschland.html,,,False,Beta Digital,Ger,us,
10105,QVC Style Deutschland,MPEG-4/HD,1535.0,DVB-S2,22000,2/3,10964 H,tp 33,0.0,,,QVC Style Deutschland,https://www.lyngsat.com/tvchannels/us/QVC-Style-Deutschland.html,,,False,Beta Digital,Ger,us,
10108,[Bild info card],MPEG-4/HD,2303.0,DVB-S2,22000,2/3,10964 H,tp 33,0.0,,,,,,,False,Beta Digital,Ger,,
,SES,1-1035,,DVB-S2,22000,5/6,10994 H,tp 35,0.0,"Marlin,Nagravision,TVkey,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1035,,DVB-S2,22000,5/6,10994 H,tp 35,0.0,"Marlin,Nagravision,TVkey,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1035,,DVB-S2,22000,5/6,10994 H,tp 35,0.0,"Marlin,Nagravision,TVkey,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1035,,DVB-S2,22000,5/6,10994 H,tp 35,0.0,"Marlin,Nagravision,TVkey,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1035,,DVB-S2,22000,5/6,10994 H,tp 35,0.0,"Marlin,Nagravision,TVkey,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1035,,DVB-S2,22000,5/6,10994 H,tp 35,0.0,"Marlin,Nagravision,TVkey,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1043,,DVB-S2,22000,2/3,11112 H,tp 43,0.0,"Conax,Irdeto,Nagravision,Viaccess,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1043,,DVB-S2,22000,2/3,11112 H,tp 43,0.0,"Conax,Irdeto,Nagravision,Viaccess,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1043,,DVB-S2,22000,2/3,11112 H,tp 43,0.0,"Conax,Irdeto,Nagravision,Viaccess,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1043,,DVB-S2,22000,2/3,11112 H,tp 43,0.0,"Conax,Irdeto,Nagravision,Viaccess,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1043,,DVB-S2,22000,2/3,11112 H,tp 43,0.0,"Conax,Irdeto,Nagravision,Viaccess,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1043,,DVB-S2,22000,2/3,11112 H,tp 43,0.0,"Conax,Irdeto,Nagravision,Viaccess,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1006,,DVB-S2,22000,2/3,11288 V,tp 6,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1006,,DVB-S2,22000,2/3,11288 V,tp 6,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
,SES,1-1006,,DVB-S2,22000,2/3,11288 V,tp 6,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,,lu
